Keys,"Українська [ua-UA]"
COMPENDIUM_GainingExperience_Title,"Отримання досвіду"
COMPENDIUM_Heal_1,"Здатність <b>ЛІКУВАННЯ X</b> дає змогу персонажу відновлювати ОЗ у розмірі X собі або союзнику в межах ДАЛЬНОСТІ."
COMPENDIUM_Heal_2,"Коли здатність зцілення супроводжується атрибутом <b>на себе</b>, то здатність зцілення впливає тільки на самого заклинателя."
COMPENDIUM_Heal_Title,"Лікування"
COMPENDIUM_InfusingElements_1,"Деякі здібності мають стихійну схожість, пов'язану з ними. Якщо розігрується здатність з одним із наступних символів стихії, вона підвищить поле бою цією стихією наприкінці ходу. Якщо здатність підвищує будь-яку стихію, то вам буде запропоновано вибір стихії для підвищення. Якщо на карті монстра присутнє підвищення будь-якої стихії, то ця стихія буде обрана випадковим чином."
COMPENDIUM_InfusingElements_2,"Кола на правій стороні екрану показують стан елементів. Наповнені елементи в стані «Сильний» або «Слабкий» можуть бути спожиті для додавання додаткових ефектів і здібностей до дій. (Див. <b>Споживання Елементів</b>)<br><br>Коли використовується дія з елементальним наповненням, ЕЛЕМЕНТ з’явиться у трекері елементів у стані «Наповнення». Лише наприкінці ходу ЕЛЕМЕНТ повністю перейде у стан «Сильний». Таким чином, неможливо НАПОВНИТИ ЕЛЕМЕНТ і одразу СПОЖИТИ його протягом одного ходу персонажа – але його може СПОЖИТИ будь-хто пізніше за порядком ініціативи в тому ж раунді. Наприкінці раунду елементи в стані «Сильний» переходять у стан «Слабкий», а елементи в стані «Слабкий» стають інертними і більше не доступні для споживання."
COMPENDIUM_InfusingElements_Title,"Підвищення стихій"
COMPENDIUM_Initiative_1,"Ініціатива визначає порядок ходу для персонажів гравця і монстрів.<br><br>Перша карта, яку ви виберете з двох для раунду, визначає ініціативу персонажа в їхній хід - чим нижча ініціатива, тим раніше персонаж зможе діяти в цьому ході. В якості альтернативи ви можете вибрати використання ініціативи вашої другої карти, натиснувши на її золоте коло ініціативи."
COMPENDIUM_Initiative_2,"У момент вибору карти здібностей персонажа гравця ще невідомо, які карти здібностей монстри будуть тягнути для ходу. Таким чином, ви повинні спробувати оцінити, чи хочете ви, щоб конкретний персонаж діяв рано чи пізно в цьому ходу, не знаючи, що будуть робити монстри і коли!<br><br>Щойно всі персонажі й монстри гравця вибрали свої карти для ходу, стрічка ініціативи у верхній частині екрана оновлюється й упорядковується відповідним чином - починаючи від найнижчих ініціатив, які ходять першими і закінчуючи найвищими останніми. Зверніть увагу, що всі монстри одного типу мають одну й ту саму карту для ходу і, отже, одну й ту саму ініціативу, це означає, що буде один запис у трекері для багатьох монстрів цього типу."
COMPENDIUM_Initiative_Title,"Ініціатива"
COMPENDIUM_ItemSlots,"Персонажі можуть споряджати картки предметів, коли вони не перебувають у сценарії, у різні слоти інвентарю, які з'являються в лівій частині екрана в сценарії. Зверніть увагу, що персонажі не можуть володіти більш ніж однією копією будь-якого предмета.<br><br>Кожен персонаж може екіпірувати тільки один предмет у комірку <b>Голови</b>, один предмет на <b>Тіло</b>, один предмет на <b>Ноги</b>, до двох предметів типу <b>Одна рука</b> <i>або</i> один предмет <b>Дві руки</b> та <b>Дрібні предмети</b> у кількості, що дорівнює половині заокругленого рівня персонажа."
COMPENDIUM_ItemSlots_Title,"Осередки предметів"
COMPENDIUM_LevellingUp_1,"У режимі Хранителя, коли персонаж досягає села з необхідною кількістю досвіду (вказаною на панелі XP), він може підвищити свій рівень."
COMPENDIUM_LevellingUp_2,"При підвищенні рівня максимальна кількість ОЗ персонажів збільшується, і вони можуть розблокувати одну з двох нових карт здібностей на кожному рівні. Ця карта розблокується на решту гри. Відкриваючи більше карт для використання персонажем, ви можете почати покращувати і налаштовувати колоди карт здібностей групи, можливо, налаштовуючи вибрані карти для кращої синергії як одна з одною, так і між персонажами, таким чином відточуючи свою стратегію."
COMPENDIUM_LevellingUp_Title,"Підвищення рівня"
COMPENDIUM_Loot_1,"Здатність <b>ЗДОБИЧ X</b> дає змогу персонажу забрати будь-який жетон грошей і клітку скарбів у межах ДАЛЬНОСТІ X. Ця дія не залежить від положення монстрів або перешкод, але зверніть увагу, що це вважається далекобійною здатністю для цілей прямої видимості."
COMPENDIUM_Loot_2,"На додаток до здатності збирати здобич, наприкінці свого ходу персонаж гравця буде автоматично піднімати купки золота на клітці, яку він займає. Покликані персонажі не збирають здобич наприкінці ходу.<br><br>У режимі Хранителя гроші діляться між усіма найманцями в групі."
COMPENDIUM_Loot_Title,"Здобич"
COMPENDIUM_MeleeAndRanged_1,"Здатність <b>АТАКА X</b> дає змогу персонажу наносити базову кількість шкоди противнику в межах його досяжності. Персонажі та монстри не можуть атакувати своїх союзників. Існує два типи атак: ближнього бою і дальня:"
COMPENDIUM_MeleeAndRanged_2,"Атаки ближнього бою не мають значення ДАЛЬНОСТІ і вважаються такими, що мають за замовчуванням ДАЛЬНІСТЬ в одну клітку і націлені зазвичай на сусідніх ворогів."
COMPENDIUM_MeleeAndRanged_3,"Далекі атаки супроводжуються значенням <b>ДАЛЬНІСТЬ Y</b>, що означає, що будь-який ворог у межах Y клітинок може бути метою атаки. Будь-яка далека АТАКА, націлена на сусіднього ворога, проводиться з УСКЛАДНЕННЯм. (Див. <b>Переваги та УСКЛАДНЕННЯ</b>)"
COMPENDIUM_MeleeAndRanged_4,"Усі дальні та ближні атаки можуть бути виконані тільки проти ворогів у межах прямої видимості, що означає, що лінію можна провести від будь-якого кута клітини атакуючого до будь-якого кута клітини того, хто захищається, не торкаючись будь-якої частини стіни. Стіни блокують пряму видимість. Крім того, будь-яка здатність, яка визначає ДАЛЬНІСТЬ, може бути виконана тільки на персонажі в межах прямої видимості. Якщо неатакуюча здатність не встановлює ДАЛЬНІСТЬ дії, то видимість не потрібна. Також зверніть увагу, що дві клітини, розділені стіною, не вважаються сусідніми, і ДАЛЬНІСТЬ не може бути підрахована через стіни."
COMPENDIUM_MeleeAndRanged_Title,"Ближні й далекі"
COMPENDIUM_MonsterAttacks,"Монстр буде атакувати у свій хід, якщо здатність <b>АТАКА</b> вказується в його витягнутій карті на цей раунд. Будь-яка завдана шкода розраховується виходячи з величини атаки, присутньої на здатності.<br><br>Монстри завжди будуть атакувати своїх обраних ворогів, але якщо монстр може атакувати кілька цілей, він буде атакувати свого обраного ворога і якомога більше інших ворогів з максимальним ефектом. Якщо у монстра є кілька атак, він використовує фокус своїх інших атак, слідуючи звичайним правилам фокусу, виключаючи ЦІЛІ, які він вже атакує.<br><br>Атаки монстрів діють так само, як атаки персонажів, і модифікуються бонусами атаки того, хто атакує, потім картами-модифікаторами атаки, потім бонусами захисту своєї ЦІЛІ, і їх можна виконати з <b>Перевагою</b> або з <b>Ураженням</b>."
COMPENDIUM_MonsterAttacks_Title,"Атаки монстрів"
COMPENDIUM_MonsterFocus,"Перш ніж виконати дію на своїй карті здібностей, кожен монстр визначає свою ЦІЛЬ — конкретного ворога, яким може бути персонаж або прикликаний союзник.<br>Монстр вибирає ЦІЛЬ, яку може атакувати, використовуючи мінімальну кількість руху. Він знаходить найкоротший можливий шлях, щоб потрапити в радіус дії та лінію зору для своєї атаки, і ворог, якого можна атакувати в кінці цього шляху, стає ЦІЛЛЮ. Цей ворог вважається ""найближчим"". Не має значення, чи може монстр потрапити в радіус атаки за поточний РУХ, головне, щоб існував шлях для досягнення цієї мети.<br>Якщо на карті здібностей монстра для раунду не вказано атаку, він визначає ЦІЛЬ так, ніби має ближню атаку. Якщо монстр може переміститися на однакову кількість клітинок, щоб потрапити в радіус дії та лінію зору кількох ворогів (наприклад, тому що він починає свій хід у радіусі дії кількох ворогів), то для визначення ""найближчого"" використовується близькість від поточної позиції монстра (не враховуючи стіни).<br>Якщо кілька ворогів однаково близькі, другим пріоритетом є вибір ворога, який має більш ранню ініціативу (прикликані союзники мають пріоритет перед персонажем, який їх прикликав, навіть у раунді, коли вони були прикликані).<br>Якщо немає жодної дійсної ЦІЛІ для фокусування, тому що всі клітинки, з яких монстр може атакувати, заблоковані, зайняті або немає відкритого шляху до них, незалежно від кількості клітинок, які він міг би пройти, монстр не рухатиметься і не атакуватиме під час свого ходу, але виконає інші дії на своїй карті здібностей, які зможе."
COMPENDIUM_MonsterFocus_Title,"Механіка Фокусу монстрів"
COMPENDIUM_MonsterMovement_1,"Монстр може рухатися у свій хід, якщо на його карті здібностей присутній <b>РУХ</b>. Цифра на карті позначає ДАЛЬНІСТЬ руху в клітинах.<br><br>Якщо у монстра вказано рух, але немає атаки, то він буде використовувати свій рух, щоб наблизитися якомога ближче до своєї мети фокусу (яка визначається, як як якщо б у нього була атака ближнього бою), рухаючись найкоротшим шляхом, щоб увійти в клітку, сусідню з його фокусом (ворогом).<br><br>Якщо у монстра є здатність атакувати після його руху, він перемістить себе на так, щоб атакувати свого обраного ворога з максимальним ефектом. Якщо це атака по одній ЦІЛІ ближнього бою, він просто переміститься до найближчої клітини, сусідньої з його фокусом для атаки. Якщо це атака по декількох цілях, то він рухатиметься в напрямку позиції, де його атака вразить свого обраного ворога і якомога більше інших ворогів."
COMPENDIUM_MonsterMovement_2,"Якщо монстр виконує дальню атаку, він рухатиметься лише до клітинки, з якої може виконати свою найкращу атаку. Монстр також віддалятиметься від свого основного ворога, доки не зможе виконати дальню атаку без <b>УСКЛАДНЕННЯ</b>. Якщо доводиться вибирати, монстр надасть пріоритет позбавленню <b>УСКЛАДНЕННЯ</b> проти основного ворога перед максимізацією атаки на додаткові ЦІЛІ."
COMPENDIUM_MonsterMovement_3,"Навіть якщо монстр не може переміститися в зону атаки, він все одно використовує свій РУХ, щоб наблизитися якомога ближче до свого фокусу. Наявність здібностей, відмінних від <b>атаки</b> на його карті здібностей, жодним чином не впливає на РУХ монстра. Він просто буде рухатися відповідно до вищенаведених правил, а потім використовувати свої інші здібності якнайкраще."
COMPENDIUM_MonsterMovement_4,"Монстри без властивості <b>Переліт</b> вважають клітини типу пасток перешкодами при визначенні фокусу і руху, якщо тільки РУХ через одну з таких клітин не є єдиним способом, яким вони можуть отримати фокус на ЦІЛІ. У цьому випадку вони будуть використовувати шлях, що проходить через найменшу кількість подібних клітин, щоб знайти фокус (хоча при цьому і отримають шкоду)."
COMPENDIUM_MonsterMovement_Title,"Рух монстрів"
COMPENDIUM_MonsterTurns,"Рішення монстрів контролюються системою фокусу, що використовує карти дій для автоматизації того, що монстри робитимуть у свій хід. Усі монстри виконуватимуть здібності, перераховані на їхній витягнутій карті для раунду, у вказаному порядку. Вони не рухатимуться і не атакуватимуть, якщо ці дії не вказані на їхній карті.<br><br>Карти монстрів для раунду тягнуться для кожного типу монстрів, а не для кожного монстра. Це означає, що всі ""Розбійниці-лучниці"", наприклад, виконуватимуть одні й ті самі здібності під час кожного свого ходу.<br><br>Спочатку діють елітні монстри певного типу, а потім звичайні монстри цього типу. Якщо на полі є більше одного елітного чи звичайного монстра даного типу, то монстри діють у порядку зростання їхніх номерів. Всі монстри одного типу ходять по черзі, а не всі разом, при одному й тому самому значенні ініціативи, вказаному на їхній витягнутій карті монстра для раунду."
COMPENDIUM_MonsterTurns_Title,"Ходи монстрів"
COMPENDIUM_MovementTypes_1,"<b>рУХ X</b> здібність дозволяють персонажу переміщатися до X клітин на карті. Персонажі та монстри можуть переміщатися через своїх союзників, але не можуть переміщатися через ворогів або перешкоди. Через Пастки можна проходити, і вони спрацьовують, якщо в клітку Пастки здійснюється вхід. РУХ не можна закінчити в клітці іншого персонажа або монстра. Через стіни не можна переміщатися жодним чином."
COMPENDIUM_MovementTypes_2,"<b>сТРИБОК</b><br>Деякі здібності переміщення вказані як <b>Стрибок</b>. Рух стрибком дозволяє персонажу ігнорувати всіх персонажів, монстрів, перешкоди і пастки під час руху. Однак остання клітина вашого стрибка підпорядковується правилам звичайного руху, і тому, як би ви не хотіли застрибнути на спину Пустотілому, ви не зможете цього зробити."
COMPENDIUM_MovementTypes_3,"<b>пОЛІТ</b><br>Деякі монстри також можуть мати особливість <b>Переліт</b>. Це дозволяє їм повністю ігнорувати будь-яких персонажів, монстрів, пастки та перешкоди під час їхнього руху, навіть в останній клітині (але в ній не повинно бути ні монстрів, ні персонажів). Якщо персонаж втрачає здатність польоту, перебуваючи над перешкодою, то він отримує шкоду, як якби активував собою пастку, і негайно переміщається в найближчу порожню клітку."
COMPENDIUM_MovementTypes_Title,"Типи руху"
COMPENDIUM_MultipleTargets_1,"Деякі атаки супроводжуються значенням <b>Цілі X</b>, що означає, що персонаж може націлитися на X різних ворогів у межах ДАЛЬНОСТІ й атакувати їх."
COMPENDIUM_MultipleTargets_2,"Для будь-якої атаки, націленої на кількох ворогів, для кожної ЦІЛІ витягується карта модифікатора атаки. Неможливо націлитися на одного й того самого ворога кількома атаками з однієї й тієї самої здатності.<br><br>Атаки ніколи не можуть бути націлені на союзників. Союзник може перебувати в зоні ураження атаки, але він не стане її мішенню."
COMPENDIUM_MultipleTargets_Title,"Множинні ЦІЛІ"
COMPENDIUM_NegativeConditions_1,"Здібності можуть накладати стани на ЦІЛІ, які зберігаються до настання події, що сприяє зняттю цього ефекту. Кожен зі станів можна накласти лише раз за хід на будь-якого з персонажів або монстрів. Звісно, потім можна накласти стани знову, щоб подовжити їхню тривалість.<br><br><br>Якщо на карті здатності є позначка, що здатність накладає стан, то дія стану впливатиме на всі ЦІЛІ, до яких було застосовано, незалежно від того, завдала атака шкоди чи ні."
COMPENDIUM_NegativeConditions_2,"<оТРУЄННЯ:</b> Якщо ЦІЛЬ отруєна, всі вороги додають +1 <b>до атаки</b> до всіх їхніх атак проти цієї ЦІЛІ. Якщо здатність <b>ЛІКУВАННЯ</b> використовується на отруєній ЦІЛІ, то стан ОТРУЄННЯ видаляється, але лікувального ефекту (додавання ОЗ) не відбувається."
COMPENDIUM_NegativeConditions_3,"<b>рАНА:</b> якщо ЦІЛЬ поранена, вона отримує одне очко пошкодження на початку кожного ходу. Якщо здатність <b>Здоровлення</b> використовується на пораненій ЦІЛІ, стан рани видаляється і <b>Здоровлення</b> продовжується нормально. Якщо ЦІЛЬ одночасно отруєна і поранена, здатність <b>Зцілення</b> лише усуне обидва стани, але не матиме іншого ефекту."
COMPENDIUM_NegativeConditions_4,"<b>пАРАЛІЧ:</b> Якщо ЦІЛЬ паралізована, вона не може виконувати жодних дій <b>Руху</b> на своєму ходу. Наприкінці її наступного ходу стан паралічу знімається."
COMPENDIUM_NegativeConditions_5,"<b>рОЗЗБРОЄННЯ:</b> якщо ЦІЛЬ роззброєна, вона не може виконувати <b>атакуючі</b > здібності на своєму ходу. Наприкінці її наступного ходу стан РОЗЗБРОЄННЯ забирається."
COMPENDIUM_NegativeConditions_6,"<b>оГЛУШЕННЯ:</b> якщо ЦІЛЬ оглушена, вона не може використовувати здібності та предмети у свій хід (крім довгого відпочинку для гравців). Наприкінці її наступного ходу стан ОГЛУШЕННЯ знімається. Гравці повинні все ще грати дві карти або відпочивати на своєму ходу, і якщо гравець грає карти, будучи приголомшеним, обрані дії не використовуються - карти просто скидаються."
COMPENDIUM_NegativeConditions_7,"<b>сУМ'ЯТТЯ:</b> ЦІЛЬ отримує <b>УСКЛАДНЕННЯ</b> на всі атаки. Зникає наприкінці її наступного ходу."
COMPENDIUM_NegativeConditions_Title,"Негативні стани"
COMPENDIUM_Obstacles,"Перешкоди - це різні елементи декору, що блокують клітини в кімнаті та перешкоджають нормальному руху через клітини, які вони займають. Але не перешкоджають дальнім атакам.<br><br><br>Певні здібності персонажів здатні створювати або переміщати перешкоди. При цьому гравці не можуть повністю відрізати одну ЗОНА карти від іншої."
COMPENDIUM_Obstacles_Title,"Перешкоди"
COMPENDIUM_PositiveConditions_1,"Нижче наведено позитивні стани. Персонажі та монстри можуть застосовувати позитивні стани до себе або своїх союзників за допомогою певних дій. Позитивні стани не можуть бути усунені передчасно."
COMPENDIUM_PositiveConditions_2,"<b>пОСИЛЕННЯ:</b> якщо ЦІЛЬ посилюється, вона отримує <b>перевагу</b> у всіх своїх атаках. Наприкінці її наступного ходу стан ПОСИЛЕННЯ забирається."
COMPENDIUM_PositiveConditions_3,"<b>нЕВИДИМІСТЬ:</b> якщо персонаж або монстр невидимий, він не може стати метою фокусу або обраний як ЦІЛЬ. Невидимість не впливає на взаємодію персонажа або монстра з їхніми союзниками. Наприкінці наступного ходу невидимий стан знімається. Монстри сприймають невидимих персонажів перешкодою."
COMPENDIUM_PositiveConditions_Title,"Позитивні стани"
COMPENDIUM_RestsAndRecoveringCards,"Скинуті карти можна повернути до руки, виконавши один із наступних типів відпочинку:<br><br><b>Короткий Відпочинок:</b> Під час вибору карт ви можете здійснити Короткий Відпочинок, щоб випадково спалити одну скинуту карту та повернути всі інші скинуті карти до руки. Якщо ви хочете зберегти випадково спалену карту, ви можете вибрати отримання 1 шкоди та випадково спалити іншу скинуту карту (одного разу за відпочинок).<br><br><b>Довгий Відпочинок:</b> Замість вибору карт здібностей на хід ви можете вибрати одну скинуту карту для спалення, щоб виконати дію <b>ЛІКУВАННЯ 2, Себе</b>, повернути всі інші скинуті карти до руки та оновити всі ваші використані предмети, з ініціативою <b>99</b> на раунд."
COMPENDIUM_RestsAndRecoveringCards_Title,"Відпочинок та Відновлення Карт"
COMPENDIUM_Retaliate,"«ВІДПЛАТА X» — активна бонусна здібність, яка змушує її власника завдавати X очок шкоди атакуючим у сусідніх гексах за кожну атаку. Бонус відплати також може супроводжуватися значенням «ВІДПЛАТА ДАЛЬНІСТЬ Y», що означає, що ефект відплати спрацьовує для будь-якого атакуючого в межах Y гексів, а не лише у сусідніх гексах. ВІДПЛАТА активується після атаки, яка її спровокувала.<br><br>Якщо персонаж, який відплачає, гине або виснажується від атаки, то ВІДПЛАТА не активується. Кілька бонусів відплати складаються один з одним, і сама ВІДПЛАТА не є атакою чи навіть цільовим ефектом — це просто пряма шкода до очок здоров'я атакуючого."
COMPENDIUM_Retaliate_Title,"Відплата"
COMPENDIUM_RoundSummary,"Сценарій складається з серії раундів, які відбуваються доти, доки гравці або не виконають умови перемоги, або не зазнають поразки. Раунд включає наступні фази:<br><br>• <indent=15><b>1. Вибір карт здібностей:</b><br>Для кожного персонажа оберіть дві карти на раунд або вирішіть здійснити довгий відпочинок. Перша обрана карта визначає ініціативу персонажа в раунді. (Під час вибору карт також можна здійснити короткий відпочинок для відновлення скинутих карт)</indent><br><br>• <indent=15><b>2. Відкриття карт монстрів:</b><br>Для кожного типу монстрів, які зараз у грі, відкривається карта на раунд. Усі монстри одного типу використовують одну й ту саму карту. Трек ініціативи вгорі екрану оновлюється відповідно до значень ініціативи обраних карт персонажів і монстрів.</indent><br><br>• <indent=15><b>3. Фаза дій:</b><br>Починаючи з найнижчої ініціативи, гравці та монстри виконують свої ходи в раунді. Монстри просто виконують дії, вказані на їхніх картах, тоді як персонажі гравців обирають, які дві протилежні половини карт використати на початку свого ходу. Персонажі також можуть використовувати картки предметів у різні моменти свого ходу.</indent><br><br>• <indent=15><b>4. Завершення раунду:</b><br>Активні ефекти, що діяли протягом раунду, завершуються, і, за необхідності, скидаються або спалюються. Наповнені елементи переходять зі стану «сильний» до «слабкий», а зі «слабкого» до «інертного». Якщо був витягнутий стандартний модифікатор <b><color=#A050E0>x0</color></b> або <b><color=#D92727>x2</color></b>, список модифікаторів скидається.</indent>"
COMPENDIUM_RoundSummary_Title,"Зведення по раунду"
COMPENDIUM_SECTION_AbilitiesAttack,"Здібності - Атака"
COMPENDIUM_SECTION_AbilitiesMove,"Здібності - Рух"
COMPENDIUM_SECTION_AbilitiesOther,"Здібності - Інші"
COMPENDIUM_SECTION_AbilityCards,"Карти здібностей"
COMPENDIUM_SECTION_DamageAndExhaustion,"Шкідливість і Виснаження"
COMPENDIUM_SECTION_EffectsAndConditions,"Ефекти та Стани"
COMPENDIUM_SECTION_Elements,"Стихії"
COMPENDIUM_SECTION_Experience,"Досвід"
COMPENDIUM_SECTION_Items,"Предмети"
COMPENDIUM_SECTION_MonsterBehaviour,"Поведінка монстра"
COMPENDIUM_SECTION_Overview,"Огляд"
COMPENDIUM_SelectingCards,"На початку раунду для кожного персонажа гравця необхідно обрати дві карти здібностей або вирішити здійснити довгий відпочинок для свого ходу.<br><br>Обрані карти визначають набір дій, які будуть доступні на початку ходу персонажа, а також його ініціативу в раунді. Значна частина стратегії в Gloomhaven полягає в мудрому виборі правильних комбінацій карт з урахуванням їхніх здібностей та ініціативи.<br><br>Зверніть увагу, що хоча кожна карта має дві половини, для ходу необхідно використовувати протилежні половини. Наприклад, якщо ви вирішили використати верхню половину карти для першої дії ходу персонажа, то для другої дії потрібно використати нижню половину."
COMPENDIUM_SelectingCards_Title,"Вибір карт"
COMPENDIUM_Shield,"<b>ЩИТ X</b> - активна здатність дає одержувачу захисний ефект, який зменшує будь-яке значення вхідної атаки на X. Кілька бонусів ЩИТ складаються один з одним і можуть бути застосовані в будь-якому порядку. Бонус щита застосовується тільки до шкоди, завданої атакою - шкода від пасток або удару у відповідь не послаблюється."
COMPENDIUM_Shield_Title,"Щит"
COMPENDIUM_Summon,"Деякі здібності прикликають союзників, щоб допомогти вам. ПРИКЛИКАННЯ розміщуються на порожній клітинці, що прилягає до персонажа, який виконує ПРИКЛИКАННЯ. Якщо немає доступних клітинок, здібність ПРИКЛИКАННЯ не може бути використана.<br><br>ПРИКЛИКАННЯ мають базові характеристики для здоров’я, значення атаки, значення руху та ДАЛЬНОСТІ, а також будь-які особливі риси, описані на карті здібності. ПРИКЛИКАННЯ вважається постійним бонусом (карта розміщується в активній зоні), доки ПРИКЛИКАННЯ не втратить все своє здоров’я, відповідна карта здібності не буде видалена з активної зони або прикликач не буде виснажений, після чого ПРИКЛИКАННЯ зникає.<br><br>Хід ПРИКЛИКАННЯ в порядку ініціативи завжди відбувається безпосередньо перед ходом персонажа, який його прикликав, і є окремим від ходу цього персонажа. ПРИКЛИКАННЯ не контролюються гравцем, який їх прикликав, а натомість діють за автоматизованими правилами монстрів, постійно виконуючи <b>РУХ X, АТАКА Y</b>, де X і Y — це базові значення руху та атаки відповідно. ПРИКЛИКАННЯ використовують колоду модифікаторів атаки гравця для виконання своїх атак.<br><br>Гравець може мати кілька різних здібностей ПРИКЛИКАННЯ в грі одночасно, і в такому випадку вони діють у порядку, в якому були прикликані. Прикликані персонажі ніколи не роблять хід у раунді, в якому вони були прикликані. Вбивства, здійснені прикликаннями, зараховуються власнику ПРИКЛИКАННЯ."
COMPENDIUM_Summon_Title,"Прикликати"
COMPENDIUM_TakingDamage,"Кожного разу, коли персонаж гравця отримує шкоду в будь-якій формі, вам пропонуються три варіанти:<br><br>• <indent=15><b>1. Прийняти шкоду:</b> Персонаж втрачає очки здоров’я, рівні значенню шкоди.</indent><br>• <indent=15><b>2. Спалити карту з руки:</b> Виберіть доступну карту з вашої руки, щоб спалити її замість отримання шкоди.</indent><br>• <indent=15><b>3. Спалити дві скинуті карти:</b> Виберіть дві карти з ваших скинутих карт, щоб спалити їх замість отримання шкоди.</indent><br>Зауважте, що вибір уникнення шкоди шляхом спалення карт не запобігає застосуванню додаткових ефектів від атаки. Ви також не можете вибрати спалення карт, які ви вже вибрали для ходу, якщо ще не використали їх.<br><br><b>ПОРАДА:</b> Часто розумно використовувати ваше здоров’я як ресурс і вибирати втрату очок здоров’я замість спалення карт, коли це можливо, оскільки ви часто можете відновити втрачене здоров’я за допомогою відпочинку та здібностей легше, ніж відновити спалені карти!"
COMPENDIUM_TakingDamage_Title,"Отримання шкоди"
COMPENDIUM_Traps,"Пастка активується, коли персонаж входить на її гекс звичайним або примусовим рухом. Рухи «ПОЛІТ» та «СТРИБОК» не впливають на пастки. Коли пастка активується, вона завдає негативного ефекту персонажу, який її спровокував, після чого видаляється з поля. Пастку також можна знешкодити за допомогою спеціальних дій, щоб видалити її з поля, не зазнавши негативних наслідків.<br><br>Ефекти пасток різноманітні, і їх можна переглянути, навівши курсор на пастку. Персонажі та монстри також можуть створювати пастки на полі, з ефектами, визначеними здібністю, яка їх створює."
COMPENDIUM_Traps_Title,"Пастки"
COMPENDIUM_UsingAbilites,"На початку ходу персонажа гравця вам показують дві карти, які ви вибрали для цього ходу. Тепер ви можете вибрати першу дію для двох дій, які персонаж може виконати за хід — враховуючи, що основна дія або стандартна дія з протилежної половини іншої карти має бути вашою другою дією.<br><br>У кожній дії є одна або кілька здібностей, які виконуються в порядку, в якому вони з’являються на карті — хоча ви можете вирішити пропустити деякі здібності, за умови, що ефект не є негативним. Ось приклад розбору здібностей у нижній дії карти ""Кратер"" на прикріпленому знімку:<br><br>• <indent=15>По-перше, всі прилеглі союзники та вороги отримують одну шкоду.</indent><br>• <indent=15>Далі йде здібність рухатися до чотирьох клітинок як СТРИБОК. Зауважте, що ""СТРИБОК"" тут не є окремою здібністю, а властивістю здібності РУХ. Ви можете ідентифікувати такі властивості та ефекти здібностей, оскільки вони будуть меншим шрифтом під здібністю.</indent><br>• <indent=15>Нарешті, є ще один випадок шкоди для всіх прилеглих союзників та ворогів. Зверніть увагу, що під ним є опція СПОЖИТИ ЕЛЕМЕНТ Земля (див. <b>Елементи</b>), щоб посилити цю здібність і завдати дві шкоди замість однієї та отримати досвід. Зауважте, що ця опція споживання стосується лише останнього випадку шкоди, який безпосередньо передує їй на карті.</indent><br>• <indent=15>Після завершення всіх трьох здібностей є 1 досвід, який можна отримати за плаваючий символ у дії, і через значок спалення в куті карти карта спалюється замість того, щоб бути скинутою після вибору цієї дії.</indent>"
COMPENDIUM_UsingAbilites_Title,"Використання здібностей"
COMPENDIUM_UsingItems_1,"Іконка для використання предмета світиться, щоб вказати, коли його можна використовувати, відповідно до обмежень, описаних на картці предмета. Ви можете використовувати предмети з цих слотів екіпірування, натискаючи на них у відповідний момент. Деякі предмети можна використовувати лише через інтерфейс отримання шкоди, і вони з’являться над ним, коли це можливо. Також існують предмети, які забезпечують постійний пасивний ефект, поки вони екіпіровані, і тому не потребують активації для застосування.<br><br>Зверніть увагу, що якщо предмет впливає на атаку (наприклад, додає бонус, ефект, перевагу тощо), його можна використовувати лише до того, як АТАКА буде застосована — тобто до того, як буде витягнуто модифікатор атаки. Якщо ефект додається до атаки, він працює так, ніби був написаний на картці дії, яка використовується для атаки. Немає обмежень на кількість предметів, які персонаж може використовувати під час свого ходу або навіть під час конкретної здібності, за умови, що предмет ще доступний для використання. Будь-яке застосування ефектів картки предмета до ситуації вважається використанням.<br><br>Після використання картки предмета може статися одне з трьох, позначене наступним:"
COMPENDIUM_UsingItems_2,"Цей символ означає, що предмет <b>Використаний</b> після використання і не може бути повторно використаний у цьому сценарії доти, доки його не оновить або тривалий відпочинок, або ефект здатності."
COMPENDIUM_UsingItems_3,"Цей символ означає, що предмет <b>Втрачено</b> після дії з ним і його можна оновити тільки в межах сценарію за допомогою певних здібностей. Усі елементи оновлюються між сценаріями, і жоден ЕЛЕМЕНТ не може бути використаний постійно."
COMPENDIUM_UsingItems_4,"Якщо на картці не зображений жоден із цих символів, немає жодних обмежень на кількість разів, коли він може бути використаний у сценарії, крім того, що написано в тексті картки предмета."
COMPENDIUM_UsingItems_Title,"Використання предметів"
CREATE_NEW_LOCAL_SAVE,"Це збереження належить іншому користувачеві. Ви хочете створити нове локальне збереження, що належить вам із тим самим станом?"
CREATE_NEW_LOCAL_SAVE_BUTTON,"Створити збереження"
CREATE_NEW_SAVE_MESSAGE_TITLE,"Створити нове локальне збереження"
Campaign_SiegeCannon,"Якщо лучник опиняється на трьох клітинах позаду гармати, він стріляє з неї і завдає шкоди всім найманцям та їхнім закликаним істотам на трьох рядах клітинок перед нею."
CaptainoftheGuard,"Начальник варти"
Captive,"Полонений"
Card,"Карта"
CaveBear,"Печерний ведмідь"
CaveBearElite,"Печерний ведмідь (Елітний)"
Chest,"Скриня"
CityArcher,"Міський лучник"
CityArcherElite,"Міський лучник (Елітний)"
CityGuard,"Міський страж"
