Keys,"Українська [ua-UA]"
SCENARIO_TRAVEL_NOMADCAMP_SUCCESS_1,"Коли кров останнього Інокса вбирається в пісок, кочівники підходять до вас із вдячністю та інформацією."
SCENARIO_TRAVEL_NOMADCAMP_SUCCESS_2,"Кажуть, Скритні уклали угоду з Іноксами: ті допомагають їм проти кочівників забрати зуби, а вони не нападуть на Кайледж."
SCENARIO_TRAVEL_NOMADCAMP_SUCCESS_3,"Схоже, зуби залишилися при нас, але напад на Кайледж так і не було скасовано."
SCENARIO_TRAVEL_OBSIDIANBLUFF_Room_3_1,"Нічні Демони? Невже?"
SCENARIO_TRAVEL_OBSIDIANBLUFF_Room_3_2,"Цікаво, як ця Гниль породжує демонів... Можливо, вона навіть зможе породити-"
SCENARIO_TRAVEL_OBSIDIANBLUFF_Room_3_3,"Ні."
SCENARIO_TRAVEL_OBSIDIANBLUFF_START_1,"Це був якийсь ... ритуал?"
SCENARIO_TRAVEL_OBSIDIANBLUFF_START_2,"Є щось ще більш божевільне, ніж культисти? Я ненавиджу цю роботу. О, чому це має так добре оплачуватися, щоб я купився?"
SCENARIO_TRAVEL_OBSIDIANBLUFF_START_3,"Ніхто нам нічого не заплатить, поки ми не покладемо край цій Гнилі. Вперед!"
SCENARIO_TRAVEL_OBSIDIANBLUFF_SUCCESS_1,"Тепер, коли підземелля очищено від загроз, ви можете обшукати його."
SCENARIO_TRAVEL_OBSIDIANBLUFF_SUCCESS_2,"Схоже, що Скритні та Нестерпні жахи справді проводили ритуал із зубами, щоб викликати ... щось, щоб створити Гниль."
SCENARIO_TRAVEL_OBSIDIANBLUFF_SUCCESS_3,"Але як я не намагаюся, я не можу з'ясувати, звідки ці зуби і що вони зрештою намагаються викликати. Я не думаю, що це ще не кінець..."
SCENARIO_TRAVEL_RIVERSRISE_START_1,"Ви входите в першу камеру, щоб побачити безліч фігур, що ширяють, горять, і, мабуть, те, що залишилося від мешканців села, які увійшли до гробниці до вас, і були ""завербовані"" на службу."
SCENARIO_TRAVEL_RIVERSRISE_START_2,"О-о-о, Сонячні демони. Я ніколи раніше з ними не стикався, хоча й читав інструкції, як із ними боротися."
SCENARIO_TRAVEL_RIVERSRISE_START_3,"Вони надзвичайно точні, тож уникайте ушкоджень, якщо можете. Спробуйте використати стихію Світла, яку вони підвищують!"
SCENARIO_TRAVEL_RIVERSRISE_SUCCESS_1,"Чудова робота! Після всіх битв, у яких ти брав участь, я зможу колись написати своє власне тактичне керівництво."
SCENARIO_TRAVEL_ROCKFALL_START_1,"Саввас немає і в помині, тож спочатку нам доведеться знищити демонів."
SCENARIO_TRAVEL_ROCKFALL_START_2,"Будьте обережні, стихії були посилені тут і ці демони можуть мати додаткові здібності!"
SCENARIO_TRAVEL_ROCKFALL_SUCCESS_1,"Демонів знищено і жителі Каменепад починають насмілюватися висовувати носи зі своїх будинків."
SCENARIO_TRAVEL_SAHMYRT_ROOM_3_1,"А, ось і ми, причина проблеми: прокляті Вермлінги-шамани. Вони можуть проклинати всю вашу партію і зцілювати своїх союзників, якщо зможете, вбийте їх швидко!"
SCENARIO_TRAVEL_SAHMYRT_Room_2_1,"У них є ... гігантські змії?"
SCENARIO_TRAVEL_SAHMYRT_Room_2_2,"Звичайно, схоже на це. Стережися, ці тварюки можуть стрибати!"
SCENARIO_TRAVEL_SAHMYRT_START_1,"Ви добираєтеся до села і бачите Вермлінгів, озброєних луками і стрілами, які командують тваринами."
SCENARIO_TRAVEL_SAHMYRT_SUCCESS,"Основна територія навколо торгового шляху тепер вільна, хоча багато Вермлінгів відступили в глибші частини лісу."
SCENARIO_TRAVEL_SALTMARSHFLATS_Room_2_1,"Схоже, там залишилася остання артилерія. Знищіть і її, і тих, хто залишився, і ми зможемо піти без особливих проблем."
SCENARIO_TRAVEL_SALTMARSHFLATS_Room_3_1,"Ти просто ПОВИНЕН був наврочити його, чи не так?"
SCENARIO_TRAVEL_SALTMARSHFLATS_Room_3_2,"Ну, я думаю, присутність культистів має сенс у місті, побудованому магами."
SCENARIO_TRAVEL_SALTMARSHFLATS_Room_3_3,"Чому сектанти завжди працюють із тими, хто намагається нас убити?"
SCENARIO_TRAVEL_SALTMARSHFLATS_Room_3_4,"Бо не ми плануємо магічне світове панування?"
SCENARIO_TRAVEL_SALTMARSHFLATS_Room_3_5,"Так... Гадаю, у цьому є сенс. Стережися цих демонів!"
SCENARIO_TRAVEL_SALTMARSHFLATS_START_1,"Ну, це здається страшенно знайомим..."
SCENARIO_TRAVEL_SALTMARSHFLATS_START_2,"Так воно і є, але ця сила набагато менша, ніж запаси в Млиновий ставок."
SCENARIO_TRAVEL_SALTMARSHFLATS_START_3,"Будемо сподіватися, що вони не приховують нічого огидного.... наприклад, приховані податки."
SCENARIO_TRAVEL_SALTMARSHFLATS_START_4,"Знищіть присутність ополченців тут, але будьте обережні. Там, імовірно, є щось більше, ніж приховані податки."
SCENARIO_TRAVEL_SALTMARSHFLATS_SUCCESS_1,"Коли падає останній культист, важкий запах зникає з повітря, але сморід Женця не зникає."
SCENARIO_TRAVEL_SALTMARSHFLATS_SUCCESS_2,"Коли битву закінчено, ви помічаєте, що ополченці та культисти не єдині серед загиблих."
SCENARIO_TRAVEL_SALTMARSHFLATS_SUCCESS_3,"Схоже, що Женці вбили всіх, хто не приєднався до них. Б'юся об заклад, що цих людей навіть не попросили ввічливо!"
SCENARIO_TRAVEL_SALTMARSHFLATS_SUCCESS_4,"Ми не можемо дозволити Раді Тіней вбивати людей. Нам потрібно рухатися прямо зараз"
SCENARIO_TRAVEL_SCHOOLOFTHEGREATOAK_SM1_DESC,"На початку кожного раунду Всі стихії встановлюються в інертний стан"
SCENARIO_TRAVEL_SCHOOLOFTHEGREATOAK_START_1,"Поєднання демонічного впливу і некромантії звело нанівець усю іншу магію в цьому районі."
SCENARIO_TRAVEL_SCHOOLOFTHEGREATOAK_START_2,"Усі стихії будуть обнулені наприкінці кожного ходу, тож ви не зможете покладатися на свою потужнішу магію в цьому бою!"
SCENARIO_TRAVEL_SCHOOLOFTHEGREATOAK_SUCCESS_1,"Коли останній ворог знищений, ви бачите, як гниль починає відступати, і ваша магія оживає."
SCENARIO_TRAVEL_SCHOOLOFTHEGREATOAK_SUCCESS_2,"Я сподіваюся, що це останній раз, коли ми побачимо нічних демонів, але я знаю, що це не так."
SCENARIO_TRAVEL_SCURVYBAY_Room_2_1,"Женці об'єдналися тут із кількома Саввас - вам доведеться бути особливо обережними."
SCENARIO_TRAVEL_SCURVYBAY_START_1,"Є щось таке... чудово неправильне у всій цій ситуації. Це все одно що здійснювати податкове шахрайство."
SCENARIO_TRAVEL_SCURVYBAY_START_2,"Так, я бачу в цьому іронію. Сьогодні тобі доведеться битися пліч-о-пліч із розбійниками!"
SCENARIO_TRAVEL_SCURVYBAY_START_3,"Почекай-но... звідки ти знаєш про податкове шахрайство?!"
SCENARIO_TRAVEL_SCURVYBAY_START_4,"О, я, е-е, фантазую, звісно."
SCENARIO_TRAVEL_SCURVYBAY_SUCCESS_1,"Розбійники витріщаються на вас, коли падає останній ополченець. Вони, здається, визнали вас, хоча б на даний момент."
SCENARIO_TRAVEL_SCURVYBAY_SUCCESS_2,"Що ж, вони погодилися приєднатися до нашої справи заради помсти. Хороша робота, у нас є армія."
SCENARIO_TRAVEL_SCURVYBAY_SUCCESS_3,"Нам просто потрібно дати їм щось гостре, чим можна помахати, щоб ми могли зупинити цю Раду."
SCENARIO_TRAVEL_SHADEREST_START_1,"А, Сектанти. Вони можуть виглядати відносно нешкідливими на перший погляд, але вам потрібно усунути їх якнайшвидше, бо вони мають здатність піднімати нежить."
SCENARIO_TRAVEL_SHADEREST_START_2,"Проте, якщо вони смертельно поранені, вони можуть померти в процесі!"
SCENARIO_TRAVEL_SHADEREST_START_3,"Крім того, майте на увазі, що через потужні енергії, які вони закликають, вони іноді мають тенденцію вибухати, коли їх убивають... тож залежно від того, наскільки нестійко вони виглядають, можливо, відступити?"
SCENARIO_TRAVEL_SHADEREST_SUCCESS,"Цієї гілки культу більше немає, але вони все ще активні в інших частинах королівства. Це був не останній раз, коли ти їх бачив!"
SCENARIO_TRAVEL_SHADOWFIELDMANOR_SM1_DESC,"На початку кожного раунду стихія Темряви стає сильною, а стихія Світла - інертною"
SCENARIO_TRAVEL_SHADOWFIELDMANOR_START_1,"Темна сила завжди, як кажуть, викривляється навколо цієї ЗОНІ лісу, вона повністю стирає силу Світла. Використовуй це у своїх інтересах!"
SCENARIO_TRAVEL_SHADOWFIELDMANOR_SUCCESS,"Культистів вигнали з маєтку, який тепер знову в безпеці. Ви не впевнені, добре це чи ні."
SCENARIO_TRAVEL_SHIMMERINGSHALLOWS_Room_2_1,"Ви майже дійшли до морського порту, і... що це?"
SCENARIO_TRAVEL_SHIMMERINGSHALLOWS_Room_2_2,"Рада зробить усіх у цьому царстві більш могутніми і вам їх не зупинити!"
SCENARIO_TRAVEL_SHIMMERINGSHALLOWS_Room_2_3,"Схоже, Рада переконала ще більше Саввас приєднатися до них. Доведеться мати з ними справу теж."
SCENARIO_TRAVEL_SHIMMERINGSHALLOWS_START_1,"ПРОКЛЯТТЯ! Схоже, Рада Тіней знала, що ти прийдеш... Вони працюють на випередження і явно швидше за мою міську раду, треба віддати їм належне."
SCENARIO_TRAVEL_SHIMMERINGSHALLOWS_START_2,"На щастя, цей гарнізон не виглядає занадто великим, ви самі зможете відвоювати порт."
SCENARIO_TRAVEL_SHIMMERINGSHALLOWS_SUCCESS_1,"Коли падає останній захисник, настає тиша, а портові робітники повільно виходять з-за своїх укриттів."
SCENARIO_TRAVEL_SHIMMERINGSHALLOWS_SUCCESS_2,"Мені не подобається, як організовано це ополчення... Таке відчуття, що в Кейпорт іде війна."
SCENARIO_TRAVEL_SHIMMERINGSHALLOWS_SUCCESS_3,"На щастя, городяни раді підтримати нас у нашому наступі. Ми можемо, нарешті, покласти край цій Раді та насильству."
SCENARIO_TRAVEL_SILVERWICK_START_1,"Ви виходите на галявину в лісі, де знаходиться вхід до печери. Всюди калюжі лави та щебеню, варто йти акуратно!"
SCENARIO_TRAVEL_SILVERWICK_SUCCESS_1,"Тепер, коли демони мертві, шлях до Сільвервік знову буде вільний."
SCENARIO_TRAVEL_SOUTHSHIELD_START_1,"Різношерста група Вермлінгів та Іноксів вискакує з підліска, а вдалині чути ще більше. Приготуйтеся до потужної атаки!"
SCENARIO_TRAVEL_SOUTHSHIELD_START_2,"Це збіговисько ворогів у лахмітті. Хоча їх дуже багато, виживіть досить довго і вони, найімовірніше, занепадуть духом."
SCENARIO_TRAVEL_SOUTHSHIELD_SUCCESS,"Коли падає ще один ворог, супротивники, що залишилися, підтискають хвости і тікають, їхній бойовий дух зломлений. Ви подумуєте про те, щоб пуститися в погоню, але ліс занадто густий і заблукати цілком реально."
SCENARIO_TRAVEL_SPITEPEAK_START_1,"Як і очікувалося, коли ви входите у вежу, на вас чекає група зустрічаючих."
SCENARIO_TRAVEL_SPITEPEAK_START_2,"Вашому втручанню має бути покладено край. Саввас - це панівна раса, вони не будуть сплюндровані іншими, що живуть тут."
SCENARIO_TRAVEL_SPITEPEAK_START_3,"Схоже, що більшість дверей у цій вежі заблоковані натискними пластинами. Вам потрібно бути кмітливим, щоб пройти через це."
SCENARIO_TRAVEL_SPITEPEAK_SUCCESS,"Коли Савас перебиті, демони повертаються у своє царство."
SCENARIO_TRAVEL_STAYBRIGHTFORT_Room_2_1,"Ах, Нічні Демони. Це пояснює потужну темну присутність."
SCENARIO_TRAVEL_STAYBRIGHTFORT_Room_2_2,"Ну хоча б не кам'яні големи, я цілком задоволений."
SCENARIO_TRAVEL_STAYBRIGHTFORT_Room_2_3,"Нічні демони і кам'яні големи? Я не думаю, що Рада достатньо сильна, щоб командувати обома!"
SCENARIO_TRAVEL_STAYBRIGHTFORT_Room_4_1,"Ой! Я думаю, що ми трохи поквапилися."
SCENARIO_TRAVEL_STAYBRIGHTFORT_Room_4_2,"Просто вбий це. Я не хочу на це дивитися"
SCENARIO_TRAVEL_STAYBRIGHTFORT_Room_4_3,"Щойно воно помре, приготуйтеся. Двері до замку знаходяться на іншій стороні цієї кімнати!"
SCENARIO_TRAVEL_STAYBRIGHTFORT_Room_5_1,"Я очікував, що Рада Тіней буде трохи більш... вражаючою!"
SCENARIO_TRAVEL_STAYBRIGHTFORT_Room_5_2,"Ти занадто довго стояв на нашому шляху, паразит. На цьому ваше втручання закінчиться."
SCENARIO_TRAVEL_STAYBRIGHTFORT_Room_5_3,"Ви маєте переконатися, що це їхнє втручання закінчиться тут, а не наше!"
SCENARIO_TRAVEL_STAYBRIGHTFORT_SM1_DESC,"На початку кожного раунду стихія Світла встановлюється в сильну позицію, а Темряви - в інертну."
SCENARIO_TRAVEL_STAYBRIGHTFORT_START_1,"Обидві групи повинні розчистити шлях до фортеці; вам знадобиться вся ваша сила, щоб перемогти Раду."
SCENARIO_TRAVEL_STAYBRIGHTFORT_START_2,"Можна подумати, що у такої сильної Ради є міцніші стіни в їхньому притулку..."
SCENARIO_TRAVEL_STAYBRIGHTFORT_START_3,"Однак вони справді висмоктували світло з цього місця. Будьте обережні: тут немає Світла, тільки Темрява."
SCENARIO_TRAVEL_STAYBRIGHTFORT_SUCCESS_1,"Тепер, коли Рада мертва, ви помічаєте розкидані документи навколо їхнього притулку."
SCENARIO_TRAVEL_STAYBRIGHTFORT_SUCCESS_2,"Судячи з цих документів, Рада вважала, що контроль над населенням спричинив би менше воєн."
SCENARIO_TRAVEL_STAYBRIGHTFORT_SUCCESS_3,"Ти хочеш сказати, що ці смердючі хмари дійсно думали, що вони допомагають людям?"
SCENARIO_TRAVEL_SUMMERWELL_Room_2_1,"Температура тут навіть нижча, ніж зовні!"
SCENARIO_TRAVEL_SUMMERWELL_Room_2_2,"Морозні демони! Вони, мабуть, і є причина хуртовини. Ви повинні знищити їх!"
SCENARIO_TRAVEL_SUMMERWELL_START_1,"Здається, сім'я ведмедів і кілька собак знайшли тут притулок і вони явно не раді вас бачити!"
SCENARIO_TRAVEL_SUMMERWELL_START_2,"Якщо ми застрягнемо тут на якийсь час, нам доведеться мати справу з цими істотами і з усім іншим у решті мережі печер."
SCENARIO_TRAVEL_SUMMERWELL_SUCCESS_1,"Останній морозний демон падає і температура в печері миттєво піднімається до просто ""холодної""."
SCENARIO_TRAVEL_SUMMERWELL_SUCCESS_2,"Як і очікувалося, кристали лежать розкиданими в задній частині печери. Схоже, Саввас очікували, що ви підете цим шляхом."
SCENARIO_TRAVEL_SWEETWATER_Room_2_1,"Нестерпні жахи теж?"
SCENARIO_TRAVEL_SWEETWATER_Room_2_2,"Стережися... що б вони там не робили!"
SCENARIO_TRAVEL_SWEETWATER_Room_3_1,"Запах став гіршим!?"
SCENARIO_TRAVEL_SWEETWATER_Room_3_2,"Здається, щось на кшталт... Гниль блокує стічні води - сподіваюся, вбивство цих істот очистить їх."
SCENARIO_TRAVEL_SWEETWATER_START_1,"Ну, це зовсім не схоже на картини."
SCENARIO_TRAVEL_SWEETWATER_START_2,"Емм... Чорні Біси?"
SCENARIO_TRAVEL_SWEETWATER_START_3,"Вони схожі на ожилі нечистоти!"
SCENARIO_TRAVEL_SWEETWATER_SUCCESS_1,"Коли істоти мертві, Гниль зморщується, і стічні води знову починають текти нормально. На місці гнилі зіпсована джерельна вода просочується крізь тріщини в каналізаційних стінах."
SCENARIO_TRAVEL_SWEETWATER_SUCCESS_2,"Я думаю, що джерело цієї гнилі лежить глибше. Вимийтеся, і ми продовжимо розслідування."
SCENARIO_TRAVEL_SWEETWATER_SUCCESS_3,"Чим би не була ця Гниль, я більше й близько не підійду до каналізації."
SCENARIO_TRAVEL_TEMPLEOFTHEACORN_SM1_DESC,"Усі атаки ворогів отруєні отрутою"
SCENARIO_TRAVEL_TEMPLEOFTHEACORN_START_1,"Ці собаки виглядають хворими, майте на увазі, що їхні атаки накладають ОТРУЄННЯ."
SCENARIO_TRAVEL_TEMPLEOFTHEACORN_START_2,"Я майже впевнений, що якщо ти зможеш протриматися досить довго, вони підіжмуть хвіст і втечуть."
SCENARIO_TRAVEL_TEMPLEOFTHEACORN_SUCCESS_1,"Не в силах зломити вашу рішучість, гончаки, що залишилися, крадуться в тіні і залишають гробницю, розсіюючись у пустелі за нею."
SCENARIO_TRAVEL_TEMPLEOFTHEACORN_SUCCESS_2,"Отруйні Гончі навіть гірші за звичайних Гончих... чому б людям просто не завести кішку, як це роблю я?"
SCENARIO_TRAVEL_THEBARRENCOAST_START_1,"Як і очікувалося, з кущів тупає якийсь дуже сердитий на вигляд Інокс. Ви намагаєтеся домовитися з ними, але безрезультатно. Вони готуються до атаки."
SCENARIO_TRAVEL_THEBARRENCOAST_START_2,"Схоже, деякі з моїх менш культурних кузенів збираються зіпсувати тобі день. Ставтеся до Іноксів як до великих сердитих людей - їх не так уже й важко знищити, якщо тільки вони не приведуть із собою свого шамана."
SCENARIO_TRAVEL_THEBARRENCOAST_SUCCESS,"Коли плем'я переможено, ваш шлях із лісу більше не перегороджений і ви продовжуєте шлях до Barren Coast."
SCENARIO_TRAVEL_THEBURIEDTRENCHES_Room_3_1,"Це схоже на ту саму Гниль, яку ми знайшли в Солодководді, але не схоже, що це джерело."
SCENARIO_TRAVEL_THEBURIEDTRENCHES_Room_3_2,"Смердить так само. Як ви думаєте, ці істоти подорожують через Гниль?"
SCENARIO_TRAVEL_THEBURIEDTRENCHES_Room_3_3,"Можливо... але вони чую, що зв'язок є. Закінчіть розчищення резервуара і ми продовжимо розслідування."
SCENARIO_TRAVEL_THEBURIEDTRENCHES_START_1,"Що ж, немає жодних сумнівів, що ці резервуари теж забруднені."
SCENARIO_TRAVEL_THEBURIEDTRENCHES_START_2,"Я думав, що Слиз - це просто вигадки п'яних ідіотів, знову помилився!"
SCENARIO_TRAVEL_THEBURIEDTRENCHES_START_3,"Джерело Гнилі, найімовірніше, знаходиться далі всередині. Продирайтеся і дивіться на Слиз - він швидко поширюється."
SCENARIO_TRAVEL_THEBURIEDTRENCHES_SUCCESS_1,"Після того, як Гниль було очищено, запах застояної води став переважати. Резервуар залишається брудним."
SCENARIO_TRAVEL_THEBURIEDTRENCHES_SUCCESS_2,"Південна річка живить це водосховище. Вона протікає повз поселення Іноксів Кайледж, тож попрямуємо в тому напрямку"
SCENARIO_TRAVEL_THECITYOFSLATE_START_1,"Ну, це для мене в новинку... Нежить із палаючими луками?"
SCENARIO_TRAVEL_THECITYOFSLATE_START_2,"Схоже, що їхні наконечники стріл вибухонебезпечні, спробуйте розділитися, якщо можливо!"
SCENARIO_TRAVEL_THECITYOFSLATE_SUCCESS,"Схоже, вони повертаються до того ж, що й будь-яка інша нежить. А тепер подивимося, чим нас нагородять археологи!"
SCENARIO_TRAVEL_THECOPPEROASIS_START_1,"Вермлінги розбили тут звичайний табір і Оазис завалений їхнім сміттям. Щойно ви входите в поле зору, вони хапають свою зброю й атакують."
SCENARIO_TRAVEL_THECOPPEROASIS_SUCCESS,"Після смерті останнього Вермлінга Оазис знову став безпечним місцем для мандрівників."
SCENARIO_TRAVEL_THEDOME_START_1,"Ви, звісно, очікували зустріти тут культистів, звісно, в одязі Ліги умбра. Чого ти ніяк не очікував, так це нічних демонів!"
SCENARIO_TRAVEL_THEDOME_START_2,"Схоже, вони не задовольняються воскресінням мертвих, але тепер перебувають у змові з демонами, їх потрібно зупинити!"
SCENARIO_TRAVEL_THEDOME_SUCCESS_1,"Світ повернувся в Купол після того, як його остання битва за десятиліття закінчилася."
SCENARIO_TRAVEL_THEENCLAVE_SM1_DESC,"Усі тварини перманентно посилені."
SCENARIO_TRAVEL_THEENCLAVE_START_1,"У першій печері ви знаходите собак мера замкненими в клітках і швидко звільняєте їх, використовуючи команди, яких він навчив вас, щоб переконатися, що вони не нападуть."
SCENARIO_TRAVEL_THEENCLAVE_START_2,"Якраз у цей момент з іншої печери з'являються розбійники."
SCENARIO_TRAVEL_THEENCLAVE_START_3,"А ви хто такі? О чорт, вони випустили цих собак на волю! Швидко, хапай їх!"
SCENARIO_TRAVEL_THEENCLAVE_START_4,"Розбійники та інші тварини заходять у печеру, схоже, вам доведеться пробиватися назовні."
SCENARIO_TRAVEL_THEENCLAVE_START_5,"Усі тварини тут поводяться дивно. Я думаю, їм щось вкололи. Ти б краще пригледів і за цими гончими - якщо вони не виживуть, мер буде незадоволений!"
SCENARIO_TRAVEL_THEENCLAVE_SUCCESS_1,"Схоже, розбійники випробували на цих тваринах дивну стихійну магію, тому всі вони були посилені."
SCENARIO_TRAVEL_THEENCLAVE_SUCCESS_2,"Краще заберіть собак мера і забирайтеся звідси."
SCENARIO_TRAVEL_THEHERMITAGE_START_1,"Науковці, га? Я б ніколи не зв'язався з некромантією."
SCENARIO_TRAVEL_THEHERMITAGE_START_2,"Тому що ти не розумієш магії і боїшся нежиті?"
SCENARIO_TRAVEL_THEHERMITAGE_START_3,"Ну, це, там не дуже велика віддача від вкладень. Крім того, деякі з трупів у кінцевому підсумку мають вигляд особливо неприємного дядька, який у мене колись був."
SCENARIO_TRAVEL_THEHERMITAGE_SUCCESS,"Коли нежить вгамовується, ви піднімаєтеся сходами на вершину вежі, щоб пояснити Куатрілу помилку його способів."
SCENARIO_TRAVEL_THEHOLE_START_1,"Ви спускаєтеся в храм. У коридорах завиває вітер і в повітрі відчувається різкий холод."
SCENARIO_TRAVEL_THEHOLE_START_2,"Знову Демони. І двері теж дивляться... заблоковані?"
SCENARIO_TRAVEL_THEHOLE_START_3,"Я думаю, це стародавня система безпеки Саввас. Вам потрібно буде встати на всі натискні колодки в кімнаті, щоб відчинити наступні двері."
SCENARIO_TRAVEL_THEHOLE_START_4,"Гаразд. Давайте розчистимо всі кімнати і подивимося, що тут хотіли Саввас."
SCENARIO_TRAVEL_THEHOLE_SUCCESS,"У храмі знову тихо, ви не поспішаючи озираєтеся навколо в пошуках доказів."
SCENARIO_TRAVEL_THEPYRE_START_1,"О Боже, ви пробудили кілька ожилих духів, тих, хто помер раптово і сумно."
SCENARIO_TRAVEL_THEPYRE_START_2,"Хіба не всі смерті нещасливі за своєю природою?"
SCENARIO_TRAVEL_THEPYRE_START_3,"... Духи мають стійкість до шкоди, тож ви знайдете атаки з Пробоєм більш ефективними. Вони ще й літають, тож пастки не допоможуть!"
SCENARIO_TRAVEL_THEPYRE_SUCCESS,"Коли сходить сонце, нежить осідає на землю, а ви залишаєте гробницю та її жахи. Потім ви нагромаджуєте каміння над входом, щоб ніхто інший не розбудив неприкаяних мерців."
SCENARIO_TRAVEL_THESHIFTINGSANDS_Room_3_1,"Що Скритні роблять так далеко від моря? Тепер ніде не безпечно!?"
SCENARIO_TRAVEL_THESHIFTINGSANDS_Room_3_2,"Скритні - небезпечна і розумна раса... має бути причина, з якої вони йдуть на такі відстані заради цих зубів."
SCENARIO_TRAVEL_THESHIFTINGSANDS_START_1,"Тут немає ніякої Гнилі. Що привабило чорних бісів?"
SCENARIO_TRAVEL_THESHIFTINGSANDS_START_2,"Можливо, зуби важливі і для бісів?"
SCENARIO_TRAVEL_THESHIFTINGSANDS_START_3,"Хм, можливо. Перегрупуйтеся якнайшвидше: невідомо, що станеться після бісів сюди..."
SCENARIO_TRAVEL_THESHIFTINGSANDS_SUCCESS_1,"Коли останній Скритень валиться на пісок, у таборі запановує тривожний спокій."
SCENARIO_TRAVEL_THESHIFTINGSANDS_SUCCESS_2,"Жорстокі Скритні й так далеко від океанських глибин - поганий знак. Ми повинні поспішити до Інокса."
SCENARIO_TRAVEL_THESHIFTINGSANDS_SUCCESS_3,"А як щодо кочівників? Нам би стали в пригоді їхні день..., е-е-е, знання!"
SCENARIO_TRAVEL_THESHIFTINGSANDS_SUCCESS_4,"Вірно, але це був би великий гак. Вирішимо пізніше - мені доведеться подумати про це."
SCENARIO_TRAVEL_THESLOSHEDSQUIRREL_START_1,"Що за ... розбійники працюють із Вермлінгами? У цих хлопців буде багато дальніх атак, найкраще підібратися ближче!"
SCENARIO_TRAVEL_THESLOSHEDSQUIRREL_SUCCESS,"Коли останній лук падає на землю, ви перев'язуєте свої рани і прямуєте в паб."
SCENARIO_TRAVEL_THETHORNGATE_Room_2,"Увійшовши в цю печеру, ви виявите джерело музики: групу бісів, які створюють чарівну мелодію. Хоча дітей тут немає, ви відчуваєте, що вони поруч."
SCENARIO_TRAVEL_THETHORNGATE_SM1_DESC,"Усі Кам'яні големи отримують Лікування 2 наприкінці ходу"
SCENARIO_TRAVEL_THETHORNGATE_START_1,"Печера веде вниз у кімнату, захищену кам'яними вартовими, а повітря сповнене магією, яка має посилити будь-які цілющі здібності."
SCENARIO_TRAVEL_THETHORNGATE_START_2,"Бережіться, ці големи мають цілющу ауру на них! Вам доведеться потрудитися, щоб знищити їх."
SCENARIO_TRAVEL_THETHORNGATE_SUCCESS_1,"Коли останній ворог мертвий, музика різко припиняється і ви відразу ж чуєте звуки голосів із задньої частини печери."
SCENARIO_TRAVEL_THETHORNGATE_SUCCESS_2,"Після короткого пошуку ви виявляєте ілюзію, розміщену на площі, що приховує вхід до передпокою з групою дітей всередині."
SCENARIO_TRAVEL_THETHORNGATE_SUCCESS_3,"Вони здаються переляканими, але неушкодженими. Ти ведеш їх назад у місто"
SCENARIO_TRAVEL_TOADMOOR_START_1,"Дрейки, так далеко на сході? Повинно бути є щось, що змусило їх покинути гори!"
SCENARIO_TRAVEL_TOADMOOR_START_2,"Остерігайтеся їхньої отрути, і у ходячих є набір лютих укусів. Атакуйте з відстані, якщо можете."
SCENARIO_TRAVEL_TOADMOOR_SUCCESS,"Я очікую, що сувора зима змусила їх шукати їжу далі, очікуйте нових зустрічей з дрейками по всьому королівству."
SCENARIO_TRAVEL_WAYFARERSREST_START_1,"Це місія Полювання, а отже, для успіху вам потрібно буде вбити певну кількість ворогів."
SCENARIO_TRAVEL_WAYFARERSREST_START_2,"Хороша новина полягає в тому, що вся битва відбуватиметься на цій єдиній галявині, погана новина полягає в тому, що вороги й далі з'являтимуться, поки ви не вб'єте достатньо."
SCENARIO_TRAVEL_WAYFARERSREST_SUCCESS,"Гарна робота, я не думаю, що вони повернуться!"
SCENARIO_TRAVEL_WAYFARERSREST_Win_Objective,""
SCENARIO_TRAVEL_WAYWARD_START_1,"Ви піднімаєте очі і бачите бісів на галявині і щось, з чим ви раніше не стикалися."
SCENARIO_TRAVEL_WAYWARD_START_2,"Повітряні демони! Мені слід було б здогадатися, враховуючи таку дивну погоду..."
SCENARIO_TRAVEL_WAYWARD_START_3,"Здається, хтось намагається перешкодити вам досягти Wayward. Вам потрібно буде прогнати їх."
SCENARIO_TRAVEL_WAYWARD_SUCCESS,"Коли ви вбиваєте ще одного демона, буря знову піднімається, а ви прикриваєте очі. Коли вона вщухає, ви знову залишаєтеся самі."
SCENARIO_TRAVEL_WILDSPIRE_START_1,"Увійшовши до склепу, вас вітає чарівний голос: ""Ласкаво просимо, герої Дикий Шпиль, настав час знову довести вам свою значимість."
SCENARIO_TRAVEL_WILDSPIRE_START_2,"Приготуйте мечі та заклинання і переможете міньйонів."
SCENARIO_TRAVEL_WILDSPIRE_START_3,"Ви входите в сусідню кімнату і стикаєтеся з кам'яними големами і ожилими скелетами."
SCENARIO_TRAVEL_WILDSPIRE_SUCCESS,"Коли всі істоти мертві, голос знову вимовляє: ""Молодці, ви знову довели свою силу, міць Дикий Шпиль не впаде ніколи!"
SECRET SQUIRRELS,"Таємні білки"
SHADOW_QUALITY_ALL,"Усе"
SHADOW_QUALITY_DISABLE,"Вимкнути"
SHADOW_QUALITY_HARDONLY,"Hard Only"
SHADOW_RESOLUTION_HIGH,"Високо"
SHADOW_RESOLUTION_LOW,"Низько"
SHADOW_RESOLUTION_MEDIUM,"Середньо"
SHADOW_RESOLUTION_VERYHIGH,"Дуже високо"
