Keys,"Українська [ua-UA]"
Quest_Campaign_026_SCENARIO_MODIFIER_2,"Найманці, які перебувають поруч із водяним насосом, можуть відмовитися від нижньої дії карти здібностей для очищення насоса."
Quest_Campaign_027_DESC,"Допоможіть Хурделиці закрити розлом між світами"
Quest_Campaign_027_INTRO,"Хейл мовчить, доки ви не прибуваєте до крипти. Відчиняючи древні двері, ви наполовину очікуєте, що місце знову буде кишіти культистами та демонами, але кам’яні зали мовчать і пусті, як смерть. Ви рухаєтеся до головного залу, де знаходите гігантський розлом, що завис над демонічним вівтарем.<br><br>""Ну, ви точно не жартували"", — каже Хейл. ""Ця штука — справжня красуня! Ширина та стабільність — дуже вражають!"" Хейл обходить вівтар по периметру, кидаючи пісок у повітря і спостерігаючи, як він падає. ""Я майже впевнена, що зможу закрити його завдяки кадильниці старого Стоунбрейкера. Але я не уявляю, що сили по той бік цього розлому будуть дуже задоволені.""<br><br>Хейл піднімає кадильницю над головою однією рукою і занурює іншу по лікоть у розлом. ""Збирайтеся, пані та панове! Це буде неймовірна вечірка."
Quest_Campaign_027_INTRO_TRAVEL_1,"На шляху назад до Руїнної Крипти Хейл здається майже щасливою, коли вона бреде з вами через багно, бажаючи допомогти боротися з демонами та невмерлими.<br><br>""Так давно я не була за межами Похмурої Гавані"", — каже вона, розгойдуючи елементальну кадильницю туди-сюди під час ходьби. ""Місто необхідне для моїх досліджень, але приємно зробити невелику перерву і знову подорожувати цим світом. До того ж, цього разу набагато менше небезпеки."
Quest_Campaign_027_INTRO_TRAVEL_2,"Ви спантеличено дивитеся на Естерку. ""Ну так, ну так, культисти й демони - не найприємніша компанія, але минулого разу... Утім, я присягнулася мовчати про це."
Quest_Campaign_027_LIST,"Закрийте портал"
Quest_Campaign_027_NAME,"Зловісний портал"
Quest_Campaign_028_DESC,"Дізнайтеся значення останніх слів Джексери..."
Quest_Campaign_028_INTRO,"Людина в капюшоні відчиняє кам'яні двері, вводить вас у великий зал і вказує на портал у повітрі, що палає чорним полум'ям.<br><br>""Це Морок, наш повелитель,"" - урочисто прорікає він, намагаючись приховати зловтіху. ""Він жадає осяяти вас своєю милістю за те, що ви прикінчили незліченну кількість наших братів і зруйнували наші плани!""<br><br>З порталу з'являється група огидних опухлих трупів і рухається до вас."
Quest_Campaign_028_INTRO_TRAVEL_1,"Тільки-но ви входите до склепу, як вас зустрічає старий знайомий, що розплився в широченній усмішці. ""О, ви все ж таки прийшли! Ще раз дякуємо за те, що прибрали з дороги цю надокучливу некромантку. Ходімо, я вас представлю."
Quest_Campaign_028_LIST,"Дізнайтеся, що на вас чекає"
Quest_Campaign_028_NAME,"Зовнішнє капище"
Quest_Campaign_029_DESC,"Приєднуйтесь до Мороку в його царстві"
Quest_Campaign_029_INTRO,"Ви ступаєте в чорний портал у притулок культистів. Після спалаху сліпучого болю і низки видінь про пазуристих демонів і роздерті трупи ви опиняєтеся в місці, дуже схожому на те, яке щойно покинули. Перед вами велика кам'яна зала.<br><br>""І знову попалися,"" знову звучить тихий голос. ""І як тільки настільки дурним створінням вдалося завдати мені стільки клопоту? Утім, це дрібниці. Тут, за межами свого світу, ви і згниєте."" Вас миттєво пронизує жах. Ви обертаєтеся до порталу і бачите, що він стрімко зменшується і врешті-решт зникає."
Quest_Campaign_029_LIST,"Протистояти Мороку"
Quest_Campaign_029_NAME,"Обитель мороку"
Quest_Campaign_029_Outro_Travel_1,"Наступної миті ви розумієте, що лежите на траві біля входу в притулок культистів."
Quest_Campaign_029_Outro_Travel_2,"Я пощадив вас,"" знову чуєте ви все той же тихий голос. ""Ваша завзятість забавляє мене. Пропоную вам випробувати себе в битві зі мною. Мабуть, буде куди цікавіше, ніж минулого разу. Того самого разу, коли я занурив цей світ у морок..."
Quest_Campaign_029_Outro_Travel_3,"Ви схоплюєтеся і мчитеся назад у склеп. Підлога всіяна мертвими тілами культистів."
Quest_Campaign_029_Outro_Travel_4,"Це лушпиння послужило свою службу, і тут мене більше немає. Але моє коріння проникло так глибоко, що незабаром на вас чекає нова зустріч із моєю непереборною силою. З нетерпінням чекаю цього дня..."
Quest_Campaign_029_SCENARIO_MODIFIER_1,"Усі найманці починають із 3 дод. -1 модифікаторами атаки"
Quest_Campaign_030_DESC,"Цьому Голосу можна довіряти?"
Quest_Campaign_030_INTRO,"Два дні потому ви вже стоїте перед зруйнованою спорудою, що наполовину занурилася в заболочений ґрунт. Ви вимовляєте кілька незрозумілих слів, і двері зі скрипом відчиняються. Але вам здається, що це аж ніяк не єдина перешкода на шляху до скіпетра..."
Quest_Campaign_030_INTRO_GH_1,"Отже, десь у глибині Мідних хребтів ви почули безтілесний голос, який попросив вас роздобути посудини, що допоможуть йому вибратися з ув'язнення?"" Вчений-Куатрил з Університету поправляє окуляри. ""І ви хочете дізнатися, що це за голос?"
Quest_Campaign_030_INTRO_GH_2,"Він нервово сміється. ""Будь по-вашому, зроблю що зможу... А для початку вивчу ритуали, за допомогою яких можна відокремити голос від його володаря..."" Куатріл замовкає посеред фрази і йде бродити між книжкових полиць, гортаючи сторінки фоліантів."
Quest_Campaign_030_INTRO_GH_3,"Ви вирішуєте поки що сходити на ринок, а коли повертаєтеся, Куатріл схвильовано кидається до вас.<br><br>""Є!"" вигукує він, розмахуючи книжкою. ""Я животів у глухому куті, поки не зрозумів: голос не відокремлювали від тіла, просто лише він один міг минути охоронний бар'єр. А отже, це бар'єр між вимірами. Найімовірніше, його створили Естери сотні років тому."
Quest_Campaign_030_INTRO_GH_4,"Куатріл глибоко зітхнув. ""Я покопався в наявних у нас текстах щодо ритуалів Естерів. Їх не так уже й багато - Естери страшенно потайливі в таких речах. Але, на щастя, знайшлася одна книга, де розповідається про ув'язнення демона якраз у тому районі Мідних хребтів, про який ви говорили. Судячи з усього, демон був настільки могутнім, що Естери звернулися по допомогу до саввасів і навіть до женців. Тут написано, що він запросто міг спустошити весь континент."
Quest_Campaign_030_INTRO_GH_5,"Якщо він просить вас допомогти йому здобути свободу, я настійно раджу цього не робити. Щоправда, у достовірності тексту є сумніви, але для полону вже точно були причини."
Quest_Campaign_030_INTRO_GH_6,"Куатріл перестає розмахувати книжкою і починає гортати сторінки: ""Крім того, якщо ви чуєте голос за межами печери, і він може на вас впливати, - найімовірніше, бар'єр слабшає, як і попереджав автор книжки."" Перегорнувши до потрібної сторінки, учений продовжує:<br><br>""Є якийсь скіпетр, який можна використовувати для посилення кайданів, але в книзі йдеться про те, що для збереження він був захований на острові біля південного берега материка. У тексті наводиться заклинання, що відкриває прохід у святилище."
Quest_Campaign_030_INTRO_GH_7,"Ви прощаєтеся з Куатрілом і негайно вирушаєте до храму."
Quest_Campaign_030_LIST,"Дізнайтеся більше про Голос"
Quest_Campaign_030_NAME,"Святилище глибин"
Quest_Campaign_031_DESC,"Нехай Хурделиця вивчить дивний артефакт..."
Quest_Campaign_031_INTRO,"Перш ніж ви встигаєте заперечити, перед очима темніє. Спершу ви начебто падаєте, але незабаром опиняєтеся на твердій землі та за деякий час уже починаєте розрізняти навколишню дійсність. Ви в вкритій чорним слизом печері. І всюди демони. Прорва демонів."
Quest_Campaign_031_INTRO_TRAVEL_1,"Хурделиця схвильовано потирає долоні.<br><br>""Кажучи по честі, я вперше не шкодую, що так наполегливо розпитувала вас, коли ми вперше зустрілися, - ніби ненароком упускає вона. ""Посудина стихій! І ви кажете, що вона весь цей час була в мене під носом? Просто дивно, як легко забуваються деякі речі."
Quest_Campaign_031_INTRO_TRAVEL_2,"Вона простягає руку до посудини, але тут же відсмикує її: ""Так ось чому ви принесли його мені! А я вже було вирішила, що це подарунок. Поганий це був би дар,"" насупившись, вказує вона на артефакт. ""Спершу слід очистити цю штуку."
Quest_Campaign_031_INTRO_TRAVEL_3,"Вона налаштована на Нічний вимір і здатна тільки спотворювати і руйнувати все, з чим стикнеться. Очевидно, цей артефакт і став причиною занепаду навколишніх земель. З його допомогою ви й самі змогли б багато чого зруйнувати, але зв'язок настільки сильний, що керувати цією силою не вдасться. Треба розірвати зв'язок, щоб привести артефакт у рівновагу."
Quest_Campaign_031_INTRO_TRAVEL_4,"Ви здивовано дивитеся на Хурделицю. ""А що відразу я-то?"" фиркає вона. ""Гаразд. Сама я не буду цим займатися, але зате можу перенести туди вас. Самі й розірвете зв'язок."
Quest_Campaign_031_INTRO_TRAVEL_5,"Хурделиця робить кілька пасів. Час від часу то одна, то інша її рука по зап'ястя зникає і з'являється знову, стискаючи пучок багатобарвної магічної енергії, якою Хурделиця починає вас обплутувати.<br><br>""Усе дуже просто. Опинившись у Нічному вимірі, знайдіть величезний чорний стовп і знищіть його. А потім я поверну вас назад."
Quest_Campaign_031_LIST,"Принесіть Завірюсі Посудину стихій"
Quest_Campaign_031_NAME,"Нічне вимірювання"
Quest_Campaign_031_Outro_GH_1,"Нічого собі! Зв'язок зник куди швидше, ніж я очікувала. Радійте, що мені вдалося витягнути вас звідти до того, як усе обрушилося."
Quest_Campaign_031_Outro_GH_2,"Очі Хурделиці світяться від захвату. ""Однак зв'язок розірвано, і тепер артефакт ідеально збалансований."" ""Хурделиця бере посудину й уважно вивчає її. ""Справжнє диво."
Quest_Campaign_031_Outro_GH_3,"Не відриваючи погляду від посудини, вона продовжує: ""Крім жартів, якщо ви шукаєте того, хто міг би налаштувати посудину, ви звернулися за адресою."" Відставивши посудину, вона дістає з повітря карту і кладе на хиткий стіл."
Quest_Campaign_031_Outro_GH_4,"Коли зв'язок із Нічним виміром розірвався, я ненадовго відчула, що невідомі сили притягують артефакт із трьох різних місць. Він слугував джерелом живлення, а коли виснажився, тяжіння майже відразу зійшло нанівець..."
Quest_Campaign_031_Outro_GH_5,"Але я все ще можу точно визначити ці місця."" Хурделиця робить позначки на карті. ""Перше - тут, у Туманному морі, глибоко під водою. Друге - у темній гущавині Кинджального лісу. І третє - на одному з піків Мідних хребтів."
Quest_Campaign_031_Outro_GH_6,"Хурделиця випрямляється і бере артефакт.<br>- ""Це нехай поки побуде тут."
Quest_Campaign_031_Outro_GH_7,"Ви дивитеся на неї з несхваленням. ""Гаразд-гаразд, можете його забрати. Напевно, так навіть безпечніше. Тільки обіцяйте, що потім дозволите мені вивчити його краще."
Quest_Campaign_031_Outro_Travel_1,"Вас охоплює справжня паніка, але тут ви раптово опиняєтеся в ""Кривій кістці"". Перед вами стоїть Хурделиця:"
Quest_Campaign_031_SCENARIO_MODIFIER_1,"Усі найманці починають із 3 Прокляттями"
Quest_Campaign_031_SCENARIO_MODIFIER_2,"На початку кожного раунду стихія Темряви буде сильною, а Світла інертною"
Quest_Campaign_032_DESC,"Виконайте наказ таємничого Голосу..."
Quest_Campaign_032_INTRO,"Лісові нетрі розступаються, і ви наближаєтеся до місця, де захована перша посудина Голосу. За деревами ви бачите стару дерев'яну будівлю зі зруйнованими стінами. Навколо неї все наче прогнило, а дерева і рослини пожухли.<br><br>Голос стверджував, що тут влаштувалася секта войовничих женців, які затято охороняють кордони своїх володінь. З власної волі сюди ніхто не прийде, хіба що жити набридло. Вам залишається лише вибити двері і знайти посудину серед скринь із пожитками сектантів.<br><br>Є й інший шлях: обійти будівлю із заходу і проникнути через чорний хід, але дорогою на вас цілком можуть чекати й інші небезпеки..."
Quest_Campaign_032_LIST,"Знайдіть першу посудину"
Quest_Campaign_032_NAME,"Стара пуща"
Quest_Campaign_033_DESC,"Поцупіть вкрадений скарб у Савваса"
Quest_Campaign_033_INTRO,"Огинати гору - справа довга і виснажлива, але врешті-решт ви знаходите таємний прохід.<br><br>""Діяти доведеться швидко,"" згадуєте ви ще одну настанову. ""Варто вам увійти, і савваси заб'ють на сполох. Потрібно забрати те, за чим ви прийшли, до того, як приспіє підмога.""<br><br>Ви добираєтеся до простих дерев'яних дверей у кінці тунелю і обережно штовхаєте їх, але марно. Виглядають двері кволо, вибити їх нескладно, але тоді про скритність доведеться забути."
Quest_Campaign_033_INTRO_GH_1,"Виконуючи доручення могутньої істоти, ви намагаєтеся повернути скарб. Доведеться проникнути в місто саввасів і вломитися в їхню збройову, приховану в надрах гори.<br><br>""Лізти на саввасів у лоб"" - вірна смерть, - прозвучало останнє напуття. ""Але на північ від міста є прохід, що веде прямо до сховища.""<br><br>Туди-то ми й попрямуємо."
Quest_Campaign_033_LIST,"Поверніть вкрадене"
Quest_Campaign_033_NAME,"Збройова саввасів"
Quest_Campaign_033_Outro_Travel_1,"Опинившись нарешті на безпечній відстані від переслідувачів, ви падаєте на землю і переводите дух."
Quest_Campaign_033_Outro_Travel_2,"Через деякий час стає зрозуміло, що савваси вас не переслідують, і ви продовжуєте шлях зі скарбом у торбинках."
Quest_Campaign_034_DESC,"Розвійте страхи торговців"
Quest_Campaign_034_INTRO,"Дивлячись на величезного гордого дрейка, ви розумієте, що роздумувати тут нічого. Якщо йому потрібна ваша допомога, це напевно неспроста. Хто взагалі бачив доброзичливих дрейків? Вже точно не ви! Сповнившись рішучості, ви хапаєтеся за зброю.<br><br>""Значить, так, так?"" зітхає дрейк. - ""Що ж, якщо ви наполягаєте, можу й перекусити."" З цими словами дрейк робить глибокий вдих."
Quest_Campaign_034_LIST,"Убити Дрейка-патріарха"
Quest_Campaign_034_NAME,"Випалена вершина"
Quest_Campaign_034_Outro_GH_1,"Утім, його саркастичні обіцянки не збуваються."
Quest_Campaign_034_Outro_GH_2,"Ви повідомляєте про свій подвиг владі й отримуєте скромний гаманець. Ось і вся ваша нагорода... якщо не брати до уваги настільки ж скромних скарбів, знайдених на випаленій вершині."
Quest_Campaign_034_SCENARIO_MODIFIER_1,"Щоразу, коли Дрейк-Патріарх закликає Зефірів, він летить до наступної клітини шестикутника за годинниковою стрілкою."
Quest_Campaign_035_DESC,"Поверніть посудину Архідемону"
Quest_Campaign_035_INTRO,"Прислухайтеся до мене, мешканці цього жалюгідного світу! Знову настала епоха панування демонів! Здайте мені своє місто, і я збережу вам життя! Смерті підлягають лише ті, хто виступить проти мене.""<br><br>""Тримай кишеню ширше!"" Нагорі, на брамі Старої річки, видно низенький силует начальника варти. ""Твоє хвастощі стане твоєю погибеллю!"" Він дає відмашку. Величезна стріла виривається з балісти і пронизує груди Архідемона.<br><br>""Ар-р-р-ргх!"" відсахтується той, важко дихаючи. ""Далеко від свого престолу я, на жаль, вразливий."
Quest_Campaign_035_INTRO_TRAVEL_1,"Чудово! Артефакт у вас!"" Страшні кігті жадібно брязкають об метал посудини. Та здається зовсім крихітною в лапах демона, але чомусь і сам демон при цьому немов зменшується.<br><br>""Тепер ми легко скинемо цей світ. Уперед! Допоможіть мені побороти людство! Тоді ви станете праворуч мене і здобудете багатства і славу, яких гідні. Що скажете?"
Quest_Campaign_035_INTRO_TRAVEL_2,"Ви посміхаєтеся і киваєте. Нарешті! Ось воно, визнання, на яке заслуговуєте. Крилаті тварюки, що спустилися згори, хапають вас і стискають у пазурах, після чого демонічне військо спрямовується до порталу у ваш рідний світ. За мить воно опиняється біля самих стін Похмурої гавані. На чолі армії височіє фігура Архідемона, що наганяє жах."
Quest_Campaign_035_LIST,"Бийтеся за зло"
Quest_Campaign_035_NAME,"Бійниці Похмурої гавані А"
Quest_Campaign_035_Outro_GH_1,"У наступні тижні місто повертається до звичайного життя."
Quest_Campaign_035_Outro_GH_2,"Мало що змінилося. Просто демони в місті стали звичайною справою, а податки Похмурої гавані йдуть демонічним, а не людським правителям."
Quest_Campaign_035_Outro_GH_3,"Якось раз, прокинувшись, ви бачите перед собою покаліченого демона. У руках у нього пергамент, судячи з усього, зроблений із чиєїсь шкіри. """"Мені знову потрібна ваша допомога, смертні,"" йдеться в ньому."
Quest_Campaign_035_Outro_GH_4,"Схоже, багатьом повстанцям вдалося втекти. Вони влаштувалися в південних передгір'ях і планують повернути місто."
Quest_Campaign_035_Outro_GH_5,"Марні мрії, але все ж краще розчавити їх без зволікань""""."
Quest_Campaign_036_DESC,"Зупиніть Архідемона"
Quest_Campaign_036_INTRO,"Війська наближаються!"" Лучник у паніці махає рукою, вказуючи на північ. Ви мчитеся на кріпосну стіну і, стоячи біля бійниць, дивитеся на армію демонів, що лавиною котиться до воріт. Архідемон виступає вперед, і його голос гулко розкочується околицями:<br><br>""Прислухайтеся до мене, мешканці цього жалюгідного світу! Знову настала епоха панування демонів! Здайте мені своє місто, і я збережу вам життя! Смерті підлягають лише ті, хто виступить проти мене.""<br><br>""Тримай кишеню ширше!"" Нагорі, на брамі Старої річки, видно низенький силует начальника варти. ""Твоє хвастощі стане твоєю погибеллю!"" Він дає відмашку. Величезна стріла виривається з балісти і пронизує груди Архідемона."
Quest_Campaign_036_INTRO_TRAVEL_1,"- ""Чудово! Артефакт у вас!"" Страшні кігті жадібно брязкають об метал посудини. Та здається зовсім крихітною в лапах демона, але чомусь і сам демон при цьому немов зменшується.<br><br>- ""Тепер ми легко скинемо цей світ. Уперед! Допоможіть мені побороти людство! Тоді ви станете праворуч мене і здобудете багатства і славу, яких гідні. Що скажете?"
Quest_Campaign_036_INTRO_TRAVEL_2,"Поступово ви усвідомлюєте, скільки помилок зробили. Ви не повинні були приносити артефакт! Тепер же монстр хоче знищити Похмуру гавань, і ви просто зобов'язані його зупинити!"
Quest_Campaign_036_INTRO_TRAVEL_3,"Ви зриваєтеся з місця і мчите геть, на ходу висмикуючи з сумки саморобну бомбу і кидаючи її в демонів, що переслідують вас. Лунає моторошний рев, а потім гуркіт вибуху, що руйнує коридор позаду вас.<br><br>Можливо, ви виграли достатньо часу, щоб повернутися в місто і розповісти про підготовку нападу."
Quest_Campaign_036_INTRO_TRAVEL_4,"Ви деретеся стрімкими скелями цього виміру, щоб дістатися до порталу. Застрибнувши в нього, ви мчите на південь з рідкісними зупинками, щоб перевести подих. Нарешті на горизонті вимальовуються ворота Старої річки, розташовані на північній стороні міста. Ви квапливо наближаєтеся і кличете начальника варти.<br><br>""Тривожні звістки!"" гнівно кидає він, вислухавши вашу розповідь. ""Своїми діями ви майже прирекли це місто на загибель! Але ви ще можете допомогти врятувати його."
Quest_Campaign_036_LIST,"Бийтеся зі злом"
Quest_Campaign_036_NAME,"Бійниці Похмурої гавані Б"
Quest_Campaign_036_SCENARIO_MODIFIER_1,"Архідемон з'явиться, щойно двері буде знищено. Двері буде автоматично знищено наприкінці 8-го раунду."
Quest_Campaign_036_SCENARIO_MODIFIER_2,"Архідемон отримуватиме шкоду наприкінці кожного раунду, поки двері ЦІЛІ."
Quest_Campaign_036_SCENARIO_MODIFIER_3,"Якщо у свій хід монстр може переміститися в межах досяжності, щоб атакувати двері, він зосередиться на дверях."
Quest_Campaign_037_DESC,"Дізнайтеся, як був пов'язаний артефакт із цим місцем"
Quest_Campaign_037_INTRO,"Ви довго пливете по імлистих хвилях нескінченного Туманного моря, але нарешті, якщо вірити карті, опиняєтеся на місці. Залишається заштовхати в глотки сфери для підводного дихання і пірнути.<br><br>За допомогою невеликих камінців, що світяться, ви занурюєтеся дедалі глибше і за кілька хвилин по тому вже звикаєте дихати через сфери. Тепер вам просто злегка незатишно.<br><br>Ви продовжуєте занурюватися. Досягнувши дна, ви бачите в каламутних водах неясні темні силуети. Мабуть, вартові. Битися в таких умовах - остання справа, але виходу немає."
Quest_Campaign_037_INTRO_GH_1,"Ви роздивляєтеся першу позначку на карті Хуртовини. Прямо посеред океану, глибоко під водою, - а ви чого хотіли?..."
Quest_Campaign_037_LIST,"Вивчіть артефакт, що знаходиться тут"
Quest_Campaign_037_NAME,"Гнучка западина"
Quest_Campaign_037_SCENARIO_MODIFIER_1,"Усі найманці починають із 3 Прокляттями"
Quest_Campaign_038_DESC,"Дізнайтеся, як був пов'язаний артефакт із цим місцем"
Quest_Campaign_038_INTRO,"Коли ви прибуваєте до табору Орхід, ви знаходите щось зовсім несподіване. Це сцена різанини та спустошення. Згорілі будівлі та спотворені трупи. Судячи з ран, ви робите висновок, що це зробив загін Іноксів.<br><br>На щастя, Інокси не відчувають особливої потреби приховувати свої сліди. Ви можете слідувати за їхнім слідом глибше в ліс, де врешті-решт знаходите табір рабської праці — охоронці Іноксів наглядають за групою знедолених Орхідів і людей, які працюють над будівництвом катапульт та інших воєнних машин.<br><br>Табір не особливо добре охороняється від сторонніх, і, ліквідувавши кількох ключових вартових, ви зможете прослизнути до загону для рабів і звільнити одну з Орхід."
Quest_Campaign_038_INTRO_GH_1,"Ця частина лісу скидається на лабіринт із колючок і злих духів,"" - каже Хурделиця, тикаючи пальцем у другу точку на карті. ""Самі ви ніколи не знайдете це містечко,"
Quest_Campaign_038_INTRO_GH_2,"- Потрібен провідник - той, хто знає Кинджальний ліс краще, ніж свої п'ять пальців. Може, одне з місцевих племен Орхідів посприяє.<br><br>І ось ви вирушили на їхні пошуки."
Quest_Campaign_038_LIST,"Вивчіть артефакт, що знаходиться тут"
Quest_Campaign_038_NAME,"Невільничі клітки"
Quest_Campaign_039_DESC,"Дізнайтеся, як був пов'язаний артефакт із цим місцем"
Quest_Campaign_039_INTRO,"Уже біля самого містка ви, однак, помічаєте, що це не єдина ваша проблема. Фігури в темних мантіях і породжені льодом демони чекають на вас по той бік прірви.<br><br>Ви чуєте голос, що перекриває виття вітру: ""Ви знайдете тут лише свою смерть!""<br><br>Хуртовина застилає вам очі, але ви оголюєте зброю, з твердим наміром допомогти кому-небудь знайти свою смерть раніше за вас."
Quest_Campaign_039_INTRO_TRAVEL_1,"Ви піднімаєтеся на промерзлі вершини Мідних хребтів, безперервно нарікаючи, що Завірюха, вигадуючи, куди вас послати, щоразу обирає найсуворіше і найнепривітніше місце. Опинившись біля підніжжя потрібної гори, однієї з найвищих в окрузі, ви звертаєте свій погляд на більшу з її двох вершин."
Quest_Campaign_039_INTRO_TRAVEL_2,"Від величезного піку віє безнадією і тугою. Піднятися на нього не представляється можливим. На щастя, схили другого досить похилі. Ви починаєте сходження, сподіваючись, що десь вище вам вдасться перелізти на головну вершину."
Quest_Campaign_039_INTRO_TRAVEL_3,"Пробираючись сніговими заметами, ви наближаєтеся до другої вершини, а обігнувши її, помічаєте вузький місток, що з'єднує обидва піки. Його вигляд не вселяє довіри: варто оступитися, і ви впадете в обійми крижаної смерті. Все ж це краще, ніж нічого!"
Quest_Campaign_039_INTRO_TRAVEL_4,"Ви тікаєте від урагану, що посилюється, сподіваючись відшукати в печері подобу укриття. З кожним кроком пориви вітру жалять дедалі зліше."
Quest_Campaign_039_LIST,"Вивчіть артефакт, що знаходиться тут"
Quest_Campaign_039_NAME,"Підступна прірва"
Quest_Campaign_039_SCENARIO_MODIFIER_1,"На початку кожного раунду стихія Льоду буде сильною, а Вогню інертною"
Quest_Campaign_039_SCENARIO_MODIFIER_2,"Усі найманці починають із 3 Прокляттями"
Quest_Campaign_040_DESC,"Добудьте останню посудину для Голосу"
Quest_Campaign_040_INTRO,"Ви досить швидко відшукуєте вхід до гробниці, що веде через приховану в горах печеру. Варто вам зробити крок у руїни, як тієї ж миті весь простір заповнюють червоне сяйво і тривожний рев. Муміфіковані трупи біля ваших ніг неспокійно ворушаться."
Quest_Campaign_040_INTRO_GH_1,"Залишилася лише одна посудина, - каже вам Голос.<br><br>""І мета зовсім близько. Останні, хто намагався мене ув'язнити, - гільдія людей, які давно покинули цей світ. Минуло стільки часу, що навіть могили їхні загубилися.<br><br>Але я знаю. Я все знаю..."
Quest_Campaign_040_INTRO_GH_2,"Бачення гробниці, повної смертоносних пасток, заповнює ваш розум. Якимось невідомим чином ви вже знаєте, що вона захована глибоко в східній частині Мідних хребтів."
Quest_Campaign_040_INTRO_GH_3,"Посудину було поховано разом із главою гільдії в гробниці, збудованій так, щоб згубити будь-кого, хто ризикне проникнути до неї, - продовжує Голос. ""Це найважче ваше завдання. Перш ніж увійти в гробницю, вам доведеться відключити охоронні механізми навколо неї."" Голос ненадовго замовкає.<br><br>""Я покажу вам шлях. Усередині вам доведеться розділитися й одночасно привести в дію кілька механізмів на протилежних сторонах цієї ""смуги перешкод"". Вони думали, що зуміють приховати від мене свої секрети... Самовпевнені дурні."
Quest_Campaign_040_LIST,"Знайдіть останню посудину"
Quest_Campaign_040_NAME,"Стародавні захисні механізми"
Quest_Campaign_040_SCENARIO_MODIFIER_1,"Усі найманці починають із 3 дод. -1 модифікаторами атаки"
Quest_Campaign_041_DESC,"Виконуйте команди Голосу й отримайте останню посудину"
Quest_Campaign_041_INTRO,"Спустившись сходами, ви йдете через затхлу гробницю. Коли захисні механізми було вимкнено, все навколо немов занурилося у віковий сон. Справа за малим - узяти посудину і покинути це зловісне місце.<br><br>Наблизившись до саркофага в центральній залі, ви усвідомлюєте, що відтоді, як ви увійшли, Голос мовчить. Не надавши цьому значення, ви хапаєте посудину, що спочиває біля основи кам'яної труни.<br><br>Тишу знову прорізає рев, від якого холоне кров. Відбиваючись від стін тісної гробниці, він боляче б'є по вухах. У затінених кутах ви помічаєте автоматичні гармати, які готуються знищити непрошених гостей."
Quest_Campaign_041_LIST,"Отримайте останню посудину"
Quest_Campaign_041_NAME,"Вікова гробниця"
Quest_Campaign_041_Outro_Travel_1,"Ви ставите маленькі глиняні горщики в центрі печери і чекаєте."
Quest_Campaign_041_Outro_Travel_2,"Спочатку зміни майже непомітні, але незабаром підлога і стіни починають тремтіти з такою силою, що вам ледве вдається ухилитися від великого кам'яного уламка, що звалився зі стелі."
Quest_Campaign_041_Outro_Travel_3,"Печеру осяває спалах світла, і перед вами вихорами спливає безліч довгих завитків зеленого туману, які переплітаються."
Quest_Campaign_041_Outro_Travel_4,"Я майже забув, як це - бути вільним."" - Цього разу голос не виникає в голові, він виходить від істоти перед вами."
Quest_Campaign_041_Outro_Travel_5,"Це прекрасно! Упевнений, незабаром я забуду це жахливе відчуття безсилля."
Quest_Campaign_041_Outro_Travel_6,"Ну а тепер настав час покинути цей світ. Належить виправити багато чого з того, що сталося під час моєї відсутності. Але спершу я виконаю свою частину угоди і дарую вам велику силу і багатство."
Quest_Campaign_041_Outro_Travel_7,"Зелене світло посилюється й осяває вас, зігріваючи дивовижним теплом."
Quest_Campaign_041_Outro_Travel_8,"А потім зникає. Залишається лише вкрита таємничими письменами кам'яна табличка в центрі кімнати."
Quest_Campaign_042_DESC,"Переконайтеся, що Голос ніколи не зможе вирватися і завдати шкоди"
Quest_Campaign_042_INTRO,"У Шепотливій галереї, перш ніж Голос встигає вимовити хоч слово, ви піднімаєте скіпетр догори і спрямовуєте його силу. Чорний туман сочиться з нього й огортає вас.<br><br>Голос нечленороздільно кричить від болю.<br><br>Туман розсіюється, і на мить ви відчуваєте полегшення... доки не помічаєте, що ви вже не в Шепотливій галереї, а в якомусь темному безрадісному місці."
