Keys,"Українська [ua-UA]"
Quest_Travel_SchoolOfTheGreatOak_LIST,"Школа Великого Дуба повідомляє про повну відсутність магії"
Quest_Travel_SchoolOfTheGreatOak_NAME,"Смерть магії"
Quest_Travel_ScurvyBay_DESC,"Цингова Затока Має великий вибір найманців, переконайте їх приєднатися до справи."
Quest_Travel_ScurvyBay_INTRO,"Цингова Затока - Сумнозвісний плавильний котел бандитів і найманців з усієї землі, жорстоке місце, де засіли багато відомих піратів і розбійників з великої дороги. Ви сподіваєтеся, що злочинці зрозуміють, у якій небезпеці вони перебувають. Після довгої подорожі ви зупиняєтеся, щоб надійно заховати всі свої цінності, перш ніж досягнете неохайних дерев'яних воріт: немає жодної потреби ризикувати. Коли ви запихаєте останні кілька монет у шкарпетки, звуки битви наздоганяють вас. Ви обережно підходите до міста, щоб розглянути його ближче. Усередині, ополчення Кейпорт вже почало атаку, але явно не очікувало, що місцеве населення буде настільки жорстким. Проте Женці доставляють захисникам проблеми і захисники явно програють. Це прекрасна можливість завоювати довіру воїнів, яких так відчайдушно потребує ваша справа."
Quest_Travel_ScurvyBay_LIST,"Заслужіть відданість Цингова Затока"
Quest_Travel_ScurvyBay_NAME,"Хороший, Поганий, Жук"
Quest_Travel_Shaderest_DESC,"Місто Тіньовий спочинок перебуває в ізоляції через культ, який бродить вулицями вночі, вбиваючи всіх, хто кидає їм виклик."
Quest_Travel_Shaderest_INTRO,"Ваш зв'язковий повідомив вам, що місто Тіньовий спочинок перебуває під п'ятою культу, який нещодавно піднявся під назвою Ліга умбри. Ходять чутки, що в них є доступ до заборонених знань некромантії, але з будь-ким, хто провокує їх, швидко розбираються. Вас направили до склепу на схід від міста, ви можете бачити сліди жертвоприношень у цьому районі і нечестиві символи, намальовані на стінах. Ви чуєте спів зсередини і наважуєтеся спуститися вниз..."
Quest_Travel_Shaderest_LIST,"Знищити культ під час Тіньовий спочинок"
Quest_Travel_Shaderest_NAME,"Ліга Умбри"
Quest_Travel_ShadowfieldManor_DESC,"Сім'я Тіньове Поле попросила допомогти їм позбутися групи культистів із Ліги Умбри, які зібралися на їхній території."
Quest_Travel_ShadowfieldManor_INTRO,"Ви чули про сім'ю Тіньове Поле тільки в оповіданнях, щоб лякати дітей, династія відлюдників, які живуть глибоко в лісі і, як кажуть, здійснюють дивні обряди. Тим не менш, ви отримали запит про допомогу, в якому повідомляється, що члени Ліги Умбри були помічені на території - вони намагаються проникнути в катакомби сім'ї, щоб осквернити їхні стародавні могили. Ви їдете до маєтку, проходите через залізну браму і прямуєте на цвинтар позаду. Культисти збираються біля певного склепу. Щойно вони бачать вас, вони закликають Кістяних рейнджерів і наказують їм атакувати!"
Quest_Travel_ShadowfieldManor_LIST,"Сім'я з маєтку Тіньове Поле надіслала рідкісне прохання про допомогу"
Quest_Travel_ShadowfieldManor_NAME,"Менше з двох зол"
Quest_Travel_ShimmeringShallows_DESC,"Морський порт Мерехтливі мілини необхідний для нападу на Кейпорт. Звільніть його від ополчення."
Quest_Travel_ShimmeringShallows_INTRO,"Тренер направив вас до Мерехтливі мілини, оскільки їхній морський порт забезпечить безцінний шлях для атаки для ваших підкріплень у вашому головному штурмі Кейпорт. Подорож була виснажливою, бо земля ставала дедалі вологішою і піщаною. Місто вже в полі зору і ви йдете обережно, шукаючи найкраще місце, щоб напасти на гарнізон ополчення. Спостерігаючи з околиці, ви ледь можете розібрати кінець промови одного з сержантів ополчення: ""...і я поясню це зараз. Рада розмістила вас тут, бо цей морський порт робить їх уразливими. А ти тут, щоб захистити їх там, бо рада передбачає всі небезпеки... небезпеки, на кшталт тих, що спостерігають за нами зараз!"" Вас розкрито!"
Quest_Travel_ShimmeringShallows_LIST,"Забезпечте безпеку морського порту в Мерехтливі мілини"
Quest_Travel_ShimmeringShallows_NAME,"Бій на пляжі"
Quest_Travel_Silverwick_DESC,"Шахтарське село біля Сільвервік, яке колись було головним центром для руди, що надходила зі східних гір. Але з початком підземних поштовхів більше нікого не стало видно."
Quest_Travel_Silverwick_INTRO,"Кілька торговців з Демонської Брами попросили вас з'ясувати, чому торгівля з Сільвервік припинилася. Залишаючи Притулок Чорної Скелі, ви всюди бачите свідчення вторгнень демонів: ділянки випаленої землі або ущелини там, де земля була розірвана на частини. На півдорозі дорогою ви знаходите візок, навантажений срібною рудою. Борти обпалені, а навколо лежать обпалені тіла. Очевидно, саме тому торговці більше не проходять. Судячи з того, що ви бачите, спалені сліди ведуть у найближчий гай дерев, тож і ви прямуєте туди, щоб розібратися."
Quest_Travel_Silverwick_LIST,"Уже кілька місяців ніхто не отримував звісток із Сільвервік"
Quest_Travel_Silverwick_NAME,"Той, хто гасить полум'я"
Quest_Travel_SouthShield_DESC,"Відтіснивши Вермлінгів від Самирту, вони об'єднали свої сили з південними племенами Іноксів і блокують будь-яку торгівлю в Південний Щит, Дикун хоче зберегти мир у цьому районі."
Quest_Travel_SouthShield_INTRO,"З Дикуном ви залишаєте пам'ятки і запахи Самирту позаду і прямуєте до південних воріт. У міру того, як безпечні стіни відступають у далечінь, ви ловите проблиски постатей, що переслідують вас на узліссі ліворуч. На другий день ліс простягається вже до самого краю узбережжя і у вас немає іншого вибору, окрім як ризикнути увійти всередину. Коли ближче до вечора світло починає меркнути і ви розбиваєте табір на ніч, ви гостро усвідомлюєте, що напад неминучий..."
Quest_Travel_SouthShield_LIST,"Допоможіть Дикарю зламати небезпечний союз між Вермлінгами та Інокс у лісах навколо Південний Щит"
Quest_Travel_SouthShield_NAME,"Дивний альянс"
Quest_Travel_Spitepeak_DESC,"Ви ж знаєте, що лідери Саввас ховаються в Пік Злоби. Час їх знищити."
Quest_Travel_Spitepeak_INTRO,"Ви залишаєте спільноту Каменепад у процесі відновлення свого поселення. На щастя, ви дісталися туди досить швидко, щоб запобігти масовій різанині. Ви майже відразу ж помічаєте Пік Злоби вдалині, частково зруйновану вежу, яка колись була домівкою для багатьох могутніх користувачів магії, і, схоже, стала знову. Ходять чутки про магічні пастки і мани, які використовувалися для відлякування недружніх відвідувачів, і означали, що місце не було переселено після того, як боротьба між магами обрушила дах будівлі. Коли ви наближаєтеся до нього, ви помічаєте дивні різнокольорові вогні, що плавають у деяких верхніх вікнах, але ніхто не виходить вам назустріч. Схоже доведеться ризикнути..."
Quest_Travel_Spitepeak_LIST,"Розгроміть секту Саввас"
Quest_Travel_Spitepeak_NAME,"Розбірки із Саввасом"
Quest_Travel_StaybrightFort_DESC,"Ти вистежив раду... час покінчити з нею."
Quest_Travel_StaybrightFort_INTRO,"Форт Staybright колись був домом для групи заклинателів Орхідів, які збиралися разом, щоб спостерігати за солончаковими рівнинами в пошуках загрози, відтоді загубленої в часі, перетворивши форт на маяк магічного світла та безпеки. Досліджуючи Форт Staybright сьогодні, його історія, здається, давно забута. Темний покрив низько нависає над напівзруйнованим замком, перетворюючи його назву на насмішку. Доріжки кишать солдатами ополчення і женцями, а між ними відблискує стародавня артилерія. Штурмувати головну браму було б самогубством, тож шукайте інший вхід. Ви бачите, що кілька цеглин впало з лівої стіни, тож ви розділяєте свою партію на дві частини. Половина з вас просувається до головних воріт, щоб залучити сили, в той час як іншій вдається прорватися крізь стіну і проникнути у форт за нею..."
Quest_Travel_StaybrightFort_LIST,"Ліквідувати Раду Тіней"
Quest_Travel_StaybrightFort_NAME,"Ти мене шукаєш, жнець?"
Quest_Travel_Summerwell_DESC,"Продовжуйте рухатися в Літноводдя, щоб слідувати по сліду Savvas, що викликають екологічні аномалії."
Quest_Travel_Summerwell_INTRO,"Громада Саввас у Wayward дуже корисна - вони скерували вас до Літноводдя. Погода починає псуватися і майже одразу ж стає ще гіршою. Постійний дощ бомбардує вас, коли ви тягнетеся вниз залишками дороги, що швидко перетворюється на багнюку. Як ви помітили, що принаймні вітер не надто поганий, погода знову змінюється. Дощ перетворюється на мокрий сніг, а потім швидко на сніг, не по сезону погода для цієї частини королівства: це щось більш очікуване у Frosthaven! Минувши кілька невисоких пагорбів, погода змінюється на гірше, оскільки насувається шалена хуртовина, ви змушені шукати укриття в найближчій печері. Однак ви не самотні!"
Quest_Travel_Summerwell_LIST,"Прямуйте до Літноводдя, щоб пройти по сліду Саввас"
Quest_Travel_Summerwell_NAME,"Приледно познайомитися"
Quest_Travel_Sweetwater_DESC,"Каналізація Солодководдя стала затхлою, дізнайтеся чому."
Quest_Travel_Sweetwater_INTRO,"Ви чули про Солодководдя від мандрівників і городян як про ідилічне місто, переповнене зеленню і свіжими джерелами. Тому, коли почали надходити повідомлення про зниклих сільських жителів, ви очікували не більше, ніж кількох бісів-бродяг, можливо, навіть убивцю в гіршому випадку. Але коли ви наближаєтеся до міста, запах вражає вас першим. Увійшовши в село, ваші кроки починають хлюпати в стічних водах, що біжать вулицями. Навіть знамениті прісні джерела села стали отруйними. Мер Солодководдя непохитний у тому, що каналізація також є причиною зникнень, і ви неохоче погоджуєтеся провести розслідування для нього."
Quest_Travel_Sweetwater_LIST,"Обстежте каналізацію Солодководдя"
Quest_Travel_Sweetwater_NAME,"Солодка нудота"
Quest_Travel_TempleOfTheAcorn_DESC,"Незміцніле святилище Великого Дуба було захоплено зграєю голодних диких собак, які розполохали або вбили всіх послідовників. Пустотілий хоче допомогти відновити святиню."
Quest_Travel_TempleOfTheAcorn_INTRO,"Коли ви наближаєтеся до місця розташування Храму, ви чуєте гавкіт собак, що доноситься зсередини. Тутешня територія усіяна кістками й уривками одягу, ти радий, що не був тут, щоб побачити бійню під час нападу зграї. Запах, що виходить від гробниць, неприємний: через брак їжі собаки, схоже, вдалися до поїдання давно померлих. Ви повинні бути обережні з інфекцією під час боротьби!"
Quest_Travel_TempleOfTheAcorn_LIST,"Допоможіть Пустотілому вигнати диких собак із храму"
Quest_Travel_TempleOfTheAcorn_NAME,"Гончі відчаю"
Quest_Travel_TheBarrenCoast_DESC,"Північна частина прибережного лісу кишить дикими племенами Іноксів. Прорвіться, щоб з'єднатися з торговим центром на Західному березі."
Quest_Travel_TheBarrenCoast_INTRO,"Прогулянка від Храму переходить з пустелі в чагарник, а потім ви досягаєте краю західного лісу. Спочатку радіючи тому, що ви вийшли з пекла сонця, ваше полегшення змінюється занепокоєнням, коли похмурі джунглі, здається, нависають з усіх боків. Незабаром стежка проходить повз грубі знаки, забруднені кров'ю. Ви готуєтеся до візиту гостей!"
Quest_Travel_TheBarrenCoast_LIST,"Прокладіть маршрут через ліс"
Quest_Travel_TheBarrenCoast_NAME,"Прибережна дорога"
Quest_Travel_TheBuriedTrenches_DESC,"Щось забруднює воду в регіоні, знайдіть це."
Quest_Travel_TheBuriedTrenches_INTRO,"Сподіваючись зустрітися віч-на-віч із джерелом Гнилі в Солодководді, ви наважилися вирушити в Південну пустелю. Її дюни розкинулися перед вами, нескінченні та владні, а ваш просочений потом одяг робить ваше спорядження ще важчим. Піски вкривають таємничі підземні резервуари, які забезпечують водою в будь-яку пору року всі прилеглі поселення, включно зі Солодководдям. Ці резервуари були залишені колись великою цивілізацією, але тільки руїни над землею розповідають їхню історію. Коли ви підходите до входу і спускаєтеся в самі траншеї, повітря різко охолоджується. Незабаром ви виявляєте, що жадаєте теплого світла смолоскипа в темному кам'яному коридорі, але щойно ваші смолоскипи запалені, ви одразу хочете, щоб це було не так..."
Quest_Travel_TheBuriedTrenches_LIST,"Відстежте джерело Гнилі"
Quest_Travel_TheBuriedTrenches_NAME,"Траншейна стопа"
Quest_Travel_TheCityOfSlate_DESC,"Стародавній зруйнований City of Slate колись був мрією археолога, але тепер він наповнений нежиттю."
Quest_Travel_TheCityOfSlate_INTRO,"Ви добираєтеся до околиці міста, але воно більше схоже на гігантську гробницю в пустелі, ніж на центр колись могутньої імперії. Археологи, які колись процвітали тут, давно пішли, і ви незабаром розумієте чому - коли ви проходите повз спалені трупи, всіяні стрілами. Хто ж це зробив?"
Quest_Travel_TheCityOfSlate_LIST,"Очистіть руїни від нежиті"
Quest_Travel_TheCityOfSlate_NAME,"Мисливці за реліквіями"
Quest_Travel_TheCopperOasis_DESC,"Мідний оазис Був тим місцем для мандрівників, де вони могли поповнити свої фляги після подорожі через Мертві землі, але тепер зграя Вермлінгів зробила його своїм домом. Настав час, щоб змусити їх піти."
Quest_Travel_TheCopperOasis_INTRO,"Ви йдете протягом кількох днів через Мертві землі, область з невеликою кількістю життя або краси. Піднявшись на вершину кам'янистого виступу, ви бачите вдалині Оазис, що не вписується в навколишню пустелю. Наступного ранку ви прибуваєте на галявину лісу й одразу ж чуєте цвірінькання та дуже гугняві звуки Вермлінгів, настав час знову зробити це місце безпечним для мандрівників."
Quest_Travel_TheCopperOasis_LIST,"Очистіть оазис від присутності Вермлінгів"
Quest_Travel_TheCopperOasis_NAME,"Боротьба зі шкідниками"
Quest_Travel_TheDome_DESC,"Культисти вигнали хранителів Купола, групу істориків, які присвятили себе турботі про будову."
Quest_Travel_TheDome_INTRO,"Купол колись був великою ареною для змагань між найкращими бійцями королівства, але відтоді став радше пам'ятником цінностям минулих поколінь. Нині там мешкає невелика група істориків, саме з одним із них ви зустрілися, коли наблизилися до будівлі. Вона повідомляє вам, що кілька місяців тому, деякі вбрані в темне культисти прибули і погрожували їм, змушуючи їх відійти від основних структур. Відтоді доступ до них закритий. Вона вважає, що культистів можна знайти на нижніх рівнях купола, де були поховані тіла багатьох із минулих суперників. Ти слідуєш її вказівкам, у темряву внизу."
Quest_Travel_TheDome_LIST,"Культисти з Ліги Умбри були помічені такими, що виконують дивні обряди"
Quest_Travel_TheDome_NAME,"У темряву"
Quest_Travel_TheEnclave_DESC,"У мера з Анклав пропали безвісти рідкісні гончаки, після низки зникнень в останні тижні."
Quest_Travel_TheEnclave_INTRO,"Ви зустрічаєтеся з мером Анклаву на околиці міста - він пояснює, чому ви потрібні тут. Місцеві жителі повідомили, що їхня домашня худоба, домашні тварини та інші дикі тварини, мабуть, пропали безвісти останнім часом, але лише коли його особисті собаки пропали безвісти, він відчув необхідність зв'язатися з вами. Він сказав, що чув їхнє виразне виття, яке лунає з лісу на південь від Дикий Шпиль, і просить вас повернути їх, даючи вам команди, необхідні для того, щоб запобігти їхньому нападу на вас. Коли ви прямуєте до лісу, ви чуєте виття, що лунає з сусідньої галявини. Коли ви досягнете його, ви бачите вхід до печери... Ви підходите до входу і прокрадаєтеся всередину."
Quest_Travel_TheEnclave_LIST,"Врятуйте особистих гончих мера"
Quest_Travel_TheEnclave_NAME,"Порятунок тварин"
Quest_Travel_TheHermitage_DESC,"Самотній учений-винахідник проводив експерименти з нежиттю. Втративши контроль над ними, вони захопили нижній поверх його вежі."
Quest_Travel_TheHermitage_INTRO,"З вами зв'язався пустельник-винахідник, який живе один у вежі, розташованій глибоко в лісі, після того, як заводного птаха послали в Нижнє місто із проханням про допомогу. Мабуть, його дослідження в галузі воскресіння мертвих були частково успішними: тіла і душі були воскрешені, хоча, на жаль, не в один і той самий час, що викликало деякі неприємні побічні ефекти. Ви дотримуєтеся вказівок і прибуваєте до основи вежі. Нежить бродить вільно. Вам потрібно буде очистити територію, перш ніж ви зможете піднятися нагору, щоб поговорити з ним."
Quest_Travel_TheHermitage_LIST,"Очистіть нижній поверх Ермітажу від нежиті"
Quest_Travel_TheHermitage_NAME,"Дивна наука"
Quest_Travel_TheHole_DESC,"Ідіть до згаслого вулкана, куди прямували Саввас."
Quest_Travel_TheHole_INTRO,"Коли ви залишаєте Літноводдя, жителі села змітають останню сльоту з тротуарів, а ви ставите собі питання, чи буде він перейменований після цього епізоду погоди! Ваш пункт призначення - ""Діра"" - древній згаслий вулкан, де археологи виявили залишки старого храму Саввас. Ви зітхаєте, коли бачите грозові хмари, що оточують вершину на віддалі, і ви відчуваєте, що маєте хорошу ідею, чого очікувати. Коли ви піднімаєтеся старою гірською стежкою до розкопок, ви бачите маленькі намети з деякими сім'ями археологів, що скупчилися всередині. Усі роботи припинилися відтоді, як настала така погода. Ви нікого більше не бачите, поки рухаєтеся до входу в храм. Що чекатиме нас усередині?"
Quest_Travel_TheHole_LIST,"Дослідіть храм Саввас, виявлений у ""Діра"
Quest_Travel_TheHole_NAME,"Храм льоду"
Quest_Travel_TheMarches_DESC,"Зграї Вермлінгів контролюють територію - вам належить очистити табір від них."
Quest_Travel_TheMarches_INTRO,"Коли ви прямуєте на північ від Demonspire, стежка поступово перетворюється на бруд, а фермерські угіддя поступаються місцем невеликим ділянкам лісу.<br>Увійшовши в одну з таких хащ, ви чуєте виття вовків на вітрі й дивне пронизливе бурчання, що підганяє їх. Схоже, вони відчули ваш запах, ви готуєтеся до бою."
Quest_Travel_TheMarches_LIST,"Розблокуйте торговий шлях до the Marches"
Quest_Travel_TheMarches_NAME,"Марш на північ"
Quest_Travel_ThePyre_DESC,"Останні стражники, що населяють одну з південних людських фортець, втекли з розповідями про нежиті та джинів, які нападають на них, настав час розібратися."
Quest_Travel_ThePyre_INTRO,"Погребальне Багаття - Це побудована людьми фортеця пару-трійку сотень років тому, яка ознаменувала рівень людського прогресу на півдні в цих землях. Населена ще зовсім недавно, тепер же вона асоціюється з історіями про привидів і бабусиними казками. Ви добираєтеся до вежі в піщану бурю. Вона порожня, але ви не можете відчути нічого незвичайного. Коли вітер посилюється, ви змушені сховатися під землею і розбити табір у старій гробниці. Раптово ви прокидаєтеся серед ночі від звуків клацання кісток і чогось іще тривожнішого - гуркоту ланцюгів."
Quest_Travel_ThePyre_LIST,"Розслідуйте повідомлення про привидів пустелі в Погребальне Багаття"
Quest_Travel_ThePyre_NAME,"Злі Джини"
Quest_Travel_TheShiftingSands_DESC,"Зберіть припаси для вашої подорожі на південь."
Quest_Travel_TheShiftingSands_NAME,"Озброєний до зубів"
Quest_Travel_TheShiftingsands_INTRO,"Шлях через Південну пустелю до річки довгий. Знаючи, що без відпочинку і припасів вам не вижити, ви зупиняєтесь на першому ж аванпості на шляху, невеликому археологічному таборі, що біля Зибучі піски. Археологи у нестямі від радості, що ви тут і особливо зацікавлені у вашому досвіді всередині Поховані траншеї. Ви проводите чудовий вечір, обмінюючись розповідями про пустелю і дізнаєтеся щось неймовірне: цей аванпост нещодавно розкопав якісь дивні зуби всередині розбитого горщика і вірите, що він походить від тієї самої загубленої цивілізації, що побудувала Поховані траншеї. Знахідка була зроблена кількома кочівниками із сусіднього табору, які стверджували, що бачили подібні артефакти під час подорожі пустелею. Ви лягаєте в намети на ніч, ваша голова сповнена можливостей і питань, раптом крики битви будять вас. У цьому хаосі ви розділені. Захищайтеся!"
Quest_Travel_TheShiftingsands_LIST,"Південний похід"
Quest_Travel_TheSloshedSquirrel_DESC,"Група сільських жителів святкувала день народження свого друга в місцевому готелі, коли місцевий ватажок розбійників зажадав данину. Вони відмовилися і тепер застрягли всередині."
Quest_Travel_TheSloshedSquirrel_INTRO,"Вас вітає сільський житель, який втік у Демонячий Хребет. Він повідомляє вам, що після першого нападу Вермлінгів його друзі вирішили, що вони можуть піти до пабу, випити пінту елю і почекати, поки все це вляжеться... але очевидно, що ця порада не надто добре працює в кризу. Ви прямуєте вниз лісовою стежкою до Хмільної Білки, вона видається доволі добре використовуваною, зважаючи на те, що вона веде лише до пабу. Коли ви наближаєтеся до будівлі, стріли зі свистом проносяться повз ваш загін з усіх боків. Ви перебуваєте під атакою!"
Quest_Travel_TheSloshedSquirrel_LIST,"Врятуйте п'яниць, спійманих у пастку на заїжджому дворі в лісі"
Quest_Travel_TheSloshedSquirrel_NAME,"Чарка в темряві"
Quest_Travel_TheThorngate_DESC,"Дивна мелодія була чутна всю ніч, а наступного ранку жителі Тернова Брама щосили намагаються знайти своїх зниклих дітей."
Quest_Travel_TheThorngate_INTRO,"Ви добираєтеся до околиці Тернова Брама, де вас зустрічає група збожеволілих від тривоги батьків, які негайно звертаються до вас і просять допомогти знайти їхніх дітей. Ви збираєте воєдино події останніх ночей: батьки розповідають про дивну музику у своїх снах, про пробудження пізно ввечері, а потім виявляють, що їхні діти пішли. Ви вирішуєте залишитися в цьому районі на ніч, оточений простою захисною аурою. Опівночі ви чуєте переливи дивної мелодії і прямуєте до джерела. Після подорожі протягом кількох годин ви знаходите печеру в лісі і прямуєте вниз, щоб розглянути джерело."
Quest_Travel_TheThorngate_LIST,"Діти Тернова Брама зникли безвісти, йдіть і врятуйте їх"
Quest_Travel_TheThorngate_NAME,"Печера спокуси"
Quest_Travel_Toadmoor_DESC,"Віддалене село Ропухівка у східних болотах завжди страждало від диких тварин, які крали худобу фермерів, але тепер повідомляють про щось небезпечніше."
Quest_Travel_Toadmoor_INTRO,"Мер Ропухівки зустрічає вас на шляху до села та розповідає про недавні напади на місцеву худобу. Він пояснює, що собаки та вовки завжди блукали болотами, але нещодавно фермери знаходили жорстоко покалічених тварин або втрачали цілі отари овець за один напад. Люди бояться виходити з міст, а деякі навіть повідомляють про побачення драконів. Він пояснює, що більшість нападів відбувалися біля Магнум Тору, скелястого виступу, і ви вирушаєте в тому напрямку. Біля підніжжя стрімкого гранітного схилу ви помічаєте вхід до печери, оточений кістками. Це, мабуть, те, що ви шукаєте... Ви заходите всередину."
Quest_Travel_Toadmoor_LIST,"Жителі села скаржаться на напади драконів, ідіть і розвідайте"
Quest_Travel_Toadmoor_NAME,"Драконтопі"
Quest_Travel_WayfarersRest_DESC,"У цьому районі торгових таборів тепер тихо через нічні набіги розбійників. Розставте пастку і проженіть їх!"
Quest_Travel_WayfarersRest_INTRO,"Ви знаходите велику галявину в невеличкому гаю і облаштовуєте її так, щоб вона виглядала як звичайний купецький табір. Коли настає ніч, ви чуєте, як низькі голоси сходяться до вашого місця. Коли вони вриваються на галявину, ви підхоплюєтеся, готовий дати розбійникам урок, який вони не забудуть. Однак ви просто не очікували, що їх буде так багато!"
Quest_Travel_WayfarersRest_LIST,"Влаштувати засідку на натовп розбійників"
Quest_Travel_WayfarersRest_NAME,"Розставити капкан"
Quest_Travel_Wayward_DESC,"Вам сказали, що негідник Саввас, можливо, попрямував у Wayward. Час вирушити туди, щоб подивитися, чи зможете ви знайти якісь зачіпки."
Quest_Travel_Wayward_INTRO,"Ви прямуєте на північ від the Marches до Wayward, одного з найбільших сіл у цьому районі. Воно завжди було плавильним котлом рас і спільнот і цілком може бути місцем призначення для Саввас, які шукають однодумців. Спочатку подорож проходить спокійно, але в міру того, як ви продовжуєте, ви помічаєте, що погода стає не по сезону вітряною. Вітер продовжує набирати силу доти, доки ви не знайшли укриття в найближчому лісі. Ви тиснетеся один до одного на невеликій галявині, коли вітер реве навколо вас, ваші руки закривають ваші обличчя, коли він раптово зупиняється..."
Quest_Travel_Wayward_LIST,"Розслідувати слід Саввас у Wayward"
Quest_Travel_Wayward_NAME,"Вітер змін"
Quest_Travel_Wildspire_DESC,"Кожні 100 років жителі Дикий Шпиль потребують захисника. Яких цього року не вистачає - їм явно потрібна ваша допомога."
Quest_Travel_Wildspire_INTRO,"Старійшини Дикий Шпиль попросили вашої допомоги в магічному випробуванні. Багато десятиліть тому могутня чародійка прищепила навколишньому лісу чари родючості. Її єдиною умовою було те, що кожне століття місто має надсилати чемпіонів, щоб пройти випробування, доводячи свою цінність.<br><br><br>За останнє століття Дикий Шпиль виріс із табору воїнів-Іноксів у мультикультурне суспільство, більше зацікавлене в торгівлі та освіті, ніж у битвах. Оскільки час випробування наближається, старійшини міста таємно наймають найманців, щоб ті воювали за них, щоб землі міста залишилися родючими ще на століття.<br><br><br>Вам дають вказівки, як дістатися до склепу, де на вас чекає випробування, і як дістатися до нього без пригод."
Quest_Travel_Wildspire_LIST,"Жителям Дикий Шпиль потрібен захисник"
Quest_Travel_Wildspire_NAME,"Земля випробувань"
ROAD_EVENT_ABANDONED_CART,"Покинутий віз"
ROAD_EVENT_AMBUSH_AFTERMATH,"Результат засідки"
ROAD_EVENT_A_DAGGER_IN_THE_CHEST,"Кинджал у грудях"
ROAD_EVENT_A_DISCARDED_FLASK,"Непотрібна фляжка"
ROAD_EVENT_A_DOWNED_TRAVELER,"Поранений подорожній"
ROAD_EVENT_A_FATEFUL_ENCOUNTER,"Фатальна зустріч"
ROAD_EVENT_A_SHORTCUT,"Короткий шлях?"
ROAD_EVENT_BLOODY_VALRATH,"Кривавий Валрат"
ROAD_EVENT_BROKEN_CART,"Зламаний візок"
ROAD_EVENT_DUEL,"Поєдинок"
ROAD_EVENT_ROPE_BRIDGE,"Мотузковий міст"
ROAD_EVENT_SHADOWS_ON_THE_WALL,"Тіні на стіні"
ROAD_EVENT_STRUNG_UP,"Піднятий"
ROAD_EVENT_THE_FUN_GUY,"Веселий хлопець"
ROAD_EVENT_THE_LONG_DEAD,"Давно померлі"
ROAD_EVENT_THE_OLD_WELL,"Старий колодязь"
ROAD_EVENT_THE_SHRINE,"Святиня"
ROAD_EVENT_THE_WOMAN_OF_THE_WOODS,"Жінка з лісу"
ROAD_EVENT_TOLL_ROAD,"Платна дорога"
Range,"Дальність"
RangeDPS,"Боєць далекого бою"
RangeSupport,"Дальня підтримка"
RangeTank,"Дальній танк"
RatKing,"Щурячий король"
RatSwarm,"Зграя щурів"
RebelHeadquarters,"Штаб-квартира повстанців"
RecoverDiscardedCards,"Відновити скинуті карти"
RecoverLostCards,"Відновити спалені карти"
RedFalcon,"Червоний сокіл"
Redirect,"Перенаправити"
Redthorn,"Красношип"
RefreshItemCards,"Розгорнути карти предметів"
Relic_4_Description,"Коли ви наближаєтеся до місця на вашій карті, ви чуєте спів, що йде з глибини лісу, здається, що напрямки були правильними."
Relic_4_Name,"Крипта притулку"
RemoveConditions,"Прибрати стани"
RendingDrake,"Кігтистий дрейк"
RendingDrakeElite,"Кігтистий дрейк (Елітний)"
Retaliate,"Відплата"
RiversRise,"Підйом річки"
RoaringPeaksMine,"Шахта ""Ревучі вершини"
RockColossus,"Колос"
RockSingle,"Камінь"
RockTriple,"Валун"
Rockfall,"Каменепад"
Rockfall_DESCR,"Це село Саввас розташоване високо на схилах Гори Дозорців. Це гарне місце, щоб знайти ще кілька цікавих дрібничок!"
SANDBOX_SCENARIO_DESCRIPTION,"Сценарій пісочниці для тестування"
SANDBOX_SCENARIO_NAME,"Сценарій пісочниці"
SCENARIO_JOB_1_1_BANDIT_FOREST_START_1,"Розбійники схоже погано підготовлені до вашого візиту, але вони вихоплюють зброю і готуються захищатися."
SCENARIO_JOB_1_1_BANDIT_FOREST_SUCCESS,"Коли розбійники мертві, ти повертаєшся, щоб отримати свою нагороду."
SCENARIO_JOB_1_1_UNDEAD_BANDIT_CRYPT_START_1,"Розбійники посилають нежить уперед, але їх недостатньо, щоб вас турбувати."
