Keys,"Українська [ua-UA]"
Glossary_Stun,"ОГЛУШЕННЯ: персонаж не може виконувати будь-які здібності та використовувати предмети у свій хід. Стан ОГЛУШЕННЯ знімається наприкінці наступного ходу зачепленого персонажа. Персонажі все одно повинні вибрати дві карти або відпочинку для ходу, однак дії не розігруються і карти просто скидаються, тривалий відпочинок працює як зазвичай."
Glossary_Summon,"Заклик: викликає певного союзного персонажа на ігрове поле, у порожній клітині, що примикає до заклинателя. Якщо немає доступних сусідніх клітин, здатність заклику не може бути використана. Заклики діють безпосередньо перед ходом заклинателя в кожному раунді, завжди самостійно виконуючи дію ""РУХ X, АТАКА Y"", де X і Y - їхні базові значення ходу й атаки відповідно. Можливо мати кілька активних закликів одночасно."
Glossary_Summon_Health,"Здоров'я: кількість очок здоров'я (ОЗ), з якими з'являється покликана істота."
Glossary_Target,"ЦІЛЬ: здатність, супроводжувана ""ЦІЛЬ X"", означає, що персонаж може вибрати до X різних цілей у межах ДАЛЬНОСТІ дії для цієї здатності."
Glossary_Trap,"Пастка: пастка займає клітку і спрацьовує, коли персонаж входить у клітку нормальним або примусовим рухом (наприклад, Відштовхування/Притягування)."
Glossary_Wound,"Рана: поранений персонаж отримує одну шкоду на початку кожного свого ходу. Зцілювальні здібності вилікують рану."
Glossary_XP,"XP: Це символ, який являє собою очки досвіду."
Glossary_XP1,"1XP: Дає гравцеві одне очко досвіду."
Glossary_XP2,"2XP: Дає гравцеві два очки досвіду."
Glossary_XP3,"3XP: Дає гравцеві три очки досвіду."
Glossary_XP6,"6XP: Дає гравцеві шість очок досвіду."
Glossary_XPArrow,"XP Трекер: цей трекер показує, як XP буде надаватися протягом дії активної здатності. Кожен випадок активації здібності рухатиметься вперед до наступного слота XP на трекері, видаючи бонус XP самого останнього зайнятого слота. Ви можете перевірити XP tracker на наявність будь-яких активних здібностей, навівши на них курсор поруч з аватаром персонажа в треку ініціативи у верхній частині екрана."
GoalChest,"Інкрустована скриня"
Gold,"Золото"
GoldPile,"Купка монет"
Gold_Combined,"Золота на групу"
Gold_PerMercenaryInParty,"Золота на найманця"
GreatOak,"Великий Дуб"
GreenAdder,"Зелена гадюка"
HAZARDOUS_TERRAIN_TOOLTIP,"Небезпечний рельєф"
Hail,"Хурделиця"
Hammerholm,"Хаммерхольм"
Hard,"Важко"
HarrowerInfester,"Жнець-заразник"
HarrowerInfesterElite,"Жнець-заразник (Елітний)"
Harvester,"Пожинач"
Heal,"Лікування"
HealingSprite,"Дух, що зцілює"
Health,"ОЗ"
HighCultist,"Вищий культист"
Hound,"Гонча"
HoundElite,"Гонча Могутній"
HoundHill,"Гончий пагорб"
HoundHill_DESCR,"Зграї диких собак у цій місцевості дали цьому пагорбу його прізвисько, тримайте вогонь запаленим уночі, і ви можете спокійно провести ніч."
HoundID542,"Бонус гончих за суміжність"
HoundID543,"Бонус гончих за суміжність"
HungrySoul,"Голодний дух"
HuntersCabin,"Будиночок мисливця"
HuntersCabin_DESCR,"Ця хатина стоїть на краю прилеглого болота і часто відвідується тими, хто використовує навколишню місцевість, щоб заробити собі на життя. Вони не заперечуватимуть, якщо ти залишишся тут на ніч."
IMMOVABLE_OBSTACLE_DESCR_TOOLTIP,"Ця перешкода не може бути знищена або зрушена здібностями"
IMMUNITYSM1,"Імунітет сценарію"
INNATE_ShieldBasedOnNumberOfDeadXsPresent,"Сила Щита дорівнює {0}{1} числу мертвих {2}"
INNATE_ShieldBasedOnNumberOfXsPresent,"Сила щита дорівнює {0}{1} кількості {2}"
INNATE_StrengthIsPercentageOfCurrentHP,"Сила атаки дорівнює {0}% від поточного здоров'я, з округленням вгору."
ITEM_NAME_AmuletofLife,"Амулет Життя"
ITEM_NAME_AncientDrill,"Стародавній Бур"
ITEM_NAME_BalancedBlade,"Збалансований клинок"
ITEM_NAME_BattleAxe,"Бойова сокира"
ITEM_NAME_BlackCard,"Чорна карта"
ITEM_NAME_BlackCenser,"Чорне кадило"
ITEM_NAME_BlackKnife,"Чорний ніж"
ITEM_NAME_BlinkingCape,"Плащ-телепорт"
ITEM_NAME_BloodyAxe,"Кривава сокира"
ITEM_NAME_BootsofDashing,"Чоботи стрімкості"
ITEM_NAME_BootsofLevitation,"Черевики левітації"
ITEM_NAME_BootsofQuickness,"Чоботи спритності"
ITEM_NAME_BootsofSpeed,"Чоботи швидкості"
ITEM_NAME_BootsofSprinting,"Чоботи швидкого бігу"
ITEM_NAME_BootsofStriding,"Черевики великого кроку"
ITEM_NAME_BrilliantBlade,"Сяючий клинок"
ITEM_NAME_ChainHood,"Кольчужний капюшон"
ITEM_NAME_Chainmail,"Кольчуга"
ITEM_NAME_CircletofElements,"Браслет стихій"
ITEM_NAME_CloakofInvisibility,"Плащ-невидимка"
ITEM_NAME_CloakofPhasing,"Накидка прозорості"
ITEM_NAME_CloakofPockets,"Накидка з кишенями"
ITEM_NAME_ComfortableShoes,"Зручні черевики"
ITEM_NAME_CrystalofZenith,"Кристал Зеніту"
ITEM_NAME_CuriousGear,"Дивний механізм"
ITEM_NAME_DampeningRing,"Кільце придушення"
ITEM_NAME_DoomPowder,"Пил приреченості"
ITEM_NAME_DoomedCompass,"Компас приречення"
ITEM_NAME_DrakescaleArmor,"Обладунок з луски дрейка"
ITEM_NAME_DrakescaleBoots,"Чоботи з луски Дрейка"
ITEM_NAME_DrakescaleHelm,"Шолом з луски дрейка"
ITEM_NAME_Eagle-EyeGoggles,"Орлині Окуляри"
ITEM_NAME_EmpoweringTalisman,"Талісман натхнення"
ITEM_NAME_EnduranceFootwraps,"Онучі витривалості"
ITEM_NAME_FalconFigurine,"Фігурка Сокола"
ITEM_NAME_FleaBittenShawl,"Поїдена міллю шаль"
ITEM_NAME_FrigidBlade,"Крижаний клинок"
ITEM_NAME_FueledFalchion,"Меч, що запалюється"
ITEM_NAME_GiantRemoteSpider,"Гігантський керований павук"
ITEM_NAME_Halberd,"Алебарда"
ITEM_NAME_HawkHelm,"Шолом Яструба"
ITEM_NAME_HeartOfTheBetrayer,"Серце зрадника"
ITEM_NAME_HeaterShield,"Трикутний щит"
ITEM_NAME_HeavyBasinet,"Важкий шолом"
ITEM_NAME_HeavyGreaves,"Важкі поножі"
ITEM_NAME_HelixRing,"Плетене кільце"
ITEM_NAME_HelmOfTheMountain,"Шолом гір"
ITEM_NAME_HideArmor,"Броня зі шкур"
ITEM_NAME_HookedChain,"Ланцюг із гаком"
ITEM_NAME_HornedHelm,"Рогатий шолом"
ITEM_NAME_InfernoBlade,"Пекельний клинок"
ITEM_NAME_IronHelmet,"Залізний шолом"
ITEM_NAME_JaggedSword,"Зазубрений меч"
ITEM_NAME_LeatherArmor,"Шкіряна броня"
ITEM_NAME_LongSpear,"Довгий спис"
ITEM_NAME_LuckyEye,"Щасливе око"
ITEM_NAME_MagmaWaders,"Лавові ботфорти"
ITEM_NAME_MajorCurePotion,"Велике зілля зцілення"
ITEM_NAME_MajorHealingPotion,"Велике лікувальне зілля"
ITEM_NAME_MajorManaPotion,"Велике зілля мани"
ITEM_NAME_MajorPowerPotion,"Велике зілля сили"
ITEM_NAME_MajorStaminaPotion,"Велике зілля витривалості"
ITEM_NAME_MaskofTerror,"Маска жаху"
ITEM_NAME_MinorCurePotion,"Мале зілля зцілення"
ITEM_NAME_MinorHealingPotion,"Мале лікувальне зілля"
ITEM_NAME_MinorManaPotion,"Мале зілля мани"
ITEM_NAME_MinorPowerPotion,"Мале зілля сили"
ITEM_NAME_MinorStaminaPotion,"Мале зілля витривалості"
ITEM_NAME_MoonEarring,"Місячна сережка"
ITEM_NAME_MountainHammer,"Гірський молот"
ITEM_NAME_NecklaceofTeeth,"Намисто із зубів"
ITEM_NAME_NightBlade,"Нічний клинок"
ITEM_NAME_OccultDagger,"Кинджал містика"
ITEM_NAME_OrbofDawn,"Сфера Зорі"
ITEM_NAME_OrbofTwilight,"Сфера Сутінків"
ITEM_NAME_PendantofDarkPacts,"Підвіска темних союзів"
ITEM_NAME_PiercingBow,"Пробивний Лук"
ITEM_NAME_Platemail,"Лати"
ITEM_NAME_PoisonDagger,"Отруєний кинджал"
ITEM_NAME_PowerCore,"Енергетичне ядро"
ITEM_NAME_ProtectiveCharm,"Захисний амулет"
ITEM_NAME_ReapingScythe,"Жатвена коса"
ITEM_NAME_RemoteSpider,"Керований павук"
ITEM_NAME_ResonantCrystal,"Резонаторний кристал"
ITEM_NAME_RingofBrutality,"Кільце жорстокості"
ITEM_NAME_RingofHaste,"Кільце поспіху"
ITEM_NAME_RingofSkulls,"Кільце черепів"
ITEM_NAME_RobesofEvocation,"Мантія втілення"
ITEM_NAME_RobesofSummoning,"Мантія призову"
ITEM_NAME_RocketBoots,"Реактивні чоботи"
ITEM_NAME_SacrificialRobes,"Мантія самопожертви"
ITEM_NAME_ScrollofHealing,"Сувій лікування"
ITEM_NAME_ScrollofPower,"Сувій сили"
ITEM_NAME_ScrollofStamina,"Сувій витривалості"
ITEM_NAME_SecondChanceRing,"Кільце другого шансу"
ITEM_NAME_SecondSkin,"Друга шкіра"
ITEM_NAME_SereneSandals,"Сандалі безтурботності"
ITEM_NAME_ShadowArmor,"Тіньовий обладунок"
ITEM_NAME_ShoesofHappiness,"Черевики щастя"
ITEM_NAME_SkullbaneAxe,"Сокира Черепобійця"
ITEM_NAME_SkullofHatred,"Череп ненависті"
ITEM_NAME_SphereofMidnight,"Сфера опівночі"
ITEM_NAME_SpikedShield,"Шипований щит"
ITEM_NAME_Splintmail,"Бригантина"
ITEM_NAME_StaffofElements,"Посох стихій"
ITEM_NAME_StaffofEminence,"Посох переваги"
ITEM_NAME_StaffofSummoning,"Посох призову"
ITEM_NAME_StaffofXorn,"Посох Зорна"
ITEM_NAME_StarEarring,"Зоряна сережка"
ITEM_NAME_SteamArmor,"Паровий обладунок"
ITEM_NAME_SteelRing,"Сталеве кільце"
ITEM_NAME_SteelSabatons,"Сталеві сабатони"
ITEM_NAME_StormBlade,"Штормовий клинок"
ITEM_NAME_StuddedLeather,"Клепана броня"
ITEM_NAME_StunPowder,"Пил, що засліплює"
ITEM_NAME_SunEarring,"Сонячна сережка"
ITEM_NAME_SuperHealingPotion,"Чудове лікувальне зілля"
ITEM_NAME_SwordedgeArmor,"Обладунок лез"
ITEM_NAME_TelescopicLens,"Телескопічні лінзи"
ITEM_NAME_ThiefsHood,"Злодійський капюшон"
ITEM_NAME_TowerShield,"Облоговий щит"
ITEM_NAME_TremorBlade,"Тремтячий клинок"
ITEM_NAME_UnstableExplosives,"Нестабільна вибухівка"
ITEM_NAME_VersatileDagger,"Універсальний кинджал"
ITEM_NAME_VolatileBomb,"Запальна бомба"
ITEM_NAME_WallShield,"Фігурний щит"
ITEM_NAME_WandofBrilliance,"Жезл сяйва"
ITEM_NAME_WandofDarkness,"Жезл темряви"
ITEM_NAME_WandofFrost,"Жезл морозу"
ITEM_NAME_WandofInfernos,"Жезл пекла"
ITEM_NAME_WandofStorms,"Жезл штормів"
ITEM_NAME_WandofTremors,"Жезл тремтіння землі"
ITEM_NAME_WarHammer,"Молот війни"
ITEM_NAME_WaveCrest,"Гребінь хвилі"
ITEM_NAME_WeightedNet,"Вагова Сітка"
ITEM_NAME_WingedShoes,"Крилаті черевики"
Immobilize,"Параліч"
ImmobilizeShort,"ПАРАЛІЧ"
Immovable,"НЕРУХОМИЙ"
Immunities,"Імунітет"
ImmunityTo,"Імунітет до"
ImprovedShortRest,"У наступному раунді перепочинок отримає ефекти довгого відпочинку"
Infiltrator,"НвInfiltrator"
Infuse,"Підвищити"
Init,"Нач."
Initiative,"Ініціатива"
Innate,"Вроджена властивість"
InoxArcher,"Інокс-лучник"
InoxArcherElite,"Інокс-лучник (Елітний)"
InoxBodyguard,"Інокс-тілоохоронець"
InoxGuard,"Інокс-стражниця"
InoxGuardElite,"Інокс-стражниця (Елітний)"
InoxShaman,"Інокс-шаман"
InoxShamanElite,"Інокс-шаман (Елітний)"
Intro_AbilityCardPanel_1,"Найманці відкриватимуть нові та сильніші карти здібностей з кожним підвищенням рівня.<br>Шукайте <color=#EACF8C>синергію між картами здібностей</color> і адаптуйте ваші колоди до ворогів, які зустрічаються.<br>Наявність потрібних карт часто врятує вам життя."
Intro_AbilityCardPanel_2,"На панелі карт здібностей ви можете <color=#EACF8C>редагувати колоди карт</color>, які ви візьмете в пригоду. Кожен найманець має різну кількість карт в руці і зобов'язаний повністю зайняти всі слоти під карти. Наведіть мишу на Здібності для докладного опису."
Intro_BattleGoals,"Перед входом у Підземелля кожен найманець повинен <color=#EACF8C>вибрати одну і двох Бойових Цілей</color>.<br>Бойова ЦІЛЬ це <color=#ffd700>секретна місія</color> (для відіграшу вашим друзям краще її не знати), яку найманець повинен виконати всередині Підземелля. Штрафу за невиконання немає, але виконана Бойова Ціль і завершений Сценарій нагородять бонусними очками, які знадобляться надалі.<br><br>Під час гри в мультиплеєрі ви можете ділитися з друзями цифрами ініціативи і точно описувати свої дії - у цьому разі рекомендується підняти складність на 1, згідно з правилами оригінальної настільної гри.<br><br>Альтернативні правила гри:<br>Після сценарію кожен найманець, у якого <color=#ff5700>закінчилося здоров'я</color> повинен бути <b>видалений</b>!"
Intro_CityQuest,"Вам доступні <color=#EACF8C>Міські завдання</color>!<br>Ви можете вибрати їх клацанням по Похмурій Гавані, кнопці Міської мапи або вибравши нове завдання в списку."
Intro_CityQuest_CONTROLLER,"Ви розблокували Міський квест!<br>Ви можете використовувати {UI_PREVIOUS_TAB} або {UI_NEXT_TAB}, щоб переглянути Міські опції, та {UI_SUBMIT}, щоб <color=#EACF8C>обрати Міську карту</color>, або напряму вибрати Похмуру Гавань на Карті світу чи новий квест у Журналі.<br>"
Intro_Enchantress,"Цей екран дає змогу вам додавати поліпшення до всіх ваших здібностей. Виберіть Здатність, потім Слот поліпшення, а потім Поліпшення, яке ви хочете додати в цей слот. Майте на увазі, що різні поліпшення коштують різну базову суму, і ця вартість залежить від кількості Поліпшень, які вже є на карті, і типу її здатності. При видаленні поліпшення ви відшкодовуєте 75% початкової вартості."
Intro_EquipmentPanel,"На панелі спорядження ви знайдете <color=#EACF8C>різні типи предметів</color> у найманця. Клацання на порожньому слоті предмета відобразить всі предмети даного типу якими володіють найманці.<br>Сірий слот означає що зараз немає предметів даного типу."
Intro_EquipmentPanel_CONTROLLER,"На панелі спорядження ви знайдете <color=#EACF8C>різні типи предметів</color> у найманця. Вибір на порожньому слоті предмета відобразить всі предмети даного типу якими володіють найманці.<br>Сірий слот означає що зараз немає предметів даного типу."
Intro_ItemDesign,"Ви отримали нове креслення предмета!<br>Знайдені креслення предметів з'являються в <color=#EACF8C>Лавці Торговця</color>."
Intro_LevelUp_1,"Вітаємо з підвищенням рівня!<br>Щоразу, коли найманець підвищує рівень, ви <color=#EACF8C>обираєте одну з двох нових, сильніших карт здібностей</color>. Карта, яку ви не обрали, буде доступна для вибору при наступному підвищенні рівня найманця.<br>Підвищення рівня також відкриває нову перевагу для найманця."
Intro_LevelUp_2,"Підвищення рівня окремих найманців у групі веде до підвищення <color=#EACF8C>Рівня групи</color>. Це значення використовується для визначення сили ворогів, шкоди пасток і цінності здобичі.<br>Ви ж не очікували, що все стане простіше, чи не так?"
Intro_LevelUp_3,"Нову карту здібностей було додано на панель здібностей найманця.<br><color=#EACF8C>Не забудьте спорядити її</color>, якщо збираєтеся використовувати її в наступному сценарії!"
Intro_LinkedQuest,"Іноді ви будете натикатися на Пов'язані завдання.<br>Пов'язані завдання мають спільну оповідну дугу, і їх рекомендується виконувати одне за одним. Перейшовши безпосередньо до Пов'язаного завдання, ви <color=#EACF8C> уникнете дорожніх подій</color>.<br>Хоча ви завжди можете повернутися в Похмуру Гавань, клацнувши по її місцю розташування на карті.<br>Пам'ятайте, що за межами Похмурої Гавані ви не можете купувати або продавати предмети, підвищувати рівень, створювати нових Найманців або відправляти на спокій поточних."
Intro_LinkedQuests_CONTROLLER,"Іноді ви будете натикатися на Пов'язані завдання.<br>Пов'язані завдання мають спільну оповідну дугу, і їх рекомендується виконувати одне за одним. Перейшовши безпосередньо до Пов'язаного завдання, ви <color=#EACF8C> уникнете дорожніх подій</color>.<br>Хоча ви завжди можете повернутися в Похмуру Гавань, вибравши її на карті.<br>Пам'ятайте, що за межами Похмурої Гавані ви не можете купувати або продавати предмети, підвищувати рівень, створювати нових Найманців або відправляти на спокій поточних."
Intro_Merchant,"Майте на увазі - кожен найманець має свій особистий гаманець золота та особистий інвентар, тож переконайтеся, що <color=#EACF8C>клацнули на портрет потрібного найманця</color> до того як купите предмет."
Intro_Merchant_CONTROLLER,"Майте на увазі - кожен найманець має свій особистий гаманець золота та особистий інвентар, тому переконайтеся, що <color=#EACF8C>вибрали потрібного найманця</color> до того як купите предмет."
Intro_PerkCheck,"Зберіть <color=#EACF8C>три галочки щоб відкрити нову Навичку</color>. Навички дуже зручні, оскільки вони дозволяють змінювати колоду модифікаторів атаки найманця."
Intro_PerksPanel_1,"Ви відкрили Навичку, чудово - це не так-то й просто зробити!<br>Успішне проходження Сценарію і виконання обраної Бойової мети винагороджує найманця галочками, а збір їх трьох принесе <color=#EACF8C>відкриття Навички</color>.<br>Також нову Навичку ви отримуєте при підвищенні рівня найманця."
Intro_PerksPanel_2,"Навички дають змогу вам <color=#EACF8C>змінювати колоду модифікаторів атаки Найманця</color>, додаючи нові, сильніші модифікатори і видаляючи деякі з негативних."
Intro_PersonalItem,"Ви отримали <color=#EACF8C>Персональний предмет</color>! Ця реліквія, отримана за<color=#EACF8C>виконання одиночних завдань</color>. Кожен такий предмет прив'язується до найманця і не може ні бути переданим, ні бути проданим."
Intro_PersonalQuest_1,"Особисте завдання найманця це його <color=#EACF8C>причина приєднатися до загону</color>.<br>Щойно воно буде виконано - він піде на спокій.<br><color=#EACF8C>Увага</color> - пішовши на спокій найманці перестають бути ігровими персонажами."
Intro_PersonalQuest_2,"Через гіркоту прощання відкриваються нові горизонти.<br>Виконання особистих завдань і відправлення найманців на спокій це основний шлях до <color=#EACF8C>відкриття нових Класів Персонажів</color>."
Intro_Prosperity,"На процвітання Похмурої Гавані впливають ваші дії. Зі зростанням процвітання зростає і багатство Похмурої Гавані.<br>Чим багатша Похмура Гавань, тим більше <color=#EACF8C>нових предметів у крамниці Торговця</color>, а також ви зможете створювати нових персонажів рівня, що дорівнює рівню багатства Похмурої Гавані."
Intro_Quest,"Зараз саме час щоб оцінити <color=#EACF8C>карти здібностей та інвентар</color> найманців, щоб переконатися, що все гаразд. В описі завдання ви можете бачити ворогів, що будуть вам протистояти - наведіть на них, щоб дізнатися про них докладніше."
Intro_Quest_CONTROLLER,"Зараз саме час щоб оцінити <color=#EACF8C>карти здібностей та інвентар</color> найманців, щоб переконатися, що все гаразд. В описі завдання ви можете бачити ворогів, що будуть вам протистояти - RS, щоб дізнатися про них докладніше."
Intro_Reputation,"На репутацію групи впливають ваші дії. <color=#EACF8C>Репутація впливає на ціни</color> у крамниці Торговця і на результат деяких Подій. Хороші справи винагороджуються частіше, але чи так це весело... Вибір за вами."
Intro_Temple_1,"Кожне підношення 10 золотих дарує найманцю благословення від Храму Великого Дуба.<br>Даний найманець отримає <color=#EACF8C>два додаткових х2 модифікатора атаки</color> у наступному сценарії."
Intro_Temple_2_CONTROLLER,"Майте на увазі, що кожен найманець має свій власний гаманець для золота та особистий інвентар, тож переконайтеся, що ви <color=#EACF8C>вибрали потрібного найманця</color> перш ніж зробите підношення Храму."
Intro_Temple_2_SplitGold,"Майте на увазі, що кожен найманець має свій власний гаманець для золота та особистий інвентар, тому переконайтеся, що ви <color=#EACF8C>вибрали портрет потрібного найманця</color> перш ніж зробите підношення Храму."
Invisible,"НЕВИДИМІСТЬ"
InvisibleShort,"НЕВИДИМІСТЬ"
IronBeast,"Залізний Звір"
Ironbell,"Залізний Дзвін"
Ironbell_DESCR,"У цьому маленькому Форті зберігається Залізний дзвін - стародавня система оповіщення, що не використовувалася століттями. Його використовували, щоб попередити Кейпорт про рейдерів, що приходять із південних боліт."
IronwoodCamp,"Лагер Залізолісу"
Item,"Предмет"
Item_AmuletOfLife,"У ваш хід виконайте дію <nobr>""ЛІКУВАННЯ <sprite name=Heal> 1,</nobr> (на себе)""."
Item_AncientDrill,"Під час вашої ближньої атаки додайте <nobr>+2 АТАКА <sprite name=Attack></nobr> і ефект <nobr>ПРОБИТТЯ <sprite name=Pierce> 2</nobr> до всіх атак поточної здатності."
Item_BalancedBlade,"Щоразу, коли ви застосовуєте верхню здатність карти як стандартну, виконуйте дію <nobr>""АТАКА <sprite name=Attack> 4""</nobr> замість дії <nobr>""АТАКА <sprite name=Attack> 2""</nobr>."
Item_BattleAxe,"Під час вашої атаки ближнього бою по одній ЦІЛІ перетворіть атаку на наступну:"
Item_BlackCard_1,"Виберіть одного сусіднього звичайного або елітного ворога."
Item_BlackCard_2,"Додавайте <nobr>+1 АТАКА <sprite name=Attack></nobr> до всіх атак, націлених на цього ворога."
Item_BlackCard_ActiveText,"{0} додавайте <nobr>+1 АТАКА <sprite name=Attack></nobr> до всіх атак, націлених на цього ворога."
Item_BlackCenser,"У ваш хід застосуйте ефект <nobr>СУМ\'ЯТТЯ <sprite name=Muddle></nobr> до всіх ворогів у межах <nobr>ДАЛЬНОСТІ <sprite name=Range> 2.</nobr>."
Item_BlackKnife,"Під час вашої ближньої атаки додайте до неї ефект <nobr>ПРОКЛЯТТЯ <sprite name=Curse></nobr>."
Item_BlinkingCape,"У ваш хід виконайте дію <nobr>""РУХ <sprite name=Move> 4,</nobr> <nobr>СТРИБОК <sprite name=Jump>""</nobr>."
Item_BloodyAxe,"Під час вашої ближньої атаки отримайте 2 шкоди, щоб додати <nobr>+1 АТАКА <sprite name=Attack></nobr> до всіх атак поточної здатності."
Item_BootsOfDashing,"Під час вашого руху додайте <nobr>+3 РУХ <sprite name=Move></nobr> до однієї дії руху."
Item_BootsOfLevitation,"Отримайте властивість ""ПОЛІТ"
Item_BootsOfQuickness,"На початку раунду, після того як будуть відкриті всі карти здібностей, підвищіть або знизьте значення вашої провідної карти на 20."
Item_BootsOfSpeed,"На початку раунду, після того як будуть відкриті всі карти здібностей, підвищіть або знизьте значення вашої провідної карти на 10."
Item_BootsOfSprinting,"Під час вашого руху додайте <nobr>+4 РУХ <sprite name=Move></nobr> до однієї дії руху."
Item_BootsOfStriding,"Під час вашого руху додайте <nobr>+2 РУХ <sprite name=Move></nobr> до однієї дії руху."
Item_BrilliantBlade,"Під час вашої ближньої атаки використовуйте <sprite name=ConsumeLight>, щоб додати <nobr>+2 АТАКА <sprite name=Attack></nobr> до однієї атаки."
Item_ChainHood,"Поки на сусідніх із вами клітинах перебувають не менше 3 монстрів, отримуйте властивість <nobr>ЩИТ <sprite name=Shield> 1.</nobr>"
Item_Chainmail,"У наступних 3 випадках отримання шкоди від атак, націлених на вас, отримуйте властивість <nobr>ЩИТ <sprite name=Shield> 1</nobr>."
Item_CircletOfElements,"У ваш хід використовуйте <sprite name=ConsumeAny>, щоб підвищити будь-яку стихію."
Item_CloakOfInvisibility,"У ваш хід отримаєте стан <nobr>НЕВИДИМІСТЬ <sprite name=Invisible></nobr>"
Item_CloakOfPhasing,"Отримайте властивість <nobr>""ПОЛІТ""</nobr>. Коли ви перебуваєте на клітці з перешкодою , ви вважаєтеся таким, що перебуває в стані <nobr>""НЕВИДИМІСТЬ <sprite name=Invisible>""</nobr> і не можете атакувати."
Item_CloakOfPockets,"Ви можете додатково нести 2 маленьких предмети <sprite name=InvSmallItem>."
Item_ComfortableShoes,"Щоразу, коли ви застосовуєте нижню здатність карти як стандартну, виконуйте дію <nobr>""РУХ <sprite name=Move> 3""</nobr> замість дії <nobr>""РУХ <sprite name=Move> 2""</nobr>."
Item_CrystalOfZenith,"Якщо наприкінці ходу на сусідній клітині є Безбарвний - ви можете використати предмет і завдати йому 2 х Число Найманців шкоди."
Item_CuriousGear,"У ваш хід знешкодьте всі пастки в межах <nobr>ДАЛЬНОСТІ <sprite name=Range> 2.</nobr>"
Item_DampeningRing,"Коли ворог повинен використовувати стихію, замість цього використовуйте цю стихію без ефекту"
Item_DoomPowder,"Під час вашої атаки додайте <nobr>ОГЛУШЕННЯ <sprite name=Stun></nobr>, <nobr>ОТРУТУ <sprite name=Poison></nobr> та <nobr>ПРОКЛЯТТЯ <sprite name=Curse></nobr> до однієї атаки."
Item_DoomedCompass,"У ваш хід змусьте ворога в межах <nobr>ДАЛЬНОСТІ <sprite name=Range> 5</nobr> виконати під вашим управлінням дію <nobr>""РУХ <sprite name=Move> 2""</nobr>."
Item_DrakescaleArmor,"Ви стаєте несприйнятливим до станів ""<nobr>ОТРУЄННЯ <sprite name=Poison></nobr>"" і ""<nobr>РАНА <sprite name=Wound></nobr>"
Item_DrakescaleBoots,"На вас не діють ефекти важкопрохідної та небезпечної місцевості"
Item_DrakescaleHelm,"Щоразу, коли ви отримуєте стан ""ДЕЗОРІЄНТАЦІЯ"" <sprite name=Muddle>, отримуйте замість цього стан<nobr> ПОСИЛЕННЯ <sprite name=Strengthen></nobr>."
Item_EagleEyeGoggles,"Під час вашої атаки отримаєте Перевагу для всіх атак поточної здатності."
Item_EmpoweringTalisman,"У ваш хід <nobr>Розгорніть <sprite name=Refresh></nobr> 1 вашу витрачену карту маленького предмета <sprite name=InvSmallItem>."
Item_EnduranceFootwraps,"Якщо ви пересунетеся у ваш хід не менше ніж на 4 клітини, виконайте дію <nobr>""ЛІКУВАННЯ <sprite name=Heal> 1, (на себе)""</nobr>."
Item_FalconFigurine,"Прикликати Нефритового сокола"
Item_FleaBittenShawl,"При виборі ворогами ЦІЛІ ваша ініціатива вважається рівною 99."
Item_FrigidBlade,"Під час вашої ближньої атаки використовуйте <sprite name=ConsumeIce>, щоб додати <nobr>+2 АТАКА <sprite name=Attack></nobr> до однієї атаки."
Item_FueledFalchion,"Під час вашої одноцільової ближньої атаки ЦІЛЬ та всі вороги, що знаходяться поруч із нею, отримують 1 шкоди."
Item_GiantRemoteSpider,"У ваш хід виконайте дію <nobr>""ЗДОБИЧ <sprite name=Loot> 1""</nobr>."
Item_Halberd,"Під час вашої атаки ближнього бою по одній ЦІЛІ ви можете атакувати будь-якого поодинокого ворога в межах 2 клітин."
Item_HawkHelm,"Під час вашої дальньої атаки додайте <nobr>+1 ДАЛЬНІСТЬ <sprite name=Range></nobr> всіх атак поточної здатності."
Item_HeartOfTheBetrayer,"Під час вашого ходу примусьте 1 ворога в межах ДАЛЬНОСТІ <nobr><sprite name=Range> 3</nobr> виконати під вашим управлінням дію <nobr>АТАКА<sprite name=Attack> +0</nobr>, <nobr>ДАЛЬНІСТЬ <sprite name=Range> +0</nobr>."
Item_HeaterShield,"Коли ви отримуєте шкоду від атаки, отримаєте властивість <nobr>ЩИТ <sprite name=Shield> 1 </nobr> для цієї атаки."
Item_HeavyBasinet,"Ви стаєте несприйнятливим до станів ""<nobr>ОГЛУШЕННЯ <sprite name=Stun></nobr>"" і ""СУМ\'ЯТТЯ <sprite name=Muddle>""."
Item_HeavyGreaves,"Ви стаєте несприйнятливим до всіх ефектів вимушеного руху, викликаних ворогами або особливими правилами сценарію."
Item_HelixRing,"У ваш хід використовуйте <sprite name=ConsumeLight><sprite name=ConsumeDark>, щоб виконати дію <nobr>""ЛІКУВАННЯ <sprite name=Heal> 25, (на себе)""</nobr>."
Item_HelmOfTheMountain,"Коли вас атакують, якщо стихія <sprite name=Earth> має сильний заряд, атакуючий отримує стан ""<nobr>ПАРАЛІЧ <sprite name=Immobilize></nobr>""."
Item_HideArmor,"У наступних 2 випадках отримання шкоди від атак, націлених на вас, отримуйте властивість <nobr>ЩИТ <sprite name=Shield> 1.</nobr>"
