Keys,"Українська [ua-UA]"
EVENT_CITY_CAMPAIGN_67_OPTION_A,"Заплатити головорізам."
EVENT_CITY_CAMPAIGN_67_OPTION_B,"Відмовитися платити. Нікому вас не залякати."
EVENT_CITY_CAMPAIGN_67_RESULT_A_A,"Ви зітхаєте і виплачуєте з відсотками борг костоправа. І нехай ви почуваєтеся кепсько, головорізи задоволені й ідуть тим самим шляхом, що й прийшли. Що ж, принаймні тепер із цим покінчено."
EVENT_CITY_CAMPAIGN_67_RESULT_A_B,"Зрозумівши, що грошей у вас не вистачає, ви вирішуєте розглянути інші варіанти."
EVENT_CITY_CAMPAIGN_67_RESULT_B,"Ви смієтеся й відмахуюєтесь рукою. Ні за що ви не платимете таку велику суму цим бандитам. На жаль, Інокс не розділяє вашого веселоща.<br><br>«Тоді вашою платою буде кров!» — говорить вона. «Зустрінемось у задній алеї, і побачимо, чи не дійдемо ми до згоди.»"
EVENT_CITY_CAMPAIGN_68_INTRO,"Ви прокидаєтесь посеред ночі від звуку бурхливої води. У кутку кімнати ви бачите потік, що б’є з навершя посоха Прикликача, який ви знайшли під час своїх подорожей.<br><br>Ви зриваєтесь з ліжка й, плюхаючись у воду, що все більше затоплює кімнату, намагаєтесь дослідити посох, але нічого не можете зрозуміти. Здається, він матеріалізує воду з нізвідки, можливо, переносячи її з іншого плану існування. Ви чухаєте потилицю, не знаючи, що робити далі."
EVENT_CITY_CAMPAIGN_68_OPTION_A,"Знайти якийсь спосіб зупинити воду."
EVENT_CITY_CAMPAIGN_68_OPTION_B,"Швидше винести посох із кімнати і викинути його у воду."
EVENT_CITY_CAMPAIGN_68_RESULT_A_A,"Якийсь час ви намагаєтеся встановити нематеріальний зв'язок із посохом, і тепер вам здається, що він безпосередньо веде в інший вимір. Вода перестає текти, і перед вами відкривається портал"
EVENT_CITY_CAMPAIGN_68_RESULT_A_B,"Через деякий час ви розбираєтеся, як працює посох, але до цього моменту вся кімната вже затоплена. Господар готелю буде не в захваті"
EVENT_CITY_CAMPAIGN_68_RESULT_B,"Ви вилітаєте з готелю, намагаючись завдати йому мінімальної шкоди нескінченним потоком води. Не придумавши нічого кращого, ви прямуєте до річки. Коли ви опиняєтеся на березі, вам нічого не залишається, як, знизавши плечима, кинути посох у воду. Що ж, мабуть, ви ніколи не дізнаєтеся ні його подальшу долю, ні те, звідки він узявся і чому раптом перетворився на водогін."
EVENT_CITY_CAMPAIGN_69_INTRO,"Ви дуже здивовані, коли одного вечора, зайшовши до «Бурих Дверей», бачите на сцені у кутку свою стару знайому — Оспівувачку, яка виконує пісню. Ще більше вас вражає, коли, наблизившись, ви розумієте, що пісня — про вас.<br><br>Це буйна історія про те, як вона зустріла вас у лісі, а ви дали їй жахливі вказівки — просто найнеправильніші та найбезглуздіші, які тільки можна уявити.<br><br>Уся натовп ридає від сміху, коли вона витончено описує ваші незграбність і безпорадність."
EVENT_CITY_CAMPAIGN_69_OPTION_A,"Оцінити жарт і посміятися над собою."
EVENT_CITY_CAMPAIGN_69_OPTION_B,"Покинути пивнушку, поки вас ніхто не впізнав."
EVENT_CITY_CAMPAIGN_69_RESULT_A,"Ви пробираєтеся в перші ряди і приєднуєтеся до веселощів. Помітивши вас у натовпі, співачка кличе вас на сцену заспівати разом із нею. Ви трохи ніяковієте, але публіці подобається, що ви з гумором поставилися до ситуації."
EVENT_CITY_CAMPAIGN_69_RESULT_B,"Ви збігаєте з пивнушки, намагаючись забути нав'язливу мелодію, але це не так-то просто. Наступного дня її наспівує вже вся вулиця. Ви відчуваєте на собі кожен погляд, і вам здається, що вся округа сміється над вами. Це якийсь кошмар"
EVENT_CITY_CAMPAIGN_6_INTRO,"Ви прокидаєтесь посеред ночі від звуку тривоги, що лунає з заходу. Ви впізнаєте ці дзвони — це сигнал про напад на міські стіни.<br><br>Будь-яка сила, настільки смілива, щоб атакувати оборону Похмурої Гавані, не обіцяє нічого доброго. На мить ви відчуваєте вдячність за численну варту, що захищає місто. Але все ж залишається ймовірність, що вартових може виявитись недостатньо."
EVENT_CITY_CAMPAIGN_6_OPTION_A,"Допомогти захистити місто."
EVENT_CITY_CAMPAIGN_6_OPTION_B,"Якщо вже варта відволіклася на напад, перед вами відкривається чудова можливість вкрасти що-небудь цінне."
EVENT_CITY_CAMPAIGN_6_RESULT_A,"Ви мчите до Західної Брами, бажаючи дати загарбникам відсіч. Прибувши на місце, ви бачите натовп Вермлінгів. Частина з них уже підіймається на стіну і з кинджалами накидається на вартових, яких обсипають стрілами лучників, що залишилися внизу. Ви з ревом кидаєтеся в битву. Бій видається важкий, але, забризкані кров'ю і вкриті з ніг до голови недогризками шерсті, ви виходите з нього переможцями. Городяни Похмурої гавані тепер у безпеці, а місто зможе рости і процвітати, як і раніше."
EVENT_CITY_CAMPAIGN_6_RESULT_B,"Місто занурюється в хаос. ""Вермлінги!"" - в паніці кричать перелякані жителі. Що ж, напад - чудова можливість розжитися чужим добром. Прокравшись до покинутої крамниці, ви забираєтеся всередину і розкриваєте сейф. Вранці ви бачите сліди нападу на кожному кроці. Помітивши, що всюди вас зустрічають спустошені погляди перехожих, ви мимоволі замислюєтеся: чи помітив хтось вашу відсутність на міських стінах?"
EVENT_CITY_CAMPAIGN_70_INTRO,"Ви блукаєте Тонучим Ринком у пошуках можливої роботи, коли до вас підходить бруднуватий хлопець із шрамом на щоці.<br><br>Ви вітаєте його привітно. Він не раз давав вам натяки на найманські завдання, а ви недавно допомогли йому уникнути в’язниці.<br><br>«Мені потрібна допомога, і я справді не знаю, до кого ще звернутися», — починає він. «Усі ми тут, на Тонучому Ринку, в скрутному становищі. Наші будинки руйнуються, вода брудна, і навіть на їжу не вистачає грошей.<br><br>Ми тут помираємо, а місто нічого не робить, щоб допомогти. У вас же є друзі серед впливових, так? Будь ласка, має знайтись хтось, з ким ви можете поговорити.»"
EVENT_CITY_CAMPAIGN_70_OPTION_A,"Поговорити з торговцями про відновлення цього району."
EVENT_CITY_CAMPAIGN_70_OPTION_B,"З жалем пояснити, що у вас недостатньо зв'язків для таких змін."
EVENT_CITY_CAMPAIGN_70_RESULT_A_A,"Ви прямуєте до Монетного кварталу, щоб переговорити з одним знайомим із гільдії торговців, з яким раніше вели справи. Він скептично ставиться до вашої пропозиції, але обіцяє подумати, як поліпшити умови життя в районі"
EVENT_CITY_CAMPAIGN_70_RESULT_A_B,"Усі торговці, до яких ви звертаєтеся, зі сміхом женуть вас геть. Який сенс допомагати іншим, якщо в цьому немає вигоди?"
EVENT_CITY_CAMPAIGN_70_RESULT_B,"Ви пояснюєте, що, незважаючи на те, що у вас є певна вага в місті. Потопаючий ринок - згубне місце. Відтоді, як місто було засновано, цей район із кожним роком дедалі більше йде в море. Вам просто не під силу переконати торговців вкладати гроші в те, що одного разу опиниться під водою."
EVENT_CITY_CAMPAIGN_71_INTRO,"Пізно ввечері ви прогулюєтеся вздовж річки в Строкатому кварталі.<br>Як раптом щось у вашій сумці починає вібрувати. Відчуття настільки дивне, що ви не пригадуєте, щоб коли-небудь відчували таке. Вам вдається швидко знайти й дістати з сумки його джерело - знайдену на узбіччі металеву сферу. Вона безупинно трясеться, а потім починає тягнути вас до річки.<br><br>Ви спускаєтеся до берега, але сфера продовжує тягнути. Вона вказує на щось у воді."
EVENT_CITY_CAMPAIGN_71_OPTION_A,"Відпустити сферу."
EVENT_CITY_CAMPAIGN_71_OPTION_B,"Пірнути у воду і плисти в той бік, куди тягнеться сфера."
EVENT_CITY_CAMPAIGN_71_RESULT_A,"Сфера вислизає з ваших рук і зависає над водою, випускаючи яскравий промінь світла, що пронизує воду і підсвічує щось внизу.<br><br>Потиснувши плечима, ви пірнаєте в річку. Слідуючи за променем світла до самого дна, ви знаходите дерев'яну скриню, наполовину поховану під камінням. Ви витягуєте її на берег і, відкривши, виявляєте невеликий металевий жезл, вкритий незвичайним орнаментом. Коли ви його витягуєте, сфера негайно прилітає назад і закріплюється на наконечнику жезла."
EVENT_CITY_CAMPAIGN_71_RESULT_B,"Варто нам опинитися в холодній солоній воді, як сфера перестає вібрувати і тягнути вас за собою. Ще деякий час ви пливете в напрямку, куди вас тягнула сфера, але незабаром розумієте, що це безнадійна затія. Ви вилазите з води, мокрі й нещасні від усвідомлення повної безглуздості того, що сталося."
EVENT_CITY_CAMPAIGN_72_INTRO,"Цей жезл із металічною сферою не дають вам спокою. Увесь цей час ви носите їх із собою, час від часу виймаючи з торбинки, щоб поміркувати над вигадливим різьбленням.<br>Ви навіть показували їх в Університеті, але й там вам нічим не змогли допомогти.<br><br>Сидячи в ""Сплячому леві"", ви задумливо крутите це пристосування в руках. В один прекрасний момент хтось ляскає вас по плечу. Обернувшись, ви бачите лукаву усмішку на замурзаному обличчі старого розбійника.<br><br>- Мене звуть Сом, а те, що ви крутите в руках. - це ключ, друзі мої. Дуже древній ключ.<br><br>Перш ніж ви встигаєте хоч щось сказати, Сом витягує точно такий самий жезл із чорною сферою на наконечнику.<br><br>- Як дві краплі схожі, так? А ще Сом знає, що вони відкривають. Гробницю зі скарбами, друзі мої. Ходімо, Сом покаже дорогу."
EVENT_CITY_CAMPAIGN_72_OPTION_A,"Піти за старим смердючим розбійником."
EVENT_CITY_CAMPAIGN_72_OPTION_B,"Відмовитися йти з незнайомцем. Якась сумнівна історія."
EVENT_CITY_CAMPAIGN_72_RESULT_A,"Цікавість бере гору над розсудливістю. Ви просто зобов'язані дізнатися призначення жезла, тож ви вирушаєте слідом за Сомом у занедбану хатину, де він дістає карту місцевості і викладає її на стіл. Сом велить вам простягнути жезл над столом і сам робить те ж саме<br><br>Раптом на карті яскраво підсвічується якесь місце, і Сом сміється.<br><br>- Бачите? Я ж казав, а? Зустрінемося там, і не забудьте свій жезл! Ми з вами розбагатіємо!"
EVENT_CITY_CAMPAIGN_72_RESULT_B,"Цей підозрілий старий, мабуть, уже бачив вас раніше з жезлом у руках і вигадав підходящу історію, щоб обдурити й обібрати. Але вас на м'якині не проведеш. Звідки йому знати про жезл те, що не знає більше ніхто в місті? Ви відмахуєтеся від нього і повертаєтеся до випивки."
EVENT_CITY_CAMPAIGN_73_INTRO,"Ви прокидаєтеся у своєму ліжку від відчуття, що вас хтось трясе, але, озирнувшись, розумієте, що в кімнаті більше нікого немає.<br>Тут же приходить усвідомлення, що трясеться вся кімната.<br><br>Ви миттю згадуєте про кристал, який відшукали в горах. Покопавшись у речах, ви знаходите його і швидко берете в руки. Землетрус негайно припиняється.<br><br>Схоже, що ця дрібничка наділена чималою силою, і непогано було б із нею розібратися, поки хтось не постраждав."
EVENT_CITY_CAMPAIGN_73_OPTION_A,"Вирушити по допомогу в Університет."
EVENT_CITY_CAMPAIGN_73_OPTION_B,"Викинути кристал із причалу."
EVENT_CITY_CAMPAIGN_73_RESULT_A,"-Так, дуже цікаво, - бурмоче вчений-Куатрил, перекочуючи в руках кристал. - Схоже, що цей кристал був налаштований на певне місце. Покинувши його, він починає вібрувати, від чого гори й будинки руйнуються дощенту. Я б порадив повернути його туди, де йому призначено перебувати. За допомогою потрібних інструментів я міг би визначити для вас це місце, але для їх купівлі мені не завадила б ваша допомога."
EVENT_CITY_CAMPAIGN_73_RESULT_B,"Не бажаючи витрачати час на розв'язання цієї проблеми, ви вирушаєте в доки і викидаєте кристал з причалу. Коли до вас доносяться новини про раптове погіршення погоди і величезні хвилі, що розбиваються об причали, ви намагаєтеся не надавати їм значення."
EVENT_CITY_CAMPAIGN_74_INTRO,"- Ласкаво просимо в ""Дивовижний магічний техноцирк!"" - Куатріл у циліндрі, якого ви вже зустрічали дорогою, вітає вас, як тільки ви ввійдете до циркового намету. - Ми завжди раді вашим друзям, проходьте і дивуйтеся!<br><br>Ви недовго походжаєте павільйоном, придивляючись до різних небачених створінь.<br>Але час нарешті вирішити, куди попрямувати насамперед."
EVENT_CITY_CAMPAIGN_74_OPTION_A,"Подивитися на ведмедя, який танцює."
EVENT_CITY_CAMPAIGN_74_OPTION_B,"Відвідати відому провісницю."
EVENT_CITY_CAMPAIGN_74_RESULT_A,"Ви проходите в менший намет і бачите справжнісінького танцюючого ведмедя. Поруч із ним перебуває приборкувач, який періодично підстьобує звіра, поки той, стоячи на задніх лапах, розгойдується з боку в бік. Вистава захоплює доти, доки надмірна старанність приборкувача не грає з ним поганий жарт: розлючений ударами ведмідь накидається на нього. Ви негайно втручаєтесь і втихомирюєте ведмедя перш, ніж той встигає розірвати господаря на частини."
EVENT_CITY_CAMPAIGN_74_RESULT_B,"Ви входите в намет провісниці, і обличчя літньої жінки-Орхіди тут же похмурішає. Вона жестом запрошує вас сісти до столу і, щойно ви сідаєте, хапає вас за руку і заглядає в очі. - Шлях ваш темний і проклятий. Вас оточує тінь Мороку. Покиньте це місце і позбудьтеся її, перш ніж вона поглине вас."
EVENT_CITY_CAMPAIGN_75_INTRO,"Після повернення в Похмуру гавань після довгої подорожі біля міських воріт вас зустрічає начальник варти.<br><br>- Я сподівався рано чи пізно застати вас тут, - каже він. - Розвідники продовжують доповідати про величезних літаючих ящерів. Скажіть, ви вже з цим розібралися?"
EVENT_CITY_CAMPAIGN_75_OPTION_A,"Збрехати, сказавши, що ви ще намагаєтеся розібратися."
EVENT_CITY_CAMPAIGN_75_OPTION_B,"Сказати начальнику варти, що ви вирішили не вбивати дрейка-патріарха."
EVENT_CITY_CAMPAIGN_75_RESULT_A,"- Що ж... прикро. - Начальник варти з сумом дивиться на вас. - Якщо не важко, будьте ласкаві, дізнайтеся все якомога швидше. Мені страшно уявити, що на місто може напасти величезний літаючий монстр."
EVENT_CITY_CAMPAIGN_75_RESULT_B,"- Хм... ясненько. - Начальник варти дивиться на вас зі бентежною цікавістю. - Отже, в горах живе величезний вогнедишний дрейк і ви вирішили, що немає жодних причин його вбивати? Цікаво.<br><br>Начальник варти йде, бурмочучи собі під ніс, що непогано б знайти більш притомних помічників."
EVENT_CITY_CAMPAIGN_76_INTRO,"Під час прогулянки Новими доками вас зупиняє добре одягнений торговець.<br><br>- О, яка вдала зустріч, - шепоче він, щойно ви підходите ближче. - Пригостити вас випивкою? У мене є одна дуже делікатна робота для вас, і я хотів би все обговорити без зайвих вух.<br><br>Торговець - постачальник металу на ім'я Гавін - вказує в бік натовпу портових робітників.<br><br>- Я не можу нікому довіряти. За винятком вас, звісно ж."
EVENT_CITY_CAMPAIGN_76_OPTION_A,"Погодитися пропустити по стаканчику."
EVENT_CITY_CAMPAIGN_76_OPTION_B,"Відмовитися від підозрілої пропозиції і вирушити далі у своїх справах."
EVENT_CITY_CAMPAIGN_76_RESULT_A_A,"- Чудово! Хтось у морі нападає на мої кораблі, і я хочу розібратися. Ходімо, я розповім вам подробиці!"
EVENT_CITY_CAMPAIGN_76_RESULT_A_B,"- Ой, ну й діла. - Гавін замовкає на півслові. - Здається, здалеку я переплутав вас з іншими знайомими. Забудьте, що я сказав"
EVENT_CITY_CAMPAIGN_76_RESULT_B,"Гавін здивовано дивиться вам услід.<br><br>- Хто ж тоді захистить мої кораблі, якщо нікому не можна довіряти? Що ж, мабуть, мені залишається тільки продовжувати пошуки."
EVENT_CITY_CAMPAIGN_77_INTRO,"- Так-так-так. Ось вони, найзапекліші найманці в околицях Похмурої гавані. Варта все ще намагається засадити вас у Примарну фортецю, чи ви і їх ""підгодували""?<br><br>Ви обертаєтеся на голос і бачите Рудого Ніка, широко відомого торговця краденим, що притулився до стіни.<br><br>- Якщо чесно, то я радий вас бачити. - каже він. - У мене тут велика роботенка накльовується, і мені подумалося, що якщо хто і погодиться розкопувати могили, так це ви."
EVENT_CITY_CAMPAIGN_77_OPTION_A,"Взятися за роботу."
EVENT_CITY_CAMPAIGN_77_OPTION_B,"Сказати, що ви змінилися і що розорення могил - це вже перебір."
EVENT_CITY_CAMPAIGN_77_RESULT_A_A,"- Ви все ті ж продажні злочинці, яких я знаю і люблю! Ходімо, пройдемося трохи, і я розповім вам, як ми розбагатіємо."
EVENT_CITY_CAMPAIGN_77_RESULT_A_B,"- Ой, ну й діла. - Нік замовкає на півслові. - Зі спини я вас прийняв... а, неважливо. Забудьте, що я сказав"
EVENT_CITY_CAMPAIGN_77_RESULT_B,"- Яка жалість. - Нік хитає головою. - Мабуть, мені доведеться знайти найманців, які готові заробити гори золота."
EVENT_CITY_CAMPAIGN_78_INTRO,"Типова картина: перед вашим столиком у ""Сплячому леві"" стоїть схвильований відвідувач. Ви з лінощами розглядаєте його, поки він не починає говорити.<br><br>- Мені... сказали, що ви можете допомогти, - починає він. - Я був у Мертволіссі, розбирався з однією, мм... справою, коли на нас напали Вермлінги. Я ледве врятувався, а от моїм друзям не так пощастило. В одного з них було дещо цінне - артефакт, який ми знайшли, поки... справу робили.<br>Я дуже хочу, щоб ви мені його повернули. Я дізнався, де розташована оселя Вермлінгів, тож можу сказати абсолютно точно - там багато чого цінного. Я можу вам показати, де їх знайти.<br>Мені потрібен тільки артефакт, все інше, що знайдете - ваше!"
EVENT_CITY_CAMPAIGN_78_OPTION_A,"Погодитися на пропозицію."
EVENT_CITY_CAMPAIGN_78_OPTION_B,"Зажадати передоплату."
EVENT_CITY_CAMPAIGN_78_RESULT_A,"Цей чоловік, що рясно пітніє, охоче і в подробицях розповідає, де розташоване житло.<br><br>- Щойно знищите Вермлінгів і знайдете артефакт, зможете забрати решту цінностей з ями позаду основного табору. Беріть усе, що забажаєте, тільки поверніть мені артефакт<br><br>Ви посміхаєтеся і киваєте. Коли заберете цінності, варто спробувати стрясти ще золота з замовника після повернення."
EVENT_CITY_CAMPAIGN_78_RESULT_B,"«Слухайте... я, е-е, зараз не маю багато коштів, але я віддам вам усе, що маю, як тільки ви повернетесь із артефактом.»<br><br>Ви прискіпливо дивитесь на нього. Він нервово кашляє і дістає невелику жменю монет.<br><br>«Гаразд, добре. Дивіться, ось. Це все, що я можу запропонувати. Тепер можемо перейти до частини, де ви йдете робити свою роботу?»"
EVENT_CITY_CAMPAIGN_79_INTRO,"Яскраво світить сонце, і ви насолоджуєтеся прекрасною прогулянкою мостом Мовчазності, і раптом бачите, як два демони, розмахуючи кігтями, накидаються на людину, що йде попереду.<br><br>- Ти посмів плюнути в нас, коли ми йшли повз?! - гарчить один із них. - Ти понесеш кару за свою неповагу!"
EVENT_CITY_CAMPAIGN_79_OPTION_A,"Заступитися за людину."
EVENT_CITY_CAMPAIGN_79_OPTION_B,"Продовжити шлях."
EVENT_CITY_CAMPAIGN_79_RESULT_A,"Єдина мова, яку поважають демони, - це жорстокість. Ви мчите вперед і б'єте одного з демонів мечем по руці, якою той замахнувся на свою жертву. Відрубана кінцівка шматком м'яса падає на землю, а незабаром і сам демон опиняється там же.<br><br>Другий демон свердлить вас сповненими ненависті очима, коли ви повертаєтеся і наставляєте на нього зброю<br><br>- Ця смертельна образа не залишиться безкарною! Нехай впаде наш гнів на це жалюгідне місто!"
EVENT_CITY_CAMPAIGN_79_RESULT_B,"Ви продовжуєте прогулянку, намагаючись не думати про погане. На жаль, інші перехожі не можуть вчинити так само. Вони запам'ятають вашу байдужість, яка призвела до такої жахливої і, на жаль, уже звичної ситуації."
EVENT_CITY_CAMPAIGN_7_INTRO,"Іноді ваші справи в місті приводять вас до жвавих доків. Уся розмова тоне в постійному гамірі від завантаження та розвантаження вантажів і команд. Тому тим більш несподівано чути голос, що пробивається крізь шум і звертається прямо до вас.<br><br>«Гей! Ви, з суворим поглядом і великими руками! Мені дуже потрібна ваша допомога тут! Можете приділити кілька хвилин, щоб допомогти мені вчасно вийти з порту? Інакше я застрягну тут аж до завтра!»"
EVENT_CITY_CAMPAIGN_7_OPTION_A,"Допомогти капітану перенести вантаж на корабель."
EVENT_CITY_CAMPAIGN_7_OPTION_B,"Відправитися у своїх справах. У вас немає ні часу, ні бажання займатися подібною роботою."
EVENT_CITY_CAMPAIGN_7_RESULT_A,"Обіцяна пара хвилин перетворюється на годину, а то й дві, поки ви перетягуєте з найближчого складу в трюм корабля величезні ящики, наповнені рідиною, що погано пахне. Але, принаймні, капітан радий, що встигне відплисти вчасно. Він із вдячністю розплачується з вами, але вас не полишає відчуття, що праця чорнороба все-таки нижча за вашу гідність."
EVENT_CITY_CAMPAIGN_7_RESULT_B,"Не бажаючи турбуватися через такі дрібниці, ви продовжуєте свій шлях під прокльони капітана корабля. «Трясця! Нічого ви в житті не досягнете з такою ставленням!»"
EVENT_CITY_CAMPAIGN_80_INTRO,"Коли ви готуєтеся залишити місто для нової подорожі, вас раптом оточує велика група вартових біля західних воріт.<br><br>«Ми чули, що ви поширюєте чутки, — каже один із них. — Нібито це вартові викликають атаки Вермлінгів на місто. Це якісь вищого ґатунку нісенітниці, які ви несете.»<br><br>«Мій найкращий друг загинув під час останнього нападу Вермлінгів! — кричить інший. — Що ти на це скажеш?»"
EVENT_CITY_CAMPAIGN_80_OPTION_A,"Спробувати заспокоїти варту і порозумітися."
EVENT_CITY_CAMPAIGN_80_OPTION_B,"Ці стражники явно не зацікавлені в розмові. Приготуватися до бою."
EVENT_CITY_CAMPAIGN_80_RESULT_A_A,"Ви серйозним тоном намагаєтеся пояснити, що не маєте стосунку до записів у міському архіві. Висловивши жаль з приводу доставлених стражникам незручностей, ви помічаєте, що натовп чарівним чином поступово заспокоюється і розсмоктується."
EVENT_CITY_CAMPAIGN_80_RESULT_A_B,"Зі сміхом ви заявляєте, що все це - одне велике непорозуміння. Варта так не думає, але ваша спокійна поведінка, принаймні, утримує їх від нападу. Вони йдуть, бурмочучи погрози собі під ніс."
EVENT_CITY_CAMPAIGN_80_RESULT_B,"Бачачи, що ситуація погіршується, ви не гаєте часу й вихоплюєте зброю, готуючись до атаки. Вартові лише раді відповісти.<br><br>На щастя, ваші вороги отримують лише незначні поранення, поки інший загін вартових не прибуває й не розганяє бійку. Вас відпускають, але ви бачите огиду в їхніх очах."
EVENT_CITY_CAMPAIGN_81_INTRO,"«Гей, хіба це не ви ті найманці, які зупинили той дивний торнадо, що міг зруйнувати місто?»<br><br>Ви обертаєтесь і бачите брудного докера, який дивиться на вас із захопленням. «Що це взагалі було?»<br><br>Більше людей зупиняються й дивляться на вас. Це, на жаль, стало звичним явищем після знищення Похмурої Гавані. Ви стали своєрідними місцевими знаменитостями."
EVENT_CITY_CAMPAIGN_81_OPTION_A,"Зупинитися і в фарбах описати, що сталося."
EVENT_CITY_CAMPAIGN_81_OPTION_B,"Сказати, що він помилився, і швидко ретируватися."
EVENT_CITY_CAMPAIGN_81_RESULT_A,"Ви посміхаєтесь і киваєте, розповідаючи, як давня сила намагалася знищити місто, але була вигнана в інший світ. Оточуючі вас люди заворожено слухають вашу розповідь і аплодують після її завершення.<br><br>Після кількох додаткових запитань вам нарешті вдається вибратися з натовпу і продовжити свої справи."
EVENT_CITY_CAMPAIGN_81_RESULT_B,"Ви різко похитуєте головою і відмахуютесь, кажучи, що чоловік помилився. Його захоплений вираз миттєво змінюється на розчарований. З натовпу лунає помітний зітхаючий звук розчарування, коли ви поспішаєте геть.<br><br>«Не треба було так грубо!» — кричить докер вам у спину."
EVENT_CITY_CAMPAIGN_82_INTRO,"У рідкісний момент миру та тиші ви знаходите себе на узбережжі, де кілька хвилин обговорюєте, як пройшла остання місія.<br><br>«Найманці, га?» — чується голос позаду вас. Ви обертаєтесь і бачите молодого вуличного бешкетника. «Я впевнений, ви вважаєте себе досить крутими, але чи достатньо ви сміливі для справжнього випробування?»"
EVENT_CITY_CAMPAIGN_82_OPTION_A,"Відмахнутися від дитини, вона явно не становить інтересу для таких професіоналів, як ви."
EVENT_CITY_CAMPAIGN_82_OPTION_B,"Що? Виклик? Хах, ми в справі!"
EVENT_CITY_CAMPAIGN_82_RESULT_A,"Ну, тоді наступного разу. Можливо, це допоможе вам змінити думку.""<br><br>Вони підкидають одну золоту монету... Ви смієтеся, коли вони зникають у натовпі."
EVENT_CITY_CAMPAIGN_82_RESULT_B,"Я знав це!"", — сміються вони з хвилюванням і передають вам записку.<br><br>Ви розгортаєте її, на ній написано кілька слів:<br>""Ви достатньо сміливі, щоб зустрітися з роєм?"" і грубий малюнок будівлі, яка дуже схожа на Сплячого Лева.<br><br>Коли ви піднімаєте очі, дитина вже зникла."
EVENT_CITY_CAMPAIGN_8_INTRO,"Під час походу до Нового Ринку ви бачите дивовижну морську карту, яка виставлена на показ у крамниці Валрата.<br><br>""А, я бачу, це вас зацікавило!"" — каже він, тримаючи її в руках і дбайливо оберігаючи від пошкоджень. ""Мені сказали, що ця карта приведе вас до місця незліченних багатств! Чудового, як ніщо, що ви коли-небудь бачили раніше!""<br><br>Валрат розмахує вільною рукою, і його посмішка стає ще ширшою. ""Як ви можете відмовитися від цього? Просто зробіть мені пропозицію."
EVENT_CITY_CAMPAIGN_8_OPTION_A,"Карта здається досить цінною і ви вирішуєте поторгуватися за неї."
EVENT_CITY_CAMPAIGN_8_OPTION_B,"Відмовити від угоди."
EVENT_CITY_CAMPAIGN_8_RESULT_A_A,"Трохи поторгувавшись, ви домовляєтеся про ціну і платите за карту. Кілька орієнтирів здаються вам знайомими, тож, орендувавши корабель, ви зможете дістатися до цього ""нечуваного скарбу"
EVENT_CITY_CAMPAIGN_8_RESULT_A_B,"Незважаючи на всі ваші відчайдушні спроби збити ціну до тієї, яку ви можете собі дозволити, домовитися з торговцем вам так і не вдається"
EVENT_CITY_CAMPAIGN_8_RESULT_B,"Є щось насторожуюче в цій зайвій експресивності торговця... Ви ввічливо відхиляєте його пропозицію і вирушаєте у своїх насущних справах."
EVENT_CITY_CAMPAIGN_9_INTRO,"Після ночі важкого пияцтва ви заблукали в задніх провулках і опинилися перед заваленою ділянкою цегляної дороги, яка веде вниз до підземного тунелю.<br><br>Спрямовані цікавістю та трохи алкогольним сміливістю, ви спускаєтеся в пошуках пригод. Блукання в величезній мережі тунелів виявляється досить марним, аж доки добре прихований прохід не приводить вас до давно забутого сховища зброї та сушеної їжі.<br><br>Ці речі можуть принести непоганий прибуток на Тонучому Ринку, або ви можете передати їх міській варті, яка завжди потребує зброї та провіанту."
EVENT_CITY_CAMPAIGN_9_OPTION_A,"Продати знайдені товари."
EVENT_CITY_CAMPAIGN_9_OPTION_B,"Пожертвувати знайдене на потреби міста."
EVENT_CITY_CAMPAIGN_9_RESULT_A,"Скориставшись своїми зв'язками з не зовсім офіційними особами, вам вдалося збути товар за прийнятну ціну. Хто б міг подумати, що хмільна прогулянка містом може принести таку вигоду!"
EVENT_CITY_CAMPAIGN_9_RESULT_B,"Проспавшись після нічної пиятики, ви вирушаєте до начальника варти.<br><br>- Чудова новина! Через часті набіги на місто ковалі вже не встигають за нашими потребами. Та й запас провізії стане в пригоді, якщо раптом почнеться облога. Тож ви надали місту по-справжньому цінну послугу."
EVENT_Duel,"Ви чуєте сутички і брязкіт чогось схожого на бій, що відбувається попереду. Коли ви наближаєтеся, ви бачите Савваса та Інокса, що зчепилися в жорстокій дуелі.<br><br>Вони обидва помічають ваше прибуття і кличуть вас на допомогу."
EVENT_Duel_A,"Допомогти Саввасу"
EVENT_Duel_A_Unavailable,"Дикун: ""Убити Інокса за Саввас? Ні!"
EVENT_Duel_B,"Допомогти Іноксу"
EVENT_Duel_B_Unavailable,"Пустотілий: ""Я не піду проти свого роду!"
EVENT_Duel_BreakUp_Gained_Damage,"Ви стрибаєте в їхню гущавину в спробі розірвати бій - але в цей самий момент Саввас викликає із землі шипи, призначені для Інокса.<br><br>Незважаючи на травми, отримані від шипів, ви успішно примудряєтеся відтягувати їх один від одного, дозволяючи їм заспокоїтися.<br><br>Не пояснюючи, чому вони б'ються, кожен з них виривається з ваших обіймів і мчить геть, прямуючи вниз стежкою в протилежних напрямках."
