Keys,"English [en-GB]"
SCENARIO_TRAVEL_BLOODFORD_START_1,"Well this stench can only mean one thing: Living Corpses! They are big and hit hard, but boy are they slow."
SCENARIO_TRAVEL_BLOODFORD_START_2,"Oh, they also have a fondness for vomiting... Keep on your toes and hit them from range and you should be fine."
SCENARIO_TRAVEL_BLOODFORD_SUCCESS,"The last of the Undead falls to the floor, and the curse on this place is lifted. "
SCENARIO_TRAVEL_BONESHATTERPASS_Room_2_1,"You enter the next chamber and floating in front of you is a Savvas"
SCENARIO_TRAVEL_BONESHATTERPASS_Room_2_2,"The Savvas have put up with lesser races for too long."
SCENARIO_TRAVEL_BONESHATTERPASS_Room_2_3,"You encroach on our land, use our resources, and defile our temples."
SCENARIO_TRAVEL_BONESHATTERPASS_Room_2_4,"We say No More!"
SCENARIO_TRAVEL_BONESHATTERPASS_Room_2_5,"I can feel the power of the crystals emanating from nearby rooms. Your task is to destroy them. Try not to be distracted with this Savvas!"
SCENARIO_TRAVEL_BONESHATTERPASS_START_1,"You awake on the floor of a chamber. Demons are advancing towards you."
SCENARIO_TRAVEL_BONESHATTERPASS_START_2,"You’ll need to press forwards, there is no way back here!"
SCENARIO_TRAVEL_BONESHATTERPASS_SUCCESS_1,"As the last Crystal is smashed to pieces, the Demons dissipate, and any remaining Savvas flee."
SCENARIO_TRAVEL_BONESHATTERPASS_SUCCESS_2,"One step closer to destroying this Savvas sect!"
SCENARIO_TRAVEL_CRYSTALHOLLOW_Room_2_1,"Lurkers again? Why are they so interested in our water?"
SCENARIO_TRAVEL_CRYSTALHOLLOW_Room_2_2,"Whatever it is, they aren’t going to get it for free!"
SCENARIO_TRAVEL_CRYSTALHOLLOW_Room_2_3,"You’d try and sell anything, I mean, water IS free!"
SCENARIO_TRAVEL_CRYSTALHOLLOW_Room_2_4,"Stick it in a flask, put a name on it, and idiots will buy anything!"
SCENARIO_TRAVEL_CRYSTALHOLLOW_Room_4_1,"Would you look at all of that Rot?"
SCENARIO_TRAVEL_CRYSTALHOLLOW_Room_4_2,"Why would I, when I can smell it?"
SCENARIO_TRAVEL_CRYSTALHOLLOW_Room_4_3,"You know the drill. If we clear the area of enemies, the Rot should stop polluting the water."
SCENARIO_TRAVEL_CRYSTALHOLLOW_Room_4_4,"And then we’ll never come back?"
SCENARIO_TRAVEL_CRYSTALHOLLOW_Room_4_5,"And then we’ll work out where the creatures came from. And then we’ll never come back."
SCENARIO_TRAVEL_CRYSTALHOLLOW_START_1,"Look at all of those horrible Oozes… I can’t wait until we get rid of this blasted Rot!"
SCENARIO_TRAVEL_CRYSTALHOLLOW_START_2,"At least they’re not stone golems, right?"
SCENARIO_TRAVEL_CRYSTALHOLLOW_START_3,"Stop. Don’t even say those words."
SCENARIO_TRAVEL_CRYSTALHOLLOW_SUCCESS_1,"As the last Ooze dribbles into a puddle, the Rot around the cave crumbles away and the water clears."
SCENARIO_TRAVEL_CRYSTALHOLLOW_SUCCESS_2,"But the rotten stench stays, and streaks of black are still visible in the water..."
SCENARIO_TRAVEL_CRYSTALHOLLOW_SUCCESS_3,"It appears this wasn’t the source. We’ll have to travel further south, and hopefully we’ll learn of the Lurkers’ plans on the way."
SCENARIO_TRAVEL_DEMONSPINEHOLLOW_START_1,"As you pass through a clearing, hounds burst out of the undergrowth followed by high pitched laughing. It seems the villagers were right!"
SCENARIO_TRAVEL_DEMONSPINEHOLLOW_START_2,"Imps! We never believed the elders of my clan when they said they used to deal with fairies."
SCENARIO_TRAVEL_DEMONSPINEHOLLOW_START_3,"The world must be in dire straights if they have become this brazen. Beware their magic, an Imp’s curse is not to be taken lightly!"
SCENARIO_TRAVEL_DEMONSPINEHOLLOW_START_4,"Also, some scenarios have branching paths. In this case it seems there are two routes. Ensure you always investigate all doors — you may need to split the party."
SCENARIO_TRAVEL_DEMONSPINEHOLLOW_SUCCESS,"With the Imps and Hounds dead, the colours of the forest return to normal, and you head on towards the village."
SCENARIO_TRAVEL_DRAKEFIREFARM_START_1,"I’ve been hearing rumours of Night Demons prowling areas to the north, but this is the first time I’ve seen them in the flesh."
SCENARIO_TRAVEL_DRAKEFIREFARM_START_2,"They use the power of the Dark, Light will help you defeat them!"
SCENARIO_TRAVEL_DRAKEFIREFARM_START_3,"Or cold, hard steel... but beware, they give all attackers disadvantage on their attacks!"
SCENARIO_TRAVEL_DRAKEFIREFARM_SUCCESS_1,"I hate those things, they're like overgrown spiders... why do they have so many arms?"
SCENARIO_TRAVEL_DRAKEFIREFARM_SUCCESS_2,"More arms mean more claws, and more claws means more killing."
SCENARIO_TRAVEL_DRAKEFIREFARM_SUCCESS_3,"That was a rhetorical question, but thanks, I’ll sleep soundly tonight..."
SCENARIO_TRAVEL_EAGLECREST_START_1,"Ah, what these friendly Inox didn’t inform us was that the Demons have bent the local Forest Imps to their cause. This will be an unpleasant fight."
SCENARIO_TRAVEL_EAGLECREST_SUCCESS_1,"With the Demons dead, the Imps in the area flee and the Inox begin returning to their homes."
SCENARIO_TRAVEL_EAGLECREST_SUCCESS_2,"I’d hope that’s the last we’ll see of the Sun Demons, but I know that won’t be the case."
SCENARIO_TRAVEL_EASTGROVE_ROOM_3,"Here are where the last of the Cultists reside. Kill them, and the creatures should dissipate."
SCENARIO_TRAVEL_EASTGROVE_START_1,"The cavern is guarded by Demons and Spirits, but you must venture forth to help the inhabitants of Eastgrove."
SCENARIO_TRAVEL_EASTGROVE_SUCCESS_1,"As the final Cultist dies, their hold over the Demons and Spirits are broken, and the Crypt falls silent."
SCENARIO_TRAVEL_FORDINGBRIDGE_ROOM_3_1,"This deeper part of the cave is certainly hotter than the others, with molten areas of rock on the walls."
SCENARIO_TRAVEL_FORDINGBRIDGE_ROOM_3_2,"Careful, it looks like some of the floor is super-heated and dangerous.."
SCENARIO_TRAVEL_FORDINGBRIDGE_ROOM_3_3,"Avoid it yourself, but it can be used like traps to injure or kill any non-flying enemies!"
SCENARIO_TRAVEL_FORDINGBRIDGE_ROOM_4_1,"Demons! What are these ones though? They seem entirely created from fire!"
SCENARIO_TRAVEL_FORDINGBRIDGE_ROOM_4_2,"I have read of these. Flame Demons. They have not been seen in these parts before... what has brought them here?"
SCENARIO_TRAVEL_FORDINGBRIDGE_START_1,"The initial cavern you enter feels similar to many you have seen before, although the colours feel a little strange."
SCENARIO_TRAVEL_FORDINGBRIDGE_START_2,"As you investigate, you disturb a number of creatures that live here. You’ll need to dispatch them and head into a deeper part of the hillside."
SCENARIO_TRAVEL_FORDINGBRIDGE_SUCCESS_1,"With the Demons dead, the lava begins to cool. You also find some of those mysterious crystals scattered around the cavern."
SCENARIO_TRAVEL_FORDINGBRIDGE_SUCCESS_2,"Someone or something is using these crystals to sow chaos across the land... but why?"
SCENARIO_TRAVEL_HAMMERHOLM_START_1,"You enter the tomb and see hooded figures performing rites… Cultists! No, they carry swords and shields, Bandits…"
SCENARIO_TRAVEL_HAMMERHOLM_START_2,"These Bandits have access to powerful magic, I can see they have opened portals through which necromantic energies are flowing."
SCENARIO_TRAVEL_HAMMERHOLM_START_3,"Ignore the undead if you can, you must kill all the Bandits to stop the rite!"
SCENARIO_TRAVEL_HAMMERHOLM_SUCCESS_1,"With the magic users dead, the portals close and the undead turn to dust."
SCENARIO_TRAVEL_HAMMERHOLM_SUCCESS_2,"Their power is extinguished, and their hold on this town broken!"
SCENARIO_TRAVEL_HOUNDHILL_Room_2_1,"Whew, I can’t believe something that ugly actually has friends."
SCENARIO_TRAVEL_HOUNDHILL_Room_2_2,"We can’t let any escape, you’ll have to take them all out!"
SCENARIO_TRAVEL_HOUNDHILL_START_1,"That Harrower seemed to be in command of these soldiers…"
SCENARIO_TRAVEL_HOUNDHILL_START_2,"Wow. Imagine being bossed around by a cloud of bugs!"
SCENARIO_TRAVEL_HOUNDHILL_START_3,"But it also seems to be alone here. If you can kill this one too, we may learn more about what it's doing here."
SCENARIO_TRAVEL_HOUNDHILL_START_4,"You’d also likely break up this merry little gathering!"
SCENARIO_TRAVEL_HOUNDHILL_SUCCESS_1,"As the last cloak falls to the ground, the soldiers around you begin to pull back."
SCENARIO_TRAVEL_HOUNDHILL_SUCCESS_2,"Harrowers commanding Milita? We may be in grave danger..."
SCENARIO_TRAVEL_HOUNDHILL_SUCCESS_3,"There’s always some grave danger in this damn place! Where’s the fluffy danger? The harmless, fluffy danger?"
SCENARIO_TRAVEL_IRONBELL_Room_2_1,"Well, I guess Drakes and Hounds explain a smell that bad. But I was banking on the Harrowers… or my ex."
SCENARIO_TRAVEL_IRONBELL_Room_2_2,"Choose your moves carefully, these are tough enemies!"
SCENARIO_TRAVEL_IRONBELL_START_1,"They intercepted us before we reached Ironbell. We can’t let them reach those forges."
SCENARIO_TRAVEL_IRONBELL_START_2,"You know, for a bunch of bugs under a cloak, Harrowers move pretty damn fast."
SCENARIO_TRAVEL_IRONBELL_START_3,"However fast they are, they don’t look like they came prepared for a proper fight. You should be able to push them back from the city."
SCENARIO_TRAVEL_IRONBELL_SUCCESS_1,"As the last soldier falls, silence returns to the walls of Ironbell."
SCENARIO_TRAVEL_IRONBELL_SUCCESS_2,"Ironbell is saved, and has pledged to arm our mercenaries. We just need a way to get them into Keyport now."
SCENARIO_TRAVEL_IRONBELL_SUCCESS_3,"I can’t wait to go and tell this Council how bad their name is."
SCENARIO_TRAVEL_IRONWOODCAMP_START_1,"It sounds as if the forest itself is alive, the cracks of branches and snaps of twigs coming from all around you. You are surrounded!"
SCENARIO_TRAVEL_IRONWOODCAMP_START_2,"I’ve no idea what’s got all these creatures so angry, but I think you are going to need to kill a decent number to drive them away!"
SCENARIO_TRAVEL_IRONWOODCAMP_SUCCESS_1,"As another creature falls, the remaining beasts turn tail and flee, and the forest is silent again. You wonder if it is permanent."
SCENARIO_TRAVEL_IRONWOODCAMP_SUCCESS_2,"Well, the job is done. Hopefully they won’t return."
SCENARIO_TRAVEL_KAILEJ_Room_2_1,"I would quite like it if Deep Terrors stayed in the deep, DEEP sea!"
SCENARIO_TRAVEL_KAILEJ_Room_2_2,"I’m considering filling in the sewers under Demonsgate..."
SCENARIO_TRAVEL_KAILEJ_Room_2_3,"We have plumbing!? I always went outside…"
SCENARIO_TRAVEL_KAILEJ_Room_2_4,"...We’ll discuss that later."
SCENARIO_TRAVEL_KAILEJ_START_1,"This seems just like the situation at Sweetwater."
SCENARIO_TRAVEL_KAILEJ_START_2,"With these Inox, though, it might just be a fair fight. As long as we don’t go near the sewers."
SCENARIO_TRAVEL_KAILEJ_START_3,"Take back this settlement. You know what to do."
SCENARIO_TRAVEL_KAILEJ_SUCCESS_1,"The last Deep Terror recedes back into the sewer in pain, and the Inox shout their victory. They commend your bravery."
SCENARIO_TRAVEL_KAILEJ_SUCCESS_2,"Kailej’s chieftain says the river’s source is at Crystal Hollow, up in the mountains."
SCENARIO_TRAVEL_KAILEJ_SUCCESS_3,"If we promise to destroy the birthplace of this Rot, he’ll stop anything following us there. Sound good?"
SCENARIO_TRAVEL_KEYPORT_Room_2_1,"There’s the last artillery emplacement!"
SCENARIO_TRAVEL_KEYPORT_Room_2_2,"We cannot allow the Council’s work to fail. Kill them!"
SCENARIO_TRAVEL_KEYPORT_Room_3_1,"Oi, someone order some crushed bugs?"
SCENARIO_TRAVEL_KEYPORT_Room_3_2,"There’s your reinforcements. Now push to the Council!"
SCENARIO_TRAVEL_KEYPORT_Room_5_1,"Those are the doors to the City Hall. Push through!"
SCENARIO_TRAVEL_KEYPORT_Room_5_2,"Yes, just battle that Stone Golem as well as all these friendly Militia soldiers. Easy."
SCENARIO_TRAVEL_KEYPORT_Room_6_1,"There’s just a few Harrowers here!? This council actually was bug-brained…"
SCENARIO_TRAVEL_KEYPORT_Room_6_2,"Why do you fight the Council of Shadow? We are bettering you all!"
SCENARIO_TRAVEL_KEYPORT_Room_6_3,"Clear out this hive. I fear there is more to this."
SCENARIO_TRAVEL_KEYPORT_START_1,"You’ve been discovered, but no matter. You need to destroy this artillery."
SCENARIO_TRAVEL_KEYPORT_START_2,"Let’s just hope this is all the Militia will throw at you… I’ve seen enough Stone Golems for a lifetime."
SCENARIO_TRAVEL_KEYPORT_START_3,"Either way, you wouldn’t be the one fighting them."
SCENARIO_TRAVEL_KEYPORT_START_4,"Yes, but they’re scary!"
SCENARIO_TRAVEL_KEYPORT_SUCCESS_1,"The last Harrower dies, and an uneasy silence falls over the scenes of carnage around Keyport."
SCENARIO_TRAVEL_KEYPORT_SUCCESS_2,"It is quickly interrupted by a banging from inside the City Hall. Investigating, you find the Keyport Elders, tied up inside their office."
SCENARIO_TRAVEL_KEYPORT_SUCCESS_3,"The Keyport Council told me that Harrowers from The Council of Shadow came from Staybright Fort, and placed their own soldiers into Keyport’s City Guard."
SCENARIO_TRAVEL_KEYPORT_SUCCESS_4,"The Council of Shadow, eh? That name is even worse."
SCENARIO_TRAVEL_KEYPORT_SUCCESS_5,"Whoever they are, we’ll have to dig them out."
SCENARIO_TRAVEL_LOWTOWN_SM1_DESC,"At the Start of each round, the Earth Element is set to Strong"
SCENARIO_TRAVEL_LOWTOWN_START_1,"You find the source of the power, a number of ancient stones which the Imps and Vermling Shaman are using in a ritual."
SCENARIO_TRAVEL_LOWTOWN_START_2,"This will surely end very badly for Lowtown if you don’t drive the Imps away."
SCENARIO_TRAVEL_LOWTOWN_START_3,"Earth Magic is strong here, and will always be available at the start of the turn. Use this to your advantage!"
SCENARIO_TRAVEL_LOWTOWN_SUCCESS,"As the last enemy falls, the pressure in the air immediately abates, the light returns to normal. and the insects of the forest start up again. Your work here is done."
SCENARIO_TRAVEL_MILLPOND_Room_3_1,"There’s the Artillery! Give it all you’ve got, and get out of there!"
SCENARIO_TRAVEL_MILLPOND_Room_3_2,"Protect this equipment with your lives, men! The Council demands it!"
SCENARIO_TRAVEL_MILLPOND_START_1,"All this equipment… Why would Keyport put this much money into military ordnance outside its own walls?"
SCENARIO_TRAVEL_MILLPOND_START_2,"The artillery should be deeper in town. You’ll have to fight your way to it."
SCENARIO_TRAVEL_MILLPOND_START_3,"Without the Artillery, the Militia should lose morale and retreat!"
SCENARIO_TRAVEL_MILLPOND_SUCCESS_1,"You escape with your lives, leaving the artillery a pile of scrap in your wake."
SCENARIO_TRAVEL_MILLPOND_SUCCESS_2,"Good job. Without that artillery, it looks like the troops in Millpond are pulling back. The town will be free again."
SCENARIO_TRAVEL_MILLPOND_SUCCESS_3,"Won’t Keyport’s defenses be a little more… prickly? They’ll be protecting their damn council, after all."
SCENARIO_TRAVEL_MILLPOND_SUCCESS_4,"There is no way we can get through defenses like that into Keyport. We’re going to need more troops, and I might know just where to find them..."
SCENARIO_TRAVEL_MISTFELLCOPSE_START_1,"The clearing outside the cairns has Demons waiting for you... but there are no Savvas."
SCENARIO_TRAVEL_MISTFELLCOPSE_START_2,"There are two chambers to explore. You may need to split up if you want to complete the dungeon quickly enough."
SCENARIO_TRAVEL_MISTFELLCOPSE_START_3,"Yes, it looks like there may be crystals in both directions."
SCENARIO_TRAVEL_MISTFELLCOPSE_SUCCESS_1,"With the Altars destroyed and Savvas defeated, any remaining Demons dissipate."
SCENARIO_TRAVEL_MISTFELLCOPSE_SUCCESS_2,"Once the two sites are cleansed, the Savvas will be badly weakened."
SCENARIO_TRAVEL_MUDVIEW_Room_2_1,"Focus on those Demon Altars — a lack of Demons will make mopping up the Cultists easier!"
SCENARIO_TRAVEL_MUDVIEW_Room_2_2,"After that, the door ahead looks like a shortcut out."
SCENARIO_TRAVEL_MUDVIEW_Room_3_1,"Oh... Not really a shortcut."
SCENARIO_TRAVEL_MUDVIEW_Room_3_2,"Nope. Just Militia and… wait, what is that? A floating cloak?"
SCENARIO_TRAVEL_MUDVIEW_Room_3_3,"You are a fool for resisting the Council and their gifts!"
SCENARIO_TRAVEL_MUDVIEW_Room_3_4,"It’s a Harrower, what's that doing here?"
SCENARIO_TRAVEL_MUDVIEW_START_1,"These Cultists have been proving to be a real problem for the town."
SCENARIO_TRAVEL_MUDVIEW_START_2,"I was wondering how people running around in bathrobes were such a nuisance… but the Demons explain it."
SCENARIO_TRAVEL_MUDVIEW_START_3,"Clear them out, and the mayor will agree to fight with us."
SCENARIO_TRAVEL_MUDVIEW_SUCCESS_1,"As the Harrower is slain, its body disintegrates into a cloud of insects. "
SCENARIO_TRAVEL_MUDVIEW_SUCCESS_2,"I haven’t seen many Harrowers this deep in human territory..."
SCENARIO_TRAVEL_MUDVIEW_SUCCESS_3,"It seemed to be working for that dodgy council… talk about corrupted politicians."
SCENARIO_TRAVEL_MUDVIEW_SUCCESS_4,"Whatever it was doing here, it spooked the mayor into providing supplies and safe routes to help us attack Keyport."
SCENARIO_TRAVEL_NASITRA_START_1,"Looks like you’ve taken this detachment of archers by surprise, do as much damage as you can before they regroup."
SCENARIO_TRAVEL_NASITRA_START_2,"You’ll need to kill enough of them to break the siege. Charge!!"
SCENARIO_TRAVEL_NASITRA_SUCCESS,"Phew, that was a major battle, but the siege on the Bridge is now lifted. We’re almost at the coast!"
SCENARIO_TRAVEL_NOMADCAMP_START_1,"I don’t think there’s anything you could do to get me within ten feet of a Lurker, let alone work with one..."
SCENARIO_TRAVEL_NOMADCAMP_START_2,"Inox and Lurkers working together? This is worrying."
SCENARIO_TRAVEL_NOMADCAMP_START_3,"Well, I suppose we should save these nomads so they can pay u— er, help us solve this mystery of course!"
SCENARIO_TRAVEL_NOMADCAMP_SUCCESS_1,"With the last Inox’s blood soaking into the sand, the nomads approach you with thanks and information."
SCENARIO_TRAVEL_NOMADCAMP_SUCCESS_2,"They say the Lurkers made a deal with the Inox: help them recover the teeth from the nomads, and they won’t attack Kailej."
SCENARIO_TRAVEL_NOMADCAMP_SUCCESS_3,"Looks like the teeth are now ours, but the attack on Kailej was never called off."
SCENARIO_TRAVEL_OBSIDIANBLUFF_Room_3_1,"Night Demons? Really?"
SCENARIO_TRAVEL_OBSIDIANBLUFF_Room_3_2,"I wonder how the Rot is spawning Demons… It might even be able to spawn a—"
SCENARIO_TRAVEL_OBSIDIANBLUFF_Room_3_3,"No."
SCENARIO_TRAVEL_OBSIDIANBLUFF_START_1,"Was that some kind of... ritual?"
SCENARIO_TRAVEL_OBSIDIANBLUFF_START_2,"Somehow, there’s something even more insane than Cultists? I hate this job. Oh, why does it have to pay so well?"
SCENARIO_TRAVEL_OBSIDIANBLUFF_START_3,"No one’s going to pay us anything until we put a stop to the Rot. Push through!"
SCENARIO_TRAVEL_OBSIDIANBLUFF_SUCCESS_1,"With the dungeon cleared of threats, you’re now able to search it."
SCENARIO_TRAVEL_OBSIDIANBLUFF_SUCCESS_2,"It appears that the Lurkers and Deep Terrors were indeed performing a ritual with the teeth to summon… something to create the Rot."
SCENARIO_TRAVEL_OBSIDIANBLUFF_SUCCESS_3,"But try as I might, I can’t find out what these teeth are from, or what they are ultimately trying to summon. I don’t think this is over just yet…"
SCENARIO_TRAVEL_RIVERSRISE_START_1,"You enter the first chamber to see a number of floating, burning figures, and apparently what was left of the villagers who entered the tomb before you has been ‘recruited’ into their service."
SCENARIO_TRAVEL_RIVERSRISE_START_2,"Oooh, Sun Demons. Now I’ve never encountered these before, though I have read manuals on how to fight them."
SCENARIO_TRAVEL_RIVERSRISE_START_3,"They are extremely accurate, so prevent damage if you can. Try and consume any Light Elements they create!"
SCENARIO_TRAVEL_RIVERSRISE_SUCCESS_1,"Great work! After all the battles I’ve seen you take part in, I’ll be able to write my own tactical manual some day."
SCENARIO_TRAVEL_ROCKFALL_START_1,"There is no sign of the Savvas, so we’ll just have to take down the Demons first."
SCENARIO_TRAVEL_ROCKFALL_START_2,"Beware, the Elements have been strengthened here and these Demons could have extra powers!"
SCENARIO_TRAVEL_ROCKFALL_SUCCESS_1,"The Demons are destroyed, and the villagers of Rockfall begin to venture back out of their homes."
SCENARIO_TRAVEL_SAHMYRT_ROOM_3_1,"Ah, here we are, the cause of the problem: blasted Vermling Shamans. They can curse your whole party and heal their allies, if you can, take them down fast!"
SCENARIO_TRAVEL_SAHMYRT_Room_2_1,"Have they got… Giant Snakes?"
SCENARIO_TRAVEL_SAHMYRT_Room_2_2,"Certainly looks like it — watch out, those things can jump!"
SCENARIO_TRAVEL_SAHMYRT_START_1,"You reach the village and see Vermlings, armed with bows and arrows, commanding animals."
SCENARIO_TRAVEL_SAHMYRT_SUCCESS,"The main area around the trade route is now clear, although many Vermlings have retreated into deeper parts of the forest."
SCENARIO_TRAVEL_SALTMARSHFLATS_Room_2_1,"That looks like the last of the Artillery there. Destroy that, mop up the stragglers, and we should be able to leave without too much trouble."
SCENARIO_TRAVEL_SALTMARSHFLATS_Room_3_1,"You just HAD to jinx it, didn’t you?"
SCENARIO_TRAVEL_SALTMARSHFLATS_Room_3_2,"Well, I guess a Cultist presence makes sense in a town built by magicians."
SCENARIO_TRAVEL_SALTMARSHFLATS_Room_3_3,"Why do the Cultists always work with people trying to kill us?"
SCENARIO_TRAVEL_SALTMARSHFLATS_Room_3_4,"Because we aren’t the ones planning a magical world domination?"
SCENARIO_TRAVEL_SALTMARSHFLATS_Room_3_5,"Yeah… I suppose that makes sense. Watch out for those Demons!"
SCENARIO_TRAVEL_SALTMARSHFLATS_START_1,"Well, this feels awfully familiar…"
SCENARIO_TRAVEL_SALTMARSHFLATS_START_2,"It does, but this force is much smaller than the stockpile at Millpond."
SCENARIO_TRAVEL_SALTMARSHFLATS_START_3,"Let’s just hope they aren’t hiding anything nasty… like hidden taxes."
SCENARIO_TRAVEL_SALTMARSHFLATS_START_4,"Destroy the Militia presence here, but be careful. There’s probably more in store than hidden taxes."
SCENARIO_TRAVEL_SALTMARSHFLATS_SUCCESS_1,"A weight lifts from the air as the last Cultist falls, but the stench of Harrower lingers."
SCENARIO_TRAVEL_SALTMARSHFLATS_SUCCESS_2,"With the battle over, you notice that Militia and Cultist bodies are not the only ones among the dead."
SCENARIO_TRAVEL_SALTMARSHFLATS_SUCCESS_3,"It looks like the Harrowers killed anyone that wouldn’t join them. I’ll bet these people weren’t even asked nicely!"
SCENARIO_TRAVEL_SALTMARSHFLATS_SUCCESS_4,"We can not allow The Council of Shadow to kill any more people. We need to move now"
SCENARIO_TRAVEL_SCHOOLOFTHEGREATOAK_SM1_DESC,"At the Start of each round All Elements are set to Inert."
SCENARIO_TRAVEL_SCHOOLOFTHEGREATOAK_START_1,"The combination of demonic influence and necromancy has nullified all other magic in the area."
SCENARIO_TRAVEL_SCHOOLOFTHEGREATOAK_START_2,"All Elements will be set to null at the end of every turn, so you won’t be able to rely on your more powerful magic in this fight!"
SCENARIO_TRAVEL_SCHOOLOFTHEGREATOAK_SUCCESS_1,"As the last enemy is destroyed, you see the rot begin to withdraw, and your magic fires back to life."
SCENARIO_TRAVEL_SCHOOLOFTHEGREATOAK_SUCCESS_2,"I’d hope that’s the last we’ll see of the Night Demons, but I know that won’t be the case."
SCENARIO_TRAVEL_SCURVYBAY_Room_2_1,"The Harrowers have grouped up with some Savvas here — you’ll have to be extra careful."
SCENARIO_TRAVEL_SCURVYBAY_START_1,"There’s something so… deliciously wrong about this whole situation. It’s just like committing tax fraud."
SCENARIO_TRAVEL_SCURVYBAY_START_2,"Yes, I can see the irony. You’ll have to fight alongside the bandits today!"
SCENARIO_TRAVEL_SCURVYBAY_START_3,"Wait… how do you know what committing tax fraud is like?"
SCENARIO_TRAVEL_SCURVYBAY_START_4,"Oh I’m, er, imagining of course."
SCENARIO_TRAVEL_SCURVYBAY_SUCCESS_1,"The bandits stare at you as the last Militia soldier falls. They seem to have accepted you, for now."
SCENARIO_TRAVEL_SCURVYBAY_SUCCESS_2,"Well, they have agreed to join our cause for revenge. Good work, we have our army."
SCENARIO_TRAVEL_SCURVYBAY_SUCCESS_3,"We just need to get them something sharp to wave about so we can stop this Council doing the thing it’s doing."
SCENARIO_TRAVEL_SHADEREST_START_1,"Ah, Cultists. They may look relatively harmless at first glance, but you need to eliminate them as soon as possible as they have the ability to raise the undead."
SCENARIO_TRAVEL_SHADEREST_START_2,"That said, if mortally wounded they can die in the process!"
SCENARIO_TRAVEL_SHADEREST_START_3,"Also, be aware that due to the powerful energies they are invoking, they sometimes have a tendency to explode when killed... so depending on how volatile they are looking, maybe stand back?"
SCENARIO_TRAVEL_SHADEREST_SUCCESS,"This branch of the Cult is no more, but they are still active in other parts of the realm. This won't be the last you’ll see of them!"
SCENARIO_TRAVEL_SHADOWFIELDMANOR_SM1_DESC,"At the Start of each round the Dark Element is set to Strong and the Light Element is set to Inert"
SCENARIO_TRAVEL_SHADOWFIELDMANOR_START_1,"Dark Power has always been said to warp around this area of the forest. It entirely blots out the power of Light too. Use that to your advantage!"
SCENARIO_TRAVEL_SHADOWFIELDMANOR_SUCCESS,"The cultists are driven away from the manor, which is now safe again. You are unsure whether this is a good thing or not."
SCENARIO_TRAVEL_SHIMMERINGSHALLOWS_Room_2_1,"You’re almost to the seaport, and… wait, what’s this?"
SCENARIO_TRAVEL_SHIMMERINGSHALLOWS_Room_2_2,"The Council will make all in this realm more powerful, and you will not stop them!"
SCENARIO_TRAVEL_SHIMMERINGSHALLOWS_Room_2_3,"Looks like the Council have convinced more Savvas to join them. You’ll have to deal with them too."
SCENARIO_TRAVEL_SHIMMERINGSHALLOWS_START_1,"Damn! It looks like this Council of Shadows knew you would come... They work faster than my town council does though, I’ll give them that."
SCENARIO_TRAVEL_SHIMMERINGSHALLOWS_START_2,"Fortunately this garrison doesn’t look too big, you should be able to retake the seaport yourselves."
SCENARIO_TRAVEL_SHIMMERINGSHALLOWS_SUCCESS_1,"As the last defender falls, silence falls too, and the port workers slowly appear from their hiding spots."
SCENARIO_TRAVEL_SHIMMERINGSHALLOWS_SUCCESS_2,"I don’t like how organised this Militia is… It almost feels as though Keyport is at war."
SCENARIO_TRAVEL_SHIMMERINGSHALLOWS_SUCCESS_3,"Thankfully, the townspeople are happy to support us in our attack. We can finally put an end to this Council and their violence."
SCENARIO_TRAVEL_SILVERWICK_START_1,"You reach a clearing in the forest which contains the entrance to a cave. There are pools of lava and rubble dotted everywhere, you’ll need to mind your step!"
SCENARIO_TRAVEL_SILVERWICK_SUCCESS_1,"With the Demons dead, the route to Silverwick should be clear again."
SCENARIO_TRAVEL_SOUTHSHIELD_START_1,"A motley group of Vermlings and Inox burst out of the undergrowth, and you can hear more in the distance. Prepare for a large attack!"
SCENARIO_TRAVEL_SOUTHSHIELD_START_2,"This is a rag-tag bunch of enemies. Although there are a lot of them, survive for long enough and they’ll likely lose heart."
SCENARIO_TRAVEL_SOUTHSHIELD_SUCCESS,"As another enemy falls, the remaining adversaries turn tail and flee, their morale broken. You consider giving chase, but the forest is too dense and getting lost is a definite possibility."
SCENARIO_TRAVEL_SPITEPEAK_START_1,"As expected, there is a welcoming party for you as you enter the tower."
SCENARIO_TRAVEL_SPITEPEAK_START_2,"Your meddling must come to an end. The Savvas are the master race and will not be polluted by others living here."
SCENARIO_TRAVEL_SPITEPEAK_START_3,"It looks as if more of the doors in this tower are blocked off by pressure plates. You’ll need to be smart to work your way through it."
SCENARIO_TRAVEL_SPITEPEAK_SUCCESS,"With the Savvas killed, the Demons return to their own realm."
SCENARIO_TRAVEL_STAYBRIGHTFORT_Room_2_1,"Ah, Night Demons. That would explain the powerful Dark presence."
SCENARIO_TRAVEL_STAYBRIGHTFORT_Room_2_2,"As long as they aren’t Stone Golems, I’m quite happy."
SCENARIO_TRAVEL_STAYBRIGHTFORT_Room_2_3,"Night Demons and Stone Golems? I don’t think the Council is strong enough to command both!"
SCENARIO_TRAVEL_STAYBRIGHTFORT_Room_4_1,"I think we may have spoken too soon."
SCENARIO_TRAVEL_STAYBRIGHTFORT_Room_4_2,"Just kill it. I don’t want to look at it"
