Keys,"English [en-GB]"
Quest_Travel_Kailej_LIST,"Protect the Inox Settlement"
Quest_Travel_Kailej_NAME,"Night of The Living Sewage"
Quest_Travel_Keyport_DESC,"You've gathered your allies, and hunted the Militia down. Time to face the Council. "
Quest_Travel_Keyport_INTRO,"With supplies from Mudview, mercenaries from Scurvy Bay, equipment from Ironbell, and a method of attack from Shimmering Shallows, you’re finally ready to face the Council head on. You know your plan: you will infiltrate Keyport and destroy its artillery so that the mercenaries can arrive by sea, and then you will fight together to retake Keyport. But the journey from Millpond is long, and you can’t help but worry… What if you can’t reach the artillery? What if the mercenaries can’t make it? What if there’s something you didn’t plan for? Before you know it, Keyport has come into view. You sneak inside, and search for the artillery. The first emplacement is easy enough to spot, and you move toward it, eager to start your assault. As you turn the last corner, you catch a soldier’s gaze — perhaps you were a little too eager… Now though, the assault begins!"
Quest_Travel_Keyport_LIST,"Lead the assault on Keyport. "
Quest_Travel_Keyport_NAME,"Operation 'Unlock'"
Quest_Travel_LowTown_DESC,"Apparently the whole forest is infested with Imps, and reports from Lowtown are that they are now in league with Vermling. The town needs relieving!"
Quest_Travel_LowTown_INTRO,"As soon as you leave the outskirts of Demonspine, the light of the forest again becomes somewhat otherworldly, and the normal sounds of insects and wildlife cease. The magically inclined amongst your party notice the feeling of a build up of Earthly energy, a throbbing power which pulses at their temples. It seems the Vermlings and Imps have somehow discovered a way to harness the elements."
Quest_Travel_LowTown_LIST,"More Imps and Vermlings have Lowtown villagers in fear of their lives"
Quest_Travel_LowTown_NAME,"Lockdown in Lowtown"
Quest_Travel_Millpond_DESC,"The Militia that occupied Amberhill have also taken Millpond. Break in and find out what they’re doing there."
Quest_Travel_Millpond_INTRO,"After battling the Keyport Militia, you eventually head for Millpond, the next town on the way. If Amberhill’s citizens were in lockdown, then what trouble could Millpond be facing? This time, you decide on a more cautious approach, and instead survey the town from a nearby hilltop, and find it bustling with enough troops and equipment to start a small war. You can see more being brought along the road coming from Keyport. The artillery emplacements are especially formidable, so you decide on a hit and run tactic to target them. The best way to do this is to split up and sneak in from two directions at once, and there is a building either side of you leading deeper into the town. The group on the left head into an old tanner’s shop, which is fortunately empty. Those on the right, however, send a number of scantily clad women and men running for the exit, and you can only hope they do not raise the alarm. Once ready, you prepare yourselves and advance..."
Quest_Travel_Millpond_LIST,"Investigate the Militia presence in Millpond"
Quest_Travel_Millpond_NAME,"Readying for War"
Quest_Travel_MistfellCopse_DESC,"Villagers have fled from Mistfell Copse after it started snowing… and never stopped. It also happens to be located near one of the two Savvas Temples."
Quest_Travel_MistfellCopse_INTRO,"You head North from Wayward and see the bad weather in the distance. There is clear sky in almost all directions, apart from an unmoving dark cloud straight ahead. Obviously, the Savvas controlling it isn’t afraid of attracting attention. Your progress slows as you get closer to the centre of the storm, until you notice a small pocket with lessening winds around a group of cairns to the East. It seems this group of mounds contain the temple you were searching for. The Savvas must be nearby..."
Quest_Travel_MistfellCopse_LIST,"Mistfell Copse is being buried under a never-ending snowstorm"
Quest_Travel_MistfellCopse_NAME,"The Unending Blizzard"
Quest_Travel_Mudview_DESC,"Mudview would be a strong ally in the battle against Keyport. Earn their support."
Quest_Travel_Mudview_INTRO,"As you venture towards Mudview, the town’s Mayor greets you at the gate. She is aware of the threat from Keyport, but remains hesitant to support your cause. After you push for a reason, she eventually reveals that Mudview has been plagued by Cultists holed up in some ruins on the town outskirts. The Mayor dispatches you to remove this danger, and you hope to make her more open to lending you support in the process. The undergrowth outside the town feels uncomfortably ordinary to you, but as you approach the main hideout, the wind carries an unmistakable stench — Demons."
Quest_Travel_Mudview_LIST,"Earn Mudview's allegiance"
Quest_Travel_Mudview_NAME,"Stuck In The Mud"
Quest_Travel_Nasitra_DESC,"Bandits have taken the main bridge into Nasitra, break into their hideout in the crypts below the bridge and break the siege."
Quest_Travel_Nasitra_INTRO,"At distance you can see the torchlight from the city of Nasitra, but the main bridge is in darkness. It would be foolhardy to assault the bridge from above, so you scout out an unused entrance at the base of one the main supports. You quietly enter a passageway and head upwards, knowing you should get the drop on whoever you find inside."
Quest_Travel_Nasitra_LIST,"Break the Bandit siege on Nasitra"
Quest_Travel_Nasitra_NAME,"Under Siege"
Quest_Travel_NomadCamp_DESC,"The Nomads may know more..."
Quest_Travel_NomadCamp_INTRO,"Deciding it is worth the extra time to travel to the nomad camp, you travel in the direction given to you by the archaeologists at the Shifting Sands. Just as the desert feels as though it will never end, shards of torn white fabric glint among the dunes. As you advance, blood spatters and shredded bedskins join the decoration. The unmistakable sounds of battle reach you on the dry wind, and you answer their call, weapons drawn. Standing over their slaughtered comrades, the remaining nomads lash out with sword and spear at Inox and Lurker warriors. Your discovery is broadcasted by an Inox warrior roaring a challenge, prompting the invaders to turn toward you. Sensing the distraction, the nomad survivors flee as their assailants advance. There is no way out now."
Quest_Travel_NomadCamp_LIST,"Speak to the Nomads"
Quest_Travel_NomadCamp_NAME,"A Shaky Alliance"
Quest_Travel_ObsidianBluff_DESC,"The Lurkers are after the water, why?"
Quest_Travel_ObsidianBluff_INTRO,"It isn’t cold. You aren’t quite high enough for snow, but it was much colder than this below you. But it isn’t hot, either. Nothing feels right. Weapons in a white-knuckle grip, you move slowly and scan the landscape, looking for a source of both the heat and the Rot. Before long, you notice a door built into the mountainside. Breaking through, a dungeon’s stone walls greet you. Squelching and clicking echoes through the heavy corridors, and you follow the sound. The sound is loudest outside an open doorway. Inside, Lurkers and Deep Terrors loom over a pile of the strange teeth. It begins to secrete Rot, black and nauseous, before spitting out Black Imps and Oozes. So, this is what the teeth were for. Regardless, the smell is unbearable. You gag before you can stop yourself, and the sounds stop. The Rot crumbles away, and the room’s inhabitants turn to face you. There’s nothing to do but fight through..."
Quest_Travel_ObsidianBluff_LIST,"Learn the Lurkers’ Motives"
Quest_Travel_ObsidianBluff_NAME,"Something Fishy"
Quest_Travel_RiversRise_DESC,"Villagers have reported a strange structure that was unearthed after a landslide in the area. A blinding light burned those who went inside, and now everyone is too afraid to investigate."
Quest_Travel_RiversRise_INTRO,"You meet a farmer on the road to River’s Rise and he fills you in on the local situation. A landslide near one of the waterways in the area revealed the entrance to an ancient temple, buried under years of silt. Some local farm workers broke open the sealed entrance and ventured inside. It was quiet for a while, but then a scorching light burst from the entrance. It burnt the ground, and one villager ran from the structure on fire. Everyone fled, and haven’t ventured out since. You thank him for the information and head towards the temple, which sits in a depression of recently disturbed earth. As you enter the building, you notice the burn marks on the walls and floor: it has been subjected to intense heat. This is not something you have encountered before..."
Quest_Travel_RiversRise_LIST,"An unearthed temple needs investigating, people are scared for their lives"
Quest_Travel_RiversRise_NAME,"The Burning Light"
Quest_Travel_Rockfall_DESC,"After destroying their Temples, the rogue Savvas are attacking the community at Rockfall."
Quest_Travel_Rockfall_INTRO,"You leave Silverwick on the path towards Rockfall, wary of what you will find when you reach there. Although the Savvas are no longer able to control the weather, they will still have demons under their thrall, and if they combine their powers, the situation could be dire. You first see the smoke, and then hear the explosions. As you hurry to the town carved out of the rockface itself, you notice patches of ice in one direction lay next to pools of lava in the other. You are deciding which way to head, when Demons charge you from all directions..."
Quest_Travel_Rockfall_LIST,"The Savvas are attacking Rockfall"
Quest_Travel_Rockfall_NAME,"Heart of the Maelstrom"
Quest_Travel_Sahmyrt_DESC,"The forests around Sahmyrt are infested with feral Vermlings, clear a path through."
Quest_Travel_Sahmyrt_INTRO,"It is a long and arduous journey west towards Sahmyrt and after crossing a wide river, you reach the edge of the forest that lies to the East of it. Immediately you hear chittering and exclamations of anger, and a few arrows are fired out of the undergrowth. Rather than deal with hit and run tactics, you head deep into the forest and decide to lay waste to one of their main villages in the area."
Quest_Travel_Sahmyrt_LIST,"Reach the spice capital of Sahmyrt"
Quest_Travel_Sahmyrt_NAME,"Spice Route"
Quest_Travel_SaltmarshFlats_DESC,"The only road to Staybright Fort passes through the Saltmarsh Flats, you’ll have to fight through."
Quest_Travel_SaltmarshFlats_INTRO,"The Saltmarsh Flats, contrary to popular belief, are actually unpopulated, forest-filled salt marshes as opposed to salt flats. While the salt marshes are unnaturally flat, they are still prone to tide flooding and pluff mud, which has drowned and swallowed many a traveler. A long-forgotten wizard left his legacy by building a single, magically-protected path through the flats. Around this, various magicians contributed to the building of Saltmarsh Flats, a village sharing its name with its location. Knowing that this path is the only safe passage through the Flats, and knowing what the Harrowers have done to other cities, you prepare for the worst while you travel along the path toward this village. As it comes into view, your worst fears are confirmed: the glint of artillery and the stink of Harrowers reach you from the settlement's outskirts. You steel yourself one last time for the coming fight as you reach the village gates."
Quest_Travel_SaltmarshFlats_LIST,"Head to Staybright Fort"
Quest_Travel_SaltmarshFlats_NAME,"Déjà vu"
Quest_Travel_SchoolOfTheGreatOak_DESC,"An anti-Magic Aura is affecting the School of the Great Oak, and they have asked for your help to resolve the problem. Until then, it is closed to visitors."
Quest_Travel_SchoolOfTheGreatOak_INTRO,"You have received a missive from the School of the Great Oak, a place where the next Keepers are trained in the art of healing. As you reach the outskirts of the complex, you are met by one of the Elders, who explains that magic has become entirely inert in recent weeks. Even a simple healing spell is no longer functional. They are at a loss to explain why, but it seems to be centred around the forest to the south of the Temple. You follow the vague directions and spend a number of hours fruitlessly scouting out the undergrowth. As you are about to give up, a waft comes on the breeze, one of rot, followed by a sickly smell you have smelt before: Demons. You follow the aroma, which soon becomes a stench, and find a number of clearings full of disease and blight. This area must be cleansed."
Quest_Travel_SchoolOfTheGreatOak_LIST,"The School of the Great Oak is reporting a complete absence of magic"
Quest_Travel_SchoolOfTheGreatOak_NAME,"The Death of Magic"
Quest_Travel_ScurvyBay_DESC,"Scurvy Bay has a large supply of mercenaries, convince them to join the cause."
Quest_Travel_ScurvyBay_INTRO,"Scurvy Bay is an infamous melting pot of bandits and mercenaries from all over the land, a violent place where many notorious pirates and highwaymen cut their teeth — and plenty of other people’s throats. You hope the outlaws will understand the danger they’re in. After a long journey, you stop to tuck all your valuables safely away just before you reach the scruffy wooden gates: there’s no need to take any chances. As you stuff the last few coins into your socks, the sounds of battle catch up to you. You carefully approach the town for a closer look. Inside, the Keyport Militia has already begun its attack, but clearly did not expect the local population to be so violent. Still, the Harrowers are giving the defenders more trouble than they can handle — they’re losing. It’s the perfect opportunity to win over the warriors your cause so desperately needs."
Quest_Travel_ScurvyBay_LIST,"Earn Scurvy Bay’s allegiance"
Quest_Travel_ScurvyBay_NAME,"The Good, The Bad, and The Bugly"
Quest_Travel_Shaderest_DESC,"The town of Shaderest is in lockdown due to a Cult that stalks the streets at night, murdering anyone that defies them."
Quest_Travel_Shaderest_INTRO,"Your contact has informed you that the town of Shaderest is under the heel of a recently risen cult called the Umbran League. Rumours abound that they have access to forbidden knowledge of necromancy, but any that call them out are swiftly dealt with. You have been directed to a crypt to the east of the town, and can see signs of sacrifice in the area, and unholy sigils painted on the walls. You hear chanting from within and venture downwards..."
Quest_Travel_Shaderest_LIST,"Destroy the Shaderest Cult"
Quest_Travel_Shaderest_NAME,"The Umbran League"
Quest_Travel_ShadowfieldManor_DESC,"The Shadowfield family have asked for help ridding them of a group of cultists from the Umbran League gathering on their grounds."
Quest_Travel_ShadowfieldManor_INTRO,"You have only heard of the Shadowfield family in stories to frighten children, the reclusive dynasty who live deep in the forest and are said to perform strange rites. However, you have received a request of aid, which reports that members of the Umbran League have been spotted on the grounds, and they are attempting to break into the family's catacombs to defile their ancient tombs. You travel to the manor, pass through the iron gates, and head to the graveyard at the rear. Cultists are congregating outside a particular crypt. As they see you, they summon Bone Rangers and command them to attack!"
Quest_Travel_ShadowfieldManor_LIST,"The family at Shadowfield Manor have sent a rare request for help"
Quest_Travel_ShadowfieldManor_NAME,"The Lesser of Two Evils"
Quest_Travel_ShimmeringShallows_DESC,"Shimmering Shallows’ seaport is needed in an attack on Keyport. Claim it from the Militia."
Quest_Travel_ShimmeringShallows_INTRO,"The Trainer has directed you to Shimmering Shallows, as their seaport would provide an invaluable avenue of attack for your reinforcements in your major assault of Keyport. The journey over was exhausting, as the ground became increasingly wet and sandy until it was tugging at your boots. With the town in sight, you keep low, looking for the best place to burst in on the Militia garrison. Watching from the outskirts, you can barely make out the end of a speech from one of the Militia sergeants. ‘...and I will explain that now. The Council has stationed you here because this seaport makes them vulnerable, and they cannot avoid setbacks as they attempt to better us all. You are here to protect them, because The Council foresees all dangers… dangers like the intruders watching us now.’ You are discovered!"
Quest_Travel_ShimmeringShallows_LIST,"Secure the seaport at Shimmering Shallows"
Quest_Travel_ShimmeringShallows_NAME,"Fight Them on the Beaches..."
Quest_Travel_Silverwick_DESC,"The mining village of Silverwick was once the main hub for ore coming from the Eastern Mountains. Though with the tremors, no one has been seen."
Quest_Travel_Silverwick_INTRO,"Several merchants from Demonsgate have asked for you to investigate why trade from Silverwick has ceased recently. As you leave Blackrock Asylum, you see evidence of Demon incursions everywhere: patches of burned land or crevices where the land has been torn asunder. Part way along the road you find a wagon laden with Silver Ore. Its sides are scorched and burned bodies lay around it. Clearly, this is why no more traders are getting through. From what you can see, burned tracks lead into a nearby copse of trees, so you head that way to investigate."
Quest_Travel_Silverwick_LIST,"No one has been heard from Silverwick for a number of months"
Quest_Travel_Silverwick_NAME,"Fire Extinguisher"
Quest_Travel_SouthShield_DESC,"After pushing the Vermlings away from Sahmyrt, they have joined forces with the more southern Inox tribes and are blocking any trade into South Shield. The Brute wants to keep peace in the area."
Quest_Travel_SouthShield_INTRO,"With the Brute leading the way, you leave the sights and smells of Sahmyrt behind and head out of the Southern Gate. As the safety of the walls recedes into the distance, you catch glimpses of shapes tracking you in the forest edges to your left. On the second day, the forest spreads to the edge of the coast and you have no option but to venture inwards. As the light starts to fade later in the day and you set up camp for the night, you are keenly aware that an attack is imminent..."
Quest_Travel_SouthShield_LIST,"Help the Brute break a dangerous alliance between Vermling and Inox in the forests around South Shield"
Quest_Travel_SouthShield_NAME,"An Unlikely Alliance"
Quest_Travel_Spitepeak_DESC,"You know the Savvas Leaders are holed up in Spitepeak. Time to take them down."
Quest_Travel_Spitepeak_INTRO,"You leave the community of Rockfall in the process of rebuilding their settlement. It is fortunate you got there soon enough to prevent a wholesale slaughter. You almost immediately spot Spitepeak in the distance, a partly ruined tower once home to a number of powerful magic users, and seemingly home to them again. Rumours proliferate of magical traps and tricks that used to deter unfriendly visitors, and meant that the location wasn’t resettled after infighting between the mages blew the roof off the building. As you get close to it, you notice strange multicoloured lights floating at some of the upper windows, but no one comes out to meet you. It looks as if you’ll need to venture in..."
Quest_Travel_Spitepeak_LIST,"Defeat the Savvas Sect"
Quest_Travel_Spitepeak_NAME,"Savvas Showdown"
Quest_Travel_StaybrightFort_DESC,"You’ve hunted the Council down… time to end this."
Quest_Travel_StaybrightFort_INTRO,"Staybright Fort was once home to a group of Orchid Spellweavers who had gathered together to watch over the Saltmarsh Flats for a threat since lost to time, turning the fort into a beacon of magical light and safety. Surveying Staybright Fort today, its history seems to be long forgotten. A Dark pall hangs low over the crumbling castle, making a mockery of its name. The walkways swarm with Militia soldiers and Harrowers, while Ancient Artillery shines between them. Storming the front gate would be suicide, so you look for another way in. You see that some bricks have fallen away from the left wall, and so you split your party in two. Half of you advance toward the front gate to draw forces, while the other manages to break through the wall, and into the fort beyond..."
Quest_Travel_StaybrightFort_LIST,"Eliminate the Council of Shadow"
Quest_Travel_StaybrightFort_NAME,"Harrow, Is It Me You're Looking For?"
Quest_Travel_Summerwell_DESC,"Continue to Summerwell to follow the trail of the Savvas causing environmental anomalies."
Quest_Travel_Summerwell_INTRO,"The Savvas community in Wayward is helpful as they direct you towards Summerwell, and you head out of the Eastern gate. The weather starts bad, and almost immediately gets worse. Constant rain bombards you as you trudge down the remains of the road, which is quickly turning to sludge. As you remark that at least the wind isn’t too bad, the weather changes again. The rain turns to sleet and then quickly to snow, unseasonable weather for this part of the realm: it's something more expected in Frosthaven! After passing by some low hills, the weather takes a turn for the worst as a raging blizzard moves in, and you are forced to seek out shelter in a nearby cave. However, you aren’t alone!"
Quest_Travel_Summerwell_LIST,"Head to Summerwell to follow the Savvas trail"
Quest_Travel_Summerwell_NAME,"Ice to Meet You"
Quest_Travel_Sweetwater_DESC,"Sweetwater’s sewers have gone sour, learn why."
Quest_Travel_Sweetwater_INTRO,"You had only heard of Sweetwater from travelers and townspeople as an idyllic town overflowing with greenery and fresh springs. So when reports of missing villagers started coming in, you weren’t expecting more than a few rogue imps, maybe a murderer at worst. But as you near the city, the smell hits you first. Entering the village, your footsteps begin to squelch in the sewage coursing through the streets. Even the village's famous fresh springs have turned toxic. Sweetwater’s mayor is adamant the sewers are also the cause of the disappearances, and reluctantly you agree to investigate for him. There’s no way the two could be related… is there?"
Quest_Travel_Sweetwater_LIST,"Investigate Sweetwater’s Sewers"
Quest_Travel_Sweetwater_NAME,"Sickly Sweet"
Quest_Travel_TempleOfTheAcorn_DESC,"A fledgling shrine to the Great Oak was overrun by a pack of ravenous wild dogs, who scared away or killed all the followers. The Cragheart wants to help recover the holy shrine."
Quest_Travel_TempleOfTheAcorn_INTRO,"As you near the location of the Temple, you hear the baying of Hounds coming from within. The local area is littered with bones and shreds of clothing, you are glad you were not here to see the carnage when the pack attacked. The smell coming from the tombs is unpleasant: with a lack of food available, it seems the dogs have resorted to eating the long-dead. You need to be careful of infection while fighting!"
Quest_Travel_TempleOfTheAcorn_LIST,"Help the Cragheart drive the wild dogs from the Temple"
Quest_Travel_TempleOfTheAcorn_NAME,"The Hounds of Despair"
Quest_Travel_TheBarrenCoast_DESC,"The northern section of the coastal forest is teeming with feral Inox Tribes. Cut through to join up with the trade hub on the western shore."
Quest_Travel_TheBarrenCoast_INTRO,"The walk from the Temple changes from desert to scrubland, and then you reach the edge of the western forest. Initially glad to be out of the sun’s baking heat, your relief changes to worry when the gloomy jungle seems to loom in from all sides. Soon the path passes by crude signs daubed with blood. You prepare yourself for visitors!"
Quest_Travel_TheBarrenCoast_LIST,"Carve a route through the forest"
Quest_Travel_TheBarrenCoast_NAME,"The Coast Road"
Quest_Travel_TheBuriedTrenches_DESC,"Something is polluting the region’s water, find it."
Quest_Travel_TheBuriedTrenches_INTRO,"Hoping to confront the source of the Rot in Sweetwater, you have ventured to the southern desert. Its dunes sprawl, endless and overbearing, before you as your sweat-soaked clothes makes your gear feel even heavier. Though it appears featureless, the sands cover mysterious underground reservoirs, which provide water in all seasons for all nearby settlements, Sweetwater included. These reservoirs were left by a once-great civilisation, but only the ruins above ground tell their story. As you approach the entrance and climb down into the Trenches themselves, the air cools dramatically. You soon find yourself craving a torch’s warm glow in the dark stone corridor — but once your torch is lit, you wish it wasn’t..."
Quest_Travel_TheBuriedTrenches_LIST,"Track the source of the Rot"
Quest_Travel_TheBuriedTrenches_NAME,"Trench Foot"
Quest_Travel_TheCityOfSlate_DESC,"The ancient ruined City of Slate was once an archaeologist's dream, but now it is overrun with undead."
Quest_Travel_TheCityOfSlate_INTRO,"You reach the outskirts of the city, and it feels more like a giant tomb in the desert than the centre of a once powerful empire. The archaeologists who once thrived here have long gone, and you soon see why as you pass burned corpses, peppered with arrows. Who has done this?"
Quest_Travel_TheCityOfSlate_LIST,"Clear the Undead from the Ruins"
Quest_Travel_TheCityOfSlate_NAME,"Relic Hunters"
Quest_Travel_TheCopperOasis_DESC,"The Copper Oasis was an area for travellers to refill their canteens after a trek across the Deadlands, but a pack of Vermlings have now made it their home. It is time they were made to leave."
Quest_Travel_TheCopperOasis_INTRO,"You trek for a number of days across the Deadlands, an area with little life or beauty. Climbing atop a stony outcropping, you see the Oasis in the distance, at odds with the desolation around it. The next morning you arrive at the edge of the woodland, and immediately hear the chittering and highly nasal tones of Vermlings. It is time to make this place safe for travellers once more."
Quest_Travel_TheCopperOasis_LIST,"Cleanse the Oasis of Vermling presence"
Quest_Travel_TheCopperOasis_NAME,"Pest Control"
Quest_Travel_TheDome_DESC,"Cultists have driven out the keepers of the Dome, a group of historians dedicated to looking after the structure."
Quest_Travel_TheDome_INTRO,"The Dome was once a great arena for contests between the realm’s best fighters, but has since become more of a monument to the values of past generations. A small group of historians now reside there, and it is one of them that you meet on reaching the vicinity of the structure. She informs you that a number of months ago, some dark-clad cultists arrived and threatened them, forcing them to move away from the main structures. Ever since, they have been barred access. She believes the cultists can be found in the lower levels of the Dome, where many of the past contestant’s bodies were interred. You follow her directions, into the darkness below."
Quest_Travel_TheDome_LIST,"Cultists from the Umbran League have been seen performing strange rites"
Quest_Travel_TheDome_NAME,"Into The Darkness"
Quest_Travel_TheEnclave_DESC,"The Mayor of The Enclave’s Hounds have gone missing, following a spate of disappearances in recent weeks."
Quest_Travel_TheEnclave_INTRO,"You meet the Mayor of the Enclave at the outskirts of the town, and he explains why you are needed here. Locals have reported their livestock, pets, and other wild animals seemingly going missing recently, but only when his personal Hounds went missing did he feel the need to contact you. He said he has heard their distinct howling coming from a patch of forest to the south of Wildspire, and asks you to recover them, giving you the commands needed to prevent them attacking you. As you head into the forest, you hear howling coming from a nearby clearing. When you reach it, you see an entrance to a cave...You walk up to the entrance and creep inside."
Quest_Travel_TheEnclave_LIST,"Rescue the Mayor’s personal Hounds"
Quest_Travel_TheEnclave_NAME,"Animal Liberation"
Quest_Travel_TheHermitage_DESC,"An isolated Tinkerer scientist has been performing experiments with the Undead. Instead of controlling them, they have taken over the bottom floor of his tower."
Quest_Travel_TheHermitage_INTRO,"You have been contacted by a Tinkerer Hermit who lives alone in a tower situated deep in the forest, after a clockwork bird was sent to Lowtown asking for help. Apparently, his research into reanimation of the dead has been partially successful: the bodies and spirits have both been reanimated, though unfortunately not at the same time, which has caused some unfortunate side effects. You follow the directions and arrive at the base of the tower. Undead are roaming free. You’ll need to clear the area before you can venture upstairs to talk to him."
Quest_Travel_TheHermitage_LIST,"Clear the lower floor of The Hermitage of Undead"
Quest_Travel_TheHermitage_NAME,"Weird Science"
Quest_Travel_TheHole_DESC,"Go to the extinct volcano where the Savvas told others they were heading."
Quest_Travel_TheHole_INTRO,"As you leave Summerwell, the villagers are sweeping the last of the slush from the pavements, and you wonder if it will get renamed after this episode of weather! Your destination is ‘The Hole’, an ancient extinct volcano where archeologists have uncovered the remnants of an old Savvas Temple. You sigh as you see the storm clouds surrounding the peak in the distance, and you feel you have a good idea what to expect. As you climb the old mountain path to the excavations, you see small tents with some of the archaeologists' families huddling within. All work has ceased since this weather came in. You see no one else until you arrive at the entrance to the Temple. What will be waiting inside?"
Quest_Travel_TheHole_LIST,"Investigate the Savvas Temple discovered at ‘The Hole’"
Quest_Travel_TheHole_NAME,"The Temple of Ice"
Quest_Travel_TheMarches_DESC,"Vermling packs control the area — it's up to you to clear out their encampment."
Quest_Travel_TheMarches_INTRO,"As you head North from Demonsgate, the path gradually turns to mud and the farmland gives way to small patches of woodland.
Entering one of these thickets, you hear the howls of wolves on the wind, and strange high pitched grunts urging them on. It seems they have picked up your scent. You prepare for battle."
Quest_Travel_TheMarches_LIST,"Unlock the Marches Trade Route"
Quest_Travel_TheMarches_NAME,"The March North"
Quest_Travel_ThePyre_DESC,"The last guards inhabiting one of the southern human fortresses fled with tales of undead and Djinns attacking them. It's time to investigate."
Quest_Travel_ThePyre_INTRO,"The Pyre is a human-built fortress of the past 300 years that marked the extent of the Human progress south in the lands. Inhabited until a few years ago, it is now associated with ghost stories and old wives' tales. You reach the tower in a sandstorm. It is deserted, but you cannot sense anything untoward. As the wind strengthens, you are forced underground for shelter, and make camp in an old tomb. You are suddenly woken in the middle of the night by the sounds of clacking bones and something altogether more unsettling: rattling chains."
Quest_Travel_ThePyre_LIST,"Investigate reports of desert ghosts in The Pyre"
Quest_Travel_ThePyre_NAME,"The Angry Djinns"
Quest_Travel_TheShiftingSands_DESC,"Collect supplies for your journey southwards."
Quest_Travel_TheShiftingSands_NAME,"Armed to the Teeth"
Quest_Travel_TheShiftingsands_INTRO,"The trek through the southern desert to the river is a long one. Knowing you won’t survive it without rest or supplies, you stop at the first outpost on the way, a small archaeological dig site in The Shifting Sands. The archaeologists are overjoyed to have you, and are especially interested in your experience inside the Buried Trenches. You spend the cool evening trading tales from the desert, and learn something incredible: this outpost recently unearthed some strange teeth inside a broken pot, and believe it comes from the same lost civilisation that built the Buried Trenches. The discovery was made alongside some nomads from a camp nearby, who have claimed they saw similar artifacts on the journey through the desert. You lay down in your tents for the night, your head full of possibilities and questions, when the screams of battle wake you. In the chaos, you are separated. Defend yourselves!"
Quest_Travel_TheShiftingsands_LIST,"Travel South"
Quest_Travel_TheSloshedSquirrel_DESC,"A group of villagers had been celebrating a friend’s birthday in a local inn when a local bandit leader demanded payment. They refused, and are now trapped inside."
Quest_Travel_TheSloshedSquirrel_INTRO,"You are greeted by a villager who had escaped to Demonspine. He informs you that after the Vermlings initially attacked, his friends assumed they could go to the pub, have a pint of ale and wait for it all to blow over... but apparently that advice doesn’t work too well in a crisis. You head down the forest track to the Sloshed Squirrel; it seems pretty well used considering it only leads to a pub. As you near the building, arrows whizz past your party from all directions. You are under attack!"
Quest_Travel_TheSloshedSquirrel_LIST,"Rescue the drinkers trapped within an inn in the forest"
Quest_Travel_TheSloshedSquirrel_NAME,"A Shot in the Dark"
Quest_Travel_TheThorngate_DESC,"A strange melody was heard through the night and the next morning the villagers of Thorngate woke to find their children gone."
Quest_Travel_TheThorngate_INTRO,"You reach the outskirts of Thorngate, and are met by a group of frantic parents who immediately accost you and ask for help finding their children. You piece together the events of recent nights: the parents tell of a strange music in their dreams, of waking late in the afternoon, and then finding their children gone. You decide to stay in the area for the night, surrounded by a simple protective aura. At midnight, you hear the lilt of a strange tune, and head towards the source. After travelling for a couple of hours, you find a cave in the forest, and head down to investigate."
Quest_Travel_TheThorngate_LIST,"The children of Thorngate have gone missing, go and rescue them"
Quest_Travel_TheThorngate_NAME,"The Cave of Temptation"
Quest_Travel_Toadmoor_DESC,"The remote village of Toadmoor in the Eastern fens has always been plagued with wild animals stealing away farmer’s livestock, but now something more dangerous has been reported."
Quest_Travel_Toadmoor_INTRO,"The mayor of Toadmoor meets you en route to the village and informs you of the recent attacks on local livestock. He explains dogs and wolves have always roamed the moors, but recently farmers have found badly mutilated animals or have lost numbers of sheep in single attacks. People are afraid to leave the towns, and some have even reported seeing dragons. He explains that a majority of the attacks have been near Magnum Tor, a rocky outcropping, and you head in that direction. At the base of a sheer cliff of granite you spy a cave entrance surrounded by bones. This must be where you are seeking... You head inside."
Quest_Travel_Toadmoor_LIST,"Villagers are complaining of attacks from Dragons. Go and investigate"
Quest_Travel_Toadmoor_NAME,"The Drakefens"
Quest_Travel_WayfarersRest_DESC,"This area of Merchant camps is now silent due to nightly Bandit raids. Set a trap, and drive the Bandits away!"
Quest_Travel_WayfarersRest_INTRO,"You find a large clearing in a small copse and set it up to look like any normal Merchant’s camp. As night falls, you hear low voices converge on your location. As they charge into the clearing, you jump up, ready to teach the Bandits a lesson they won’t forget. However, you just didn’t expect there to be quite so many of them!"
Quest_Travel_WayfarersRest_LIST,"Ambush the mob of Bandits"
Quest_Travel_WayfarersRest_NAME,"Set A Trap"
Quest_Travel_Wayward_DESC,"You have been told that rogue Savvas may have headed to Wayward. Time to head there to see if you can find any leads."
Quest_Travel_Wayward_INTRO,"You head north from the Marches towards Wayward, one of the larger villages in the area. It has always been a melting pot of races and communities, and makes sense as a destination for Savvas looking to find like-minded individuals. The journey passes peacefully at first, but as you continue, you notice the weather getting unseasonably blustery. It continues rising in strength until you seek shelter in a nearby forest. You huddle together in a small clearing as the wind roars around you, your hands covering your faces, when it abruptly stops..."
Quest_Travel_Wayward_LIST,"Investigate the Savvas trail at Wayward"
Quest_Travel_Wayward_NAME,"The Winds of Change"
Quest_Travel_Wildspire_DESC,"Every 100 years, the people of Wildspire need a champion. This year they are lacking, and need your help."
