Keys,"English [en-GB]"
GUI_CREDITS_PEOPLE,"<font=""MarcellusSC-Regular SDF""><color=#F7E9C9FF>Creative Director </color></font>
Mike West 

<font=""MarcellusSC-Regular SDF""><color=#F7E9C9FF>Executive Producer</color></font>
Craig Oman

<font=""MarcellusSC-Regular SDF""><color=#F7E9C9FF>Art Director </color></font>
Neale Williams

<font=""MarcellusSC-Regular SDF""><color=#F7E9C9FF>Technical Directors</color></font>
Brynn McCullagh
Marcus Lynn

<font=""MarcellusSC-Regular SDF""><color=#F7E9C9FF>Lead Programmer </color></font>
James Payne

<font=""MarcellusSC-Regular SDF""><color=#F7E9C9FF>UI Programmer</color></font>
Paula Navarro Alfonso

<font=""MarcellusSC-Regular SDF""><color=#F7E9C9FF>Scripter and Programmer</color></font>
Misha Colbourne

<font=""MarcellusSC-Regular SDF""><color=#F7E9C9FF>Procedural Generation Programmer</color></font>
Sam Swain - Apparance Ltd.

<font=""MarcellusSC-Regular SDF""><color=#F7E9C9FF>Tools and Gameplay Programmer</color></font>
Sean Wright

<font=""MarcellusSC-Regular SDF""><color=#F7E9C9FF>Graphical and Gameplay Programmer</color></font>
Viktor Zatorskyi

<font=""MarcellusSC-Regular SDF""><color=#F7E9C9FF>Gameplay Programmer </color></font>
Michael Waldo

<font=""MarcellusSC-Regular SDF""><color=#F7E9C9FF>Multiplayer Programmer </color></font>
Petteri Lampikoski

<font=""MarcellusSC-Regular SDF""><color=#F7E9C9FF>Additional Programming</color></font>
Andriy Bychkovskyi
Barry Monahan
Estevão Arantes
Keith Wolf
Ned Birkin
Pavel Koňarik
Simon Jordan
Tim Sheinman

<font=""MarcellusSC-Regular SDF""><color=#F7E9C9FF>The Animator</color></font>
Gary Welch

<font=""MarcellusSC-Regular SDF""><color=#F7E9C9FF>Environment Artist </color></font>
Serhii Bilotil

<font=""MarcellusSC-Regular SDF""><color=#F7E9C9FF>Character Artist</color></font>
Richard Hammond

<font=""MarcellusSC-Regular SDF""><color=#F7E9C9FF>Technical Animator</color></font>
Jared Embley

<font=""MarcellusSC-Regular SDF""><color=#F7E9C9FF>Lead UI Artist </color></font>
Michael Sanchez

<font=""MarcellusSC-Regular SDF""><color=#F7E9C9FF>UI Artist </color></font>
Jenny Brewer

<font=""MarcellusSC-Regular SDF""><color=#F7E9C9FF>VFX Artist</color></font>
Dominikus Reiter

<font=""MarcellusSC-Regular SDF""><color=#F7E9C9FF>Additional Art Support</color></font>
Hannah McMillan
Marco Kovacs
Stuart McReath

<font=""MarcellusSC-Regular SDF""><color=#F7E9C9FF>Concept and 2D Artist </color></font>
Peter Lumby

<font=""MarcellusSC-Regular SDF""><color=#F7E9C9FF>Additional Concept Artists</color></font>
James Furlong
Jake Gumbleton

<font=""MarcellusSC-Regular SDF""><color=#F7E9C9FF>Writer and Level Designer </color></font>
Leon Lynn

<font=""MarcellusSC-Regular SDF""><color=#F7E9C9FF>Junior Designer </color></font>
Mario Fernández Palenzuela

<font=""MarcellusSC-Regular SDF""><color=#F7E9C9FF>Assistant Producer </color></font>
Anthony Reeve

<font=""MarcellusSC-Regular SDF""><color=#F7E9C9FF>Quality Assurance Team </color></font>
Andrew Statters
Anthony Reeve
Drew Garner
Jason Guile
Mario Fernández Palenzuela

<font=""MarcellusSC-Regular SDF""><color=#F7E9C9FF>Additional Quality Assurance</color></font>
Cayle Stocks
Connor McGovern
Connor Orpin
Luke Coalter

<font=""MarcellusSC-Regular SDF""><color=#F7E9C9FF>Additional Production Support</color></font>
Oliver Byrne

<font=""MarcellusSC-Regular SDF""><color=#F7E9C9FF>Additional Design </color></font>
Alex Trowers

<font=""MarcellusSC-Regular SDF""><color=#F7E9C9FF>Composer</color></font>
Russ Shaw
Sam Bucknall

<font=""MarcellusSC-Regular SDF""><color=#F7E9C9FF>Sound Design by Cedar Studios Ltd.</color></font>
Tom Puttick
Phil French
Sam Bucknall
Josh Young

<font=""MarcellusSC-Regular SDF""><color=#F7E9C9FF>Character Art</color></font>
Little Red Zombies Studios

<font=""MarcellusSC-Regular SDF""><color=#F7E9C9FF>User Research carried out by Player Research - Brighton </color></font>

<font=""MarcellusSC-Regular SDF""><color=#F7E9C9FF>Special Thanks </color></font>
Abram Conn
Adrian Brooks
Alexander José Sommerfeldt
Alexey 'Cores' Sapunov
Alexey Sapunov
Annabella McCullagh
Arkady Colbourne
Brady Schlue
Brandon Davis
Carmen Cuesta Cabanes
Colin Kennedy
Cristian Giordano
Emily
Gripeaway 
Jan Sahlin
Jered Eliël Mühlenbruch
Jessica
John Dunnet
Jools West
Jose Navarro Monzo
Joseph Ware
Julio Fernandez Saviñon
Justin Calhoun
Lauren Reynolds
Lesley Oman
MandatoryQuest
Maria del Carmen Alfonso Tormo
Mike Würfel
Mikhail Zaitsev
Miroslav Mihov
Monika Klary
Nadia Colbourne
Nick Sickert
Nicolas Viellard
Nikolai Lynge Jørgensen
Panagiotis Tsoupidis
Patricia Byczek
Phil Colbourne
Piper Oman
Rhys Oulton
Sharon
Silvia Estall
Sophie Sandham
Spencer Powell
Stefan Clemens
Thomas Shelley
Cristian Gea Rodriguez
Eric Pla Erra
Nicole De Ambrosio 
Udo Schmalfuß
and the hard-working employees down at Burger Island


<font=""MarcellusSC-Regular SDF""><color=#F7E9C9FF>Flaming Fowl Pets </color></font>
Charlie Tuna
Fiskars*
Griselwald
Hera
Indie
Kiki Bilouteski
Miggle*
Ollie
Ranger 
Sevvie
Smidgeon
The Pig Duck
Toktok*
Xispa*

* Sadly lost during development but still in our hearts


<font=""MarcellusSC-Regular SDF""><color=#F7E9C9FF>Asmodee Digital </color></font>

<font=""MarcellusSC-Regular SDF""><color=#F7E9C9FF>Line Producer</color></font>
Julien Séquert

<font=""MarcellusSC-Regular SDF""><color=#F7E9C9FF>Lead Line Producer</color></font>
Rémy Chinchilla

<font=""MarcellusSC-Regular SDF""><color=#F7E9C9FF>Production Director</color></font>
Laurent Lichnewsky

<font=""MarcellusSC-Regular SDF""><color=#F7E9C9FF>Game Designer</color></font>
Maxime Antonoff
Alexis Clerc

<font=""MarcellusSC-Regular SDF""><color=#F7E9C9FF>Creative Director</color></font>
Rémi Hanesse

<font=""MarcellusSC-Regular SDF""><color=#F7E9C9FF>Brand manager</color></font>
Matthieu du Lac

<font=""MarcellusSC-Regular SDF""><color=#F7E9C9FF>Head of Brands and Products</color></font>
Adrien Rotondo

<font=""MarcellusSC-Regular SDF""><color=#F7E9C9FF>Junior Brand Manager</color></font>
Romain Messer

<font=""MarcellusSC-Regular SDF""><color=#F7E9C9FF>Assistant brand manager</color></font>
Robin Laffra

<font=""MarcellusSC-Regular SDF""><color=#F7E9C9FF>Lead Marketing Artist</color></font>
Sacha Mocquet

<font=""MarcellusSC-Regular SDF""><color=#F7E9C9FF>Cinematic Artist</color></font>
Sylvain Dollez
Louis Dabrowski

<font=""MarcellusSC-Regular SDF""><color=#F7E9C9FF>Junior Marketing Artist</color></font>
Noémie Ardouin

<font=""MarcellusSC-Regular SDF""><color=#F7E9C9FF>Marketing Director</color></font>
Philippe Dao
Arthur Dosne

<font=""MarcellusSC-Regular SDF""><color=#F7E9C9FF>Head of Operations</color></font>
Anne-Sophie Canel

<font=""MarcellusSC-Regular SDF""><color=#F7E9C9FF>Release Manager</color></font>
Hélène Bertolotti

<font=""MarcellusSC-Regular SDF""><color=#F7E9C9FF>Platform Project Manager</color></font>
Mehdi Lekehal

<font=""MarcellusSC-Regular SDF""><color=#F7E9C9FF>Digital Project Manager</color></font>
Elodie Domingues

<font=""MarcellusSC-Regular SDF""><color=#F7E9C9FF>Digital Marketing Assistant</color></font>
Emma Robin
Aurélie Lescene

<font=""MarcellusSC-Regular SDF""><color=#F7E9C9FF>Commercial Director</color></font>
Marie Wolff

<font=""MarcellusSC-Regular SDF""><color=#F7E9C9FF>PR & Influencer Manager</color></font>
Cosma Nicolau

<font=""MarcellusSC-Regular SDF""><color=#F7E9C9FF>Influencer Manager</color></font>
Alain Viravau

<font=""MarcellusSC-Regular SDF""><color=#F7E9C9FF>Social & Paid Media Strategist</color></font>
Samuel Dempsey

<font=""MarcellusSC-Regular SDF""><color=#F7E9C9FF>Community Developper</color></font>
Clara Terrats

<font=""MarcellusSC-Regular SDF""><color=#F7E9C9FF>Community Developper</color></font>
Béatrice Millerioux Henriksen

<font=""MarcellusSC-Regular SDF""><color=#F7E9C9FF>Head of Publishing</color></font>
Julie Le Vacon

<font=""MarcellusSC-Regular SDF""><color=#F7E9C9FF>Customer Support Agent</color></font>
Pierre-Yves Ruys
Florian Marie-Emilienne

<font=""MarcellusSC-Regular SDF""><color=#F7E9C9FF>Lead Customer Support</color></font>
Maxime Crozier

<font=""MarcellusSC-Regular SDF""><color=#F7E9C9FF>Developer BI/DBA</color></font>
Quentin Thomas

<font=""MarcellusSC-Regular SDF""><color=#F7E9C9FF>Data Analyst</color></font>
Arnaud Legendre

<font=""MarcellusSC-Regular SDF""><color=#F7E9C9FF>Tracking Tester</color></font>
Valentin Sanchez de Leon
Benjamin Lutz

<font=""MarcellusSC-Regular SDF""><color=#F7E9C9FF>Head of Data</color></font>
Alexandre David

<font=""MarcellusSC-Regular SDF""><color=#F7E9C9FF>Lead QA</color></font>
Nicolas Dupont

<font=""MarcellusSC-Regular SDF""><color=#F7E9C9FF>Assistant Lead QA</color></font>
Claire Hoffmann
Médéric Bourdillon
Jean-philippe Martin

<font=""MarcellusSC-Regular SDF""><color=#F7E9C9FF>Tester QA</color></font>
Sarah Brasset
Valentin Serri
Olivier Garin
Sébastien Weissrock
Aurélie Lecesne
François-xavier Yacono
Ludovic Rault
Harlan Chomarat
Amélie Perret

<font=""MarcellusSC-Regular SDF""><color=#F7E9C9FF>Head of QA</color></font>
Jean-baptiste Coblence


<font=""MarcellusSC-Regular SDF""><color=#F7E9C9FF>Riotloc</color></font>
<font=""MarcellusSC-Regular SDF""><color=#F7E9C9FF>Localization Cordination</color></font>
Vladimir Konoplitsky
Anna Kiseleva
Alexander Bolotin

<font=""MarcellusSC-Regular SDF""><color=#F7E9C9FF>French Localization</color></font>
Eric Holweck
Bérangère Holweck
Ophélie Colin
Jonathan Pierre

<font=""MarcellusSC-Regular SDF""><color=#F7E9C9FF>German Localization</color></font>
Roland Austinat
Lorenz Hommers
Heinrich Lenhardt
Ulrich Onken
Gesine Preusser
Isabel Sterner
Constanze Vogl

<font=""MarcellusSC-Regular SDF""><color=#F7E9C9FF>Spanish Localization</color></font>
Ramón Méndez
Alba Calvo
Curri Barceló
Juan Ramón Acedo
Emilio Ros
Rubén Moralejo
Laia Díez
David Neira



<font=""MarcellusSC-Regular SDF""><color=#F7E9C9FF>Liquid Violet</color></font>

<font=""MarcellusSC-Regular SDF""><color=#F7E9C9FF>Narrator</color></font>
Alec Newman

<font=""MarcellusSC-Regular SDF""><color=#F7E9C9FF>Voice Directors</color></font>
Rosie Jones
Danny Baldwin

<font=""MarcellusSC-Regular SDF""><color=#F7E9C9FF>Audio Engineers</color></font>
Hayley Allen
Sean Moher

<font=""MarcellusSC-Regular SDF""><color=#F7E9C9FF>Production</color></font>
Jon Youseman
Chris Hopkins

<font=""MarcellusSC-Regular SDF""><color=#F7E9C9FF>Post-Production</color></font>
Alyx Jones
Kevin Davey
James Kirk
Charlie Thomas

<font=""MarcellusSC-Regular SDF""><color=#F7E9C9FF>Cephalofair Games </color></font>
<font=""MarcellusSC-Regular SDF""><color=#F7E9C9FF>CEO / Game Designer</color></font>
Isaac Childres

<font=""MarcellusSC-Regular SDF""><color=#F7E9C9FF>Chief Operating Officer</color></font>
Price Johnson

<font=""MarcellusSC-Regular SDF""><color=#F7E9C9FF>Graphic Design </color></font>
 Josh McDowell

<font=""MarcellusSC-Regular SDF""><color=#F7E9C9FF>Art</color></font>
 Alexandr Elichev
Álvaro Nebot

<font=""MarcellusSC-Regular SDF""><color=#F7E9C9FF>Sculpting</color></font>
James Van Schaik

<font=""MarcellusSC-Regular SDF""><color=#F7E9C9FF>Editing</color></font>
Jim Spivey
Mathew G. Somers
Marcel Cwertetschka

<font=""MarcellusSC-Regular SDF""><color=#F7E9C9FF>Special Thanks</color></font>
Kristyn Childres, Katie, Finn, Ada, and Cora McDowell, Charilaos
Bacharis, Clinton Bradford, Brandon Butcher, Travis Chance,
Joseph Childres, Rob Daviau, Paul Grogan, Brendon Hall,""
""Richard Ham, Kasper Hansen, Walker Hardin, Chuck Hennemann,
Scott Horton, Brian Hunter, David Isakov, Alexander Klatte, Carl
Klutzke, Brian Lee, Nick Little, Kevin Manning, Jan Meyberg,
Timo Multamäki, Ray Phay, Joan Prats, Andrew Ritchey, Adam
Sadler, Brady Sadler, Eric Sanson, Scott Starkey, JC Trombley, Arne
Vikhagen, Michael Wilkins, Stefan Zappe, Marcel Cwertetschka,
Tim and Kim De Smet, Jared Gillespie, David Isakov, Jeremy Kaemmer, Mathew G. Somers"
GUI_CREDITS_THANKYOU," <color=#F1DBAE>Thank you</color> to all the community who backed us in Early Access and helped us get Gloomhaven ready for the release!"
GUI_CURRENT_TURN,"Current Turn"
GUI_CUSTOM_MODS_TITLE,"Custom Mods:"
GUI_CUSTOM_RULESETS_DESC,"Activate Mods to apply them to your game's Ruleset."
GUI_CUSTOM_RULESETS_TITLE,"Custom Rulesets"
GUI_DEFAULT_ATTACK,"Default Attack"
GUI_DEFAULT_MOVE,"Default Move"
GUI_DELETE,"Delete"
GUI_DELETE_CHARACTER,"Delete Character"
GUI_DELETE_CHARACTER_CONFIRMATION,"Any items the character owned will return to the Merchant's shop supply, and all money the character owned is gone"
GUI_DELETE_PARTY_CONFIRMATION,"Do you want to delete this save?"
GUI_DELETE_WARNING,"This action can't be undone. Do you want to continue?"
GUI_DEVOTION_LEVEL,"Devotion {0}"
GUI_DEVOTION_TOOLTIP,"<size=+2><color=#EACF8C>Devotion</color></size>
Donate Gold to the Temple of the Great Oak to increase the Party's Devotion."
GUI_DIFFICULTY_BRUTAL,"Brutal"
GUI_DIFFICULTY_DEADLY,"Deadly"
GUI_DIFFICULTY_DESCR_CAMPAIGN,"Difficulty settings can be changed during the game"
GUI_DIFFICULTY_DESCR_CAMPAIGN_V2,"Difficulty settings can be modified during the game. These can be found in the Options menu"
GUI_DIFFICULTY_EASY,"Easy"
GUI_DIFFICULTY_FRIENDLY,"Friendly"
GUI_DIFFICULTY_HARD,"Hard"
GUI_DIFFICULTY_INSANE,"Brutal"
GUI_DIFFICULTY_NORMAL,"Normal"
GUI_DIFFICULTY_SELECT,"Choose Difficulty"
GUI_DISABLE,"Disable"
GUI_DISABLED,"Disabled"
GUI_DISCARD_CARD,"Discard ""{0}""
"
GUI_DISCARD_CARDS,"Discard Cards
"
GUI_DISTRIBUTED_GOLD_POINTS,"<color=#FCC951FF><sprite name=""Gold_Icon_White"" color=#FCC951FF>{0} Gold</color> Remaining"
GUI_DISTRIBUTE_ATTACK_MODIFIER,"Choose 1 Mercenary to gain {0} Modifiers"
GUI_DISTRIBUTE_ConsumeItem,"Choose a Mercenary to consume 1 {0} at the start of the next Scenario"
GUI_DISTRIBUTE_GOLD_CONFIRM,"Distribute Gold"
GUI_DISTRIBUTE_GOLD_POINTS,"<color=#C53F3F><sprite name=""Gold_Icon_White"" color=#C53F3F>{0} Gold Remaining"
GUI_DISTRIBUTE_HEALTH,"Redistribute Health Points"
GUI_DISTRIBUTE_HEALTH_POINTS,"<color=#C53F3FFF>Redistribute <sprite name=""Heal"" color=#C53F3FFF>{0} Health Points</color>"
GUI_DISTRIBUTE_HEALTH_UNAVAILABLE,"<color=#C53F3FFF>You haven't taken any Damage</color>"
GUI_DISTRIBUTE_ITEM,"Bind Item to a Mercenary"
GUI_DISTRIBUTE_LOSEITEM,"1 Mercenary must lose the Item"
GUI_DISTRIBUTE_SELECT_GAIN,"Select 1 character to gain {0}"
GUI_DISTRIBUTE_SELECT_lose,"Select 1 character to lose {0}"
GUI_DLC_DESCR,"The DLC cannot be enabled during the game. However, these can be enabled later on the ""Load"" Screen."
GUI_DLC_SELECTOR_DESCR,"Play Gloomhaven with the {0} DLC enabled."
GUI_DLC_SELECTOR_DISABLED_TOOLTIP,"<color=#F1DBAE>{0} - Disabled</color>
The {0} DLC is currently disabled.
Click the toggle to turn on the DLC and enhance your Gloomhaven experience with extra content!"
GUI_DLC_SELECTOR_ENABLED_TOOLTIP,"<color=#F1DBAE>{0} - Enabled</color>
The {0} DLC is currently enabled.
Click the toggle to turn off the DLC and enjoy a standard playthrough of Gloomhaven."
GUI_DLC_SELECTOR_UNAVAILABLE_TOOLTIP,"<color=#F1DBAE>{0}</color>
To use the DLC settings you first have to buy the {0} DLC"
GUI_DRAW_CITY_EVENT,"City Event"
GUI_DUNGEON_VICTORY,"Congratulations.  You have beaten the scenario."
GUI_DV_CHARACTER_STRENGTHS,"Strengths:"
GUI_DV_CHARACTER_WEAKNESSES,"Weaknesses:"
GUI_EARLY_ACCESS,"Early Access Build"
GUI_EARLY_ACCESS_PAGE_1_INFO_1,"When a sinister cabal starts disappearing the less fortunate of the city, it somehow falls to you to get to the bottom of it....so long as you get paid for your trouble."
GUI_EARLY_ACCESS_PAGE_1_INFO_2,"Recruit four new mercenaries with unique gameplay and explore a previously hidden side of the city of Gloomhaven through an arching storyline filled with a plethora of new enemies and bosses."
GUI_EARLY_ACCESS_PAGE_1_INFO_3,"Featuring 4 unique mercenaries, 25 new scenarios, 10 new enemies and bosses, new road events and battle goals and 10 new items to acquire, the Jaws of the Lion DLC is packed full with new content. "
GUI_EARLY_ACCESS_PAGE_1_INFO_4,"The new Campaign scenarios unlock directly on Gloomhaven’s existing map once the core game’s second scenario is completed and it Guildmaster and Campaign you’ll find the four new characters automatically available. 
"
GUI_EARLY_ACCESS_PAGE_1_TITLE,"Jaws of the Lion DLC"
GUI_EARLY_ACCESS_PAGE_2_INFO_1,"Do you have questions or want to share some feedback? 
Need some help as a new player or looking to recruit some extra players for multiplayer? 

Then come and join our ever growing community on Discord where you will find plenty of like-minded individuals ready to help and discuss and you’ll often see the development team active in the server. 
"
GUI_EARLY_ACCESS_PAGE_2_INFO_2,"Click the links below to join us on social media and stay up to date with all the latest Gloomhaven news!
"
GUI_EARLY_ACCESS_PAGE_2_TITLE,"Join the Community"
GUI_EARLY_ACCESS_PAGE_3_INFO,"After 2 years in Early Access and finally reaching version 1.0 with the release of the Campaign, we would just like to take this opportunity to say a massive thank you to all our Early Access players. Every one of you has contributed in some way to the end result and we really could not have done this without your help and support. 

We’ve come a long way since July 2019, with a completely revamped Guildmaster mode, Multiplayer and now the Campaign, not to mention all the characters, monsters and items we have gradually added! This has been a behemoth of a project to work on but we have loved every minute of it thanks to the passion and enthusiasm we’ve received from the community. 

We hope we have done you proud.

Flaming Fowl Studios"
GUI_EARLY_ACCESS_PAGE_3_TITLE,"Thank You!"
GUI_EARLY_ACCESS_PAGE_4_TITLE,"Tutorial and Learning the Game"
GUI_EARLY_ACCESS_TITLE,"Welcome to Gloomhaven!"
GUI_EASY,"Easy"
GUI_EDIT,"Edit"
GUI_EFFECTS,"Effects"
GUI_ELEMENT_AIR,"Air"
GUI_ELEMENT_ANY,"Any"
GUI_ELEMENT_DARK,"Dark"
GUI_ELEMENT_EARTH,"Earth"
GUI_ELEMENT_FIRE,"Fire"
GUI_ELEMENT_ICE,"Ice"
GUI_ELEMENT_INFUSION_CREATED,"{0} Element Created!"
GUI_ELEMENT_INFUSION_CREATING,"Creating ..."
GUI_ELEMENT_LIGHT,"Light"
GUI_ELEMENT_STATUS_INERT,"Inert"
GUI_ELEMENT_STATUS_INFUSING,"Infusing"
GUI_ELEMENT_STATUS_STRONG,"Strong"
GUI_ELEMENT_STATUS_WANING,"Waning"
GUI_ENABLE,"Enable"
GUI_ENABLED,"Enabled"
GUI_ENABLE_DLC_CONFIRMATION,"Once a DLC is enabled on a save it cannot return to its previous settings."
GUI_ENCHANTMENT_POINTS,"Enchantment Points"
GUI_ENCHANTMENT_POINTS_TOOLTIP,"<size=+2><color=#EACF8C>Enchantment Points</color></size>
Earn Enchantment Points <sprite name=""Enchantress_Icon""> every time the Gloomhaven Wealth level increases. Spend Enchantment Points on Ability Cards you wish to Enhance. Once an Ability Card has been Enchanted, you can add as many enhancements to it as slots appear on the card."
GUI_ENCOUNTER,"Encounter"
GUI_ENCOUNTER_RECEIVED,"You've received"
GUI_END_EXTRA_TURN,"End Extra Turn"
GUI_END_PULL,"End Pull"
GUI_END_PUSH,"End Push"
GUI_END_ROUND,"End Round"
GUI_END_SELECTION,"End Selection"
GUI_END_TURN,"End {0}’s Turn"
GUI_ENEMY,"Enemy"
GUI_ENEMY2,"Enemy Team 2"
GUI_ENHANCE,"Enhance"
GUI_ENHANCEMENTS,"Enhancements"
GUI_ENHANCEMENTS_TOOLTIP,"This screen allows you to add Enhancements to all of your abilities. Select the Ability, then the Enhancement Slot, and then the Enhancement you wish to add to that slot. Be aware that different Enhancements cost a different base amount, and that cost is modified by the number of Enhancements already on the card and the type of ability it is. When you remove an Enhancement, you recover its original cost."
GUI_ENHANCEMENTS_UNAVAILABLE,"No Enhancements available"
GUI_ENHANCEMENT_CARDS_ENHANCED,"All <sprite name=""Card_Icon""><color=#CEAD5A> Ability Cards</color> are fully Enhanced"
GUI_ENHANCEMENT_CARD_CANT_BE_ENHANCED,"This <sprite name=""Card_Icon""> Ability Card cannot be <color=#CEAD5A>Enhanced</color>"
GUI_ENHANCEMENT_CARD_FULLY_ENHANCED,"This <sprite name=""Card_Icon""> Ability Card has been <color=#CEAD5A>fully Enhanced</color>"
GUI_ENHANCEMENT_CARD_NOT_ENHANCED,"This <sprite name=""Card_Icon""> Ability Card is <color=#CEAD5A>not Enhanced</color>"
GUI_ENHANCEMENT_COST_BASE,"Base Cost "
GUI_ENHANCEMENT_COST_CARD_LEVEL,"Card Level "
GUI_ENHANCEMENT_COST_EXISTING,"Existing Enhancement "
GUI_ENHANCEMENT_COST_ORIGINAL,"Original price"
GUI_ENHANCEMENT_FILTER,"Enhance: <color=white>{0}</color>"
GUI_ENHANCEMENT_MODE_ORIGINAL,"Original: Permanent Enhancements will affect all current and future Mercenaries of the same class. Enhancements cannot be sold."
GUI_ENHANCEMENT_MODE_VARIANT,"Updated: Temporary Enhancements will affect individual Mercenaries, and can be removed to regain 75% of their original cost. The costs have also been rebalanced to encourage experimentation. *Recommended"
GUI_ENTER_NAME,"Enter Name"
GUI_ENTER_VILLAGE,"Enter Village"
GUI_EQUIPPED,"Equipped"
GUI_ERROR_CONTINUE_BUTTON,"Continue"
GUI_ERROR_EXIT_GAME_BUTTON,"Exit Game"
GUI_ERROR_LOAD_CHECKPOINT_BUTTON,"Reset Save to Checkpoint"
GUI_ERROR_MAIN_MENU_BUTTON,"Go to Main Menu"
GUI_ERROR_REBUILD_RULESET_BUTTON,"Rebuild Ruleset"
GUI_ERROR_REPORT_PLACEHOLDER,"Please tell us what happened before the error occurred..."
GUI_ERROR_RESET_QUEST_BUTTON,"Reset Quest and Return To Map"
GUI_ERROR_RESET_SAVEFILE_BUTTON,"Reset Save File"
GUI_ERROR_RESET_SCENARIO_BUTTON,"Reset Scenario To Start"
GUI_ERROR_RETRY,"Retry"
GUI_ERROR_RETURN_TO_MAP_BUTTON,"Return to Adventure Map"
GUI_ERROR_TITLE,"Sorry, An Error Has Occurred"
GUI_ESC_MENU_TITLE,"Pause"
GUI_EXIT,"Exit"
GUI_EXIT_GAME,"Exit Game"
GUI_EXIT_JOURNEY,"Abandon Quest"
GUI_EXIT_SHOP,"Exit Shop"
GUI_EXIT_TRAINER,"Exit Trainer"
GUI_EXIT_VILLAGE,"Leave {0}"
GUI_EXPORTING_MODS,"Exporting ..."
GUI_EXPORTING_MODS_COPY_PATH,"Copy Path"
GUI_EXPORTING_MODS_COPY_PATH_NOTIFICATION,"Path copied to clipboard!"
GUI_EXPORTING_MODS_TOOLTIP,"<color=#F1DBAEFF>Exporting Moddable Content to:</color> {0}"
GUI_EXPORT_MODS,"Export YML"
GUI_EXTRAS,"Extras"
GUI_EXTRA_CARDS_HEADER,"Extra Cards"
GUI_EnemiesKilled,"This is an Objective that you must complete to win the Scenario. A bar underneath shows the progress towards completion."
GUI_FINISH,"Finish"
GUI_FINISH_TARGET_SELECT,"Finish Target Selection"
GUI_FIRST_RETIRED_CHARACTERS_STORY_1,"After a phlegmatic farewell with one of the band's most determined mercenaries, you find yourself wondering if others may have shaped Gloomhaven’s future, only to leave the city."
GUI_FIRST_RETIRED_CHARACTERS_STORY_2,"You have heard of a Town Records building in the Coin District, but never visited. Deciding that it would be the best place to satiate your curiosity, you make your way to the large, circular structure deep in the heart of the District."
GUI_FrontEndTutorial_01_Description,"Taking the first steps in the boots of a Mercenary is never easy. Start the Tutorial to learn the very basics of Gloomhaven’s mechanics."
GUI_FrontEndTutorial_01_Tilte,"1. The Basics"
GUI_FrontEndTutorial_02_Description,"You know how to get about, that’s good. Now it’s time to learn the important things, like killing and looting your enemies."
GUI_FrontEndTutorial_02_Tilte,"2. Grab and Go"
GUI_FrontEndTutorial_03_Description,"Combine the skills you’ve learnt to take down the bandit Archer. You’ll need some extra help to get across those nasty traps…"
GUI_FrontEndTutorial_03_Tilte,"3. Light on your Feet"
GUI_FrontEndTutorial_04_Description,"It’s all about knowing where you stand and finding the best spot in the Dungeon."
GUI_FrontEndTutorial_04_Tilte,"4. Don’t Get Close!"
GUI_FrontEndTutorial_05_Description,"Get acquainted with Attack Modifiers, how they work and how they will affect each and every one of your attacks."
GUI_FrontEndTutorial_05_Tilte,"5. Attack Modifiers"
GUI_FrontEndTutorial_06_Description,"The Brute is in a struggle against the Living Bones. Use everything you’ve got to make sure they stay dead for good."
GUI_FrontEndTutorial_06_Tilte,"6. I am Brute"
GUI_FrontEndTutorial_07_Description,"The Scoundrel has two daggers and a lot of gold to loot, and she  isn’t planning on leaving anything behind."
GUI_FrontEndTutorial_07_Tilte,"7. A Blade in the Night"
GUI_FrontEndTutorial_08_Description,"Spellweavers are a powerful race, but vulnerable in close combat. Learn how to use the Elements to your advantage"
GUI_FrontEndTutorial_08_Tilte,"8. Master the Elements"
GUI_FrontEndTutorial_09_Description,"Tinkerers are very resourceful creatures, but can’t get up to much while Wounded…"
GUI_FrontEndTutorial_09_Tilte,"9. Brain over Brawn"
GUI_FrontEndTutorial_10_Description,"Four Living Bones surround the Cragheart and the clock is ticking, can you defeat them all in time?"
GUI_FrontEndTutorial_10_Tilte,"10. Heart of Stone"
GUI_FrontEndTutorial_11_Description,"Why do all the fighting when you can summon someone (or something) to do it for you?"
GUI_FrontEndTutorial_11_Tilte,"11. Mind over Matter"
GUI_GAINED_GOLD,"Party Gold Earned"
GUI_GAINED_HEALTH,"Gained {0} health"
GUI_GAINED_LEVEL,"Gained {0} level(s)"
GUI_GIFT_ABILITY_CARD,"You've received an Ability Card"
GUI_GIFT_ADVANTAGE,"You have gained Advantage"
GUI_GIFT_ADVANTAGE_COMBINED,"One character gains ADVANTADGE"
GUI_GIFT_BLESS,"You have been Blessed"
GUI_GIFT_BLESS_COMBINED,"One character gains BLESS"
GUI_GIFT_CURSE,"You have been Cursed"
GUI_GIFT_CURSE_COMBINED,"One character gains CURSE"
GUI_GIFT_DAMAGE,"Each character starts the next scenario suffering {0} damage"
GUI_GIFT_DAMAGE_NOW,"Suffer {0} Damage"
GUI_GIFT_DISADVANTAGE,"You have gained Disadvantage"
GUI_GIFT_DISADVANTAGE_COMBINED,"One character gains DISADVANTADGE"
GUI_GIFT_DISARM,"You have been Disarmed"
GUI_GIFT_DISARM_COMBINED,"One character gains DISARM"
GUI_GIFT_EACH_LOST_GOLD,"You've lost {0} Gold each"
GUI_GIFT_EACH_WIN_GOLD,"You've gained {0} Gold each"
