Keys,"English [en-GB]"
COMPENDIUM_MonsterMovement_2,"If the monster is performing a ranged attack, it will only move toward a hex where it is within range to perform its best possible attack. A monster will also move away from its focused enemy until it can perform the ranged attack without <b>Disadvantage</b>. When forced to choose, a monster will prioritize losing <b>Disadvantage</b> on its focused enemy over maximizing its attack on secondary targets."
COMPENDIUM_MonsterMovement_3,"Even if a monster cannot move into attack range, it will still use its movement to get as close as possible to its focus. Having abilities other than <b>Attack</b> on its ability card does not affect a monster’s movement in any way. It will simply move according to the above rules and then use its other abilities as best as it can."
COMPENDIUM_MonsterMovement_4,"Monsters without the <b>Flying</b> trait consider negative hexes (e.g. ones with traps) to be obstacles when determining focus and movement unless movement through one of these hexes is the only way they can focus on a target. In this case, they will use the path moving through the smallest number of negative hexes possible to find a focus and suffer any consequences."
COMPENDIUM_MonsterMovement_Title,"Monster Movement"
COMPENDIUM_MonsterTurns,"Monsters’ decisions are controlled by a focus system using action cards to automate what the monsters will do on their turn. All monsters will perform the abilities listed on their drawn card for the round in the order written. They will not move or attack unless these actions are listed on their card.

Monster cards for the round are drawn per monster type, not per monster. This means that all ""Bandit Archers"" for example would all act out the same abilities for each of their turns. 

All elites of a monster type act first, then the normal monsters of that type act. If more than one elite or normal monster of a given type is present on the board, then the monsters act in ascending numerical order. All monsters of the same type take individual turns, not all together, at the same initiative value listed on their drawn monster card for the round."
COMPENDIUM_MonsterTurns_Title,"Monster Turns"
COMPENDIUM_MovementTypes_1,"<b>Move X</b> abilities allow a character to move up to X number of hexes on the map. Characters and monsters can move through their allies, but cannot move through their enemies or obstacles. Traps can be moved through and are triggered when their tile is entered with normal movement. Movement cannot end in the same hex as another character or monster. Walls can never be moved through."
COMPENDIUM_MovementTypes_2,"<b>Jump</b>
Some Move abilities are specified as a <b>Jump</b>. A jump move allows the character to ignore all characters, monsters, obstacles and traps during their movement. However, the last hex of a jump is still considered a normal movement, and so must obey the normal movement rules above – so as much as you may want to land on top of Cragheart, you cannot."
COMPENDIUM_MovementTypes_3,"<b>Flying
</b>
Some monsters may also have the <b>Flying</b> special trait. This allows them to completely ignore any characters, monsters, traps and obstacles during any part of their movement, including the last hex, except that they must still end their movement in an unoccupied hex (no characters or monsters present). This includes forced movement like a Push or Pull. If a character loses its Flying trait while occupying an obstacle hex, it takes damage as if it had sprung a damage trap and then moves immediately to the nearest empty hex."
COMPENDIUM_MovementTypes_Title,"Movement Types"
COMPENDIUM_MultipleTargets_1,"Some attacks are accompanied by a <b>Target X</b> value, which means the character can target X different enemies within the attack’s range with the attack."
COMPENDIUM_MultipleTargets_2,"For any attack that targets multiple enemies, an attack modifier card is drawn for each target. It is not possible to target the same enemy with multiple attacks from the same ability. 

Attacks can never target allies. An ally can be within the affected area of an attack, but they will not be targeted by it."
COMPENDIUM_MultipleTargets_Title,"Multiple Targets"
COMPENDIUM_NegativeConditions_1,"Certain abilities may apply conditions to their targets. The condition remains until the requirements for removing the specific effect are met. Only one of each condition type may be applied to any single character or monster at a time, however conditions can be reapplied to refresh their duration.

The following are negative conditions. If an ability has the name of one of these conditions contained within it, then the condition is applied to all targets of the ability, after the main effect of the ability is applied. Conditions on an attack are applied regardless of whether the attack does damage."
COMPENDIUM_NegativeConditions_2,"<b>POISON:</b> If a target is poisoned, all enemies add +1 <b>Attack</b> to all of their attacks targeting them. If a <b>Heal</b> ability is used on a poisoned target, the poison condition is removed, but has no other effect (i.e. does not restore any hit points)."
COMPENDIUM_NegativeConditions_3,"<b>WOUND:</b> If a target is wounded, it suffers one point of damage at the start of each of its turns. If a <b>Heal</b> ability is used on a wounded target, the Wound condition is removed and the <b>Heal</b> continues normally. If a target is both poisoned and wounded, a <b>Heal</b> ability would remove both conditions but have no other effect."
COMPENDIUM_NegativeConditions_4,"<b>IMMOBILIZE:</b> If a target is immobilized, it cannot perform any <b>Move</b> abilities on its turn. At the end of its next turn, the immobilize condition is removed."
COMPENDIUM_NegativeConditions_5,"<b>DISARM:</b> If a target is disarmed, it cannot perform any <b>Attack</b> abilities on its turn. At the end of its next turn, the Disarm condition is removed."
COMPENDIUM_NegativeConditions_6,"<b>STUN:</b>  If a target is stunned, it cannot perform any abilities or use items on its turn (except to perform a long rest in the case of characters). At the end of its next turn, the Stun condition is removed. Players must still play two cards or rest on their turn, and if a player plays two cards while stunned, the actions selected are not used, and the cards are simply discarded."
COMPENDIUM_NegativeConditions_7,"<b>MUDDLE:</b> If a target is muddled, it gains <b>Disadvantage</b> on all of its <b>Attack</b> abilities. At the end of its next turn, the Muddle condition is removed."
COMPENDIUM_NegativeConditions_Title,"Negative Conditions"
COMPENDIUM_Obstacles,"Obstacles are various decor elements blocking hexes in a room, impeding normal movement through the hexes they occupy. They do not hinder ranged attacks however.

It is possible for certain character abilities to create or move obstacles. When doing so, players can never completely cut off one area of the scenario map from another, such that the area cannot be moved into without going through the obstacles."
COMPENDIUM_Obstacles_Title,"Obstacles"
COMPENDIUM_PositiveConditions_1,"The following are positive conditions. Characters and monsters can apply positive conditions to themselves or their allies through specific actions. Positive conditions cannot be prematurely removed."
COMPENDIUM_PositiveConditions_2,"<b>STRENGTHEN:</b> If a target is strengthened, it gains <b>Advantage</b> on all of its attacks. At the end of its next turn, the Strengthen condition is removed."
COMPENDIUM_PositiveConditions_3,"<b>INVISIBLE:</b> If a character or monster is invisible, it cannot be focused on or targeted by an enemy. Invisibility does not affect a character or monster's interactions with their allies. At the end of its next turn, the Invisible condition is removed. Monsters treat invisible characters exactly as if they were obstacles."
COMPENDIUM_PositiveConditions_Title,"Positive Conditions"
COMPENDIUM_RestsAndRecoveringCards,"Discarded cards can be returned to hand by performing one of the following types of rest:

<b>Short Rest:</b> During card selection, you can Short Rest to randomly burn one discarded card to return all other discarded cards to hand. If you would rather keep the randomly burned card, you can choose to suffer one damage and randomly burn a different discarded card once per rest.

<b>Long Rest:</b> Instead of choosing ability cards for the turn, you may choose a discarded card to burn to perform a <b>Heal 2, Self</b> action, recover all other discarded cards and refresh all of your spent item cards, with an initiative of <b>99</b> for the round."
COMPENDIUM_RestsAndRecoveringCards_Title,"Rests and Recovering Cards"
COMPENDIUM_Retaliate,"A <b>Retaliate X</b> active bonus ability causes the recipient to inflict X points of damage to attackers in an adjacent hexes for each attack made. A retaliate bonus can also be accompanied by a <b>Retaliate Range Y</b> value, which means that the retaliate effect triggers instead to any attacker within Y hexes, rather than just adjacent hexes. The retaliate takes effect after the attack that initiated it.

If the retaliating character is killed or exhausted by the attack, then the retaliate does not activate. Multiple retaliate bonuses stack with one another, and retaliate itself is not an attack or even a targeted effect, it is simply direct damage to the attacker's hit points."
COMPENDIUM_Retaliate_Title,"Retaliate"
COMPENDIUM_RoundSummary,"A scenario consists of a series of rounds that are played until players either meet the victory conditions of the scenario or fail the scenario. A round consists of the following phases:

• <indent=15><b>1. Ability Card Selection:</b>
For each character, either select two cards for the round or choose to perform a long rest for the round. The first card selected determines the character's initiative for the round. (Short rests may also be performed during card selection to recover discarded cards)</indent>

• <indent=15><b>2. Monster Cards Revealed:</b>
For each monster type currently in play a card for the round is revealed. All monsters of a type will use the same card for the round. The initiative track at the top of the screen is then updated based on the initiative values of the chosen character and monster cards.</indent>

• <indent=15><b>3. Action Phase:</b>
Starting with the lowest initiative, players and monsters will act out their turns for the round. While monsters simply act out their single-action cards, player characters select which two opposing card-halves to use at the start of their turn. Player characters may also use item cards at various points during their turns.</indent>

• <indent=15><b>4. End of Round:</b>
Round-length active effects end and where appropriate are discarded or burned, infused elements go from strong to waning and waning to inert, and if a standard <b><color=#A050E0>x0</color></b> or <b><color=#D92727>x2</color></b> multiplier was drawn as a modifier that modifier list is reset.</indent>"
COMPENDIUM_RoundSummary_Title,"Round Summary"
COMPENDIUM_SECTION_AbilitiesAttack,"Abilities - Attack"
COMPENDIUM_SECTION_AbilitiesMove,"Abilities - Move"
COMPENDIUM_SECTION_AbilitiesOther,"Abilities - Other"
COMPENDIUM_SECTION_AbilityCards,"Ability Cards"
COMPENDIUM_SECTION_DamageAndExhaustion,"Damage and Exhaustion"
COMPENDIUM_SECTION_EffectsAndConditions,"Effects and Conditions"
COMPENDIUM_SECTION_Elements,"Elements"
COMPENDIUM_SECTION_Experience,"Experience"
COMPENDIUM_SECTION_Items,"Items"
COMPENDIUM_SECTION_MonsterBehaviour,"Monster Behaviour"
COMPENDIUM_SECTION_Overview,"Overview"
COMPENDIUM_SelectingCards,"At the beginning of the round, either two ability cards or a long rest must be selected for each player character to use for their turn.

The cards selected will determine the set of actions you have available at the beginning of each character's turn, as well as the character's initiative for the round. A large part of the strategy in Gloomhaven is choosing the right combination of cards wisely for their abilities and initiative.

Note that while each card has two halves, opposite halves must be used for the turn. For example, if you choose to use the top half of a card for the first action of a character's turn, the bottom half must be used for the other."
COMPENDIUM_SelectingCards_Title,"Selecting Cards"
COMPENDIUM_Shield,"A <b>Shield X</b> active bonus ability gives the recipient a defensive effect that reduces any incoming attack value by X. Multiple shield bonuses stack with one another and can be applied in any order. A shield bonus only applies to damage caused by an attack – direct damage such as from traps or retaliate is not attenuated."
COMPENDIUM_Shield_Title,"Shield"
COMPENDIUM_Summon,"Some abilities summon allies to assist you. Summons are placed in an empty hex adjacent to the character performing the summon. If there are no available hexes, the summon ability cannot be used.

Summons have basic statistics for hit points, attack value, move value, and range value along with any special traits written on the ability card. A summon is considered a persistent bonus (the card is placed in the active area) until either the summon loses all its hit points, its corresponding ability card is removed from the active area, or the summoner becomes exhausted, at which point the summon disappears. 

A summon’s turn in the initiative order is always directly before the character who summoned it, and is separate from that character’s turn. Summons are not controlled by the summoning player, but instead obey automated monster rules, permanently performing <b>Move X, Attack Y</b>, where X and Y are its base move and attack values respectively. Summons use the player’s attack modifier deck to perform its attacks.

A player can have multiple different summon abilities in play at once, in which case they act in the order in which they were summoned. Summoned characters never take a turn in the round they are summoned. Summon kills are credited to the owner of the summon."
COMPENDIUM_Summon_Title,"Summon"
COMPENDIUM_TakingDamage,"Whenever a player character takes damage in any form, you are presented with three options:

• <indent=15><b>1. Take the damage:</b> The character loses hit points equal to the value shown.
</indent>
• <indent=15><b>2. Burn a card from hand:</b> Choose an available card from your hand to be burned instead of receiving the damage.
</indent>
• <indent=15><b>3. Burn two discarded cards:</b> Choose two cards from your discarded cards to be burned instead of receiving the damage.
</indent>
Note that choosing to negate the damage by either of the burning cards options does not prevent any additional effects from the attack from being applied. You also cannot choose to burn the cards you have selected for the turn if you have not used them yet.

<b>TIP:</b> It is often wise to use your health as a resource and opt to lose hit points over burning cards when you can, as you often can recoup lost hit points via resting and abilities more easily than you can recover burned cards!"
COMPENDIUM_TakingDamage_Title,"Taking Damage"
COMPENDIUM_Traps,"A trap is sprung when a character enters its hex with normal or forced movement. Flying and Jump movements are unaffected by traps. When a trap is sprung, it inflicts some negative effect on the character who sprung it and then it is removed from the board. A trap can also be disarmed through specific actions to remove it from the board without suffering its negative effects.

Trap effects are varied and can be seen by hovering over the trap. Characters and monsters can also create traps on the board, with the effects specified by the ability that creates the trap."
COMPENDIUM_Traps_Title,"Traps"
COMPENDIUM_UsingAbilites,"At the start of a player character's turn, you are presented with the two cards you chose for the turn. You can now choose the first action to use for the two actions a player character can perform in a turn – bearing in mind that the main action or default action from the opposite card half on the other card will then have to be your second action.

Within each action are one or more abilities, which are acted out in the order that they appear on the card – although you can opt to skip some abilities provided that the effect is not negative. Here's an example breakdown of the abilities in the bottom action of Crater in the attached screenshot:

• <indent=15>Firstly, all adjacent allies and enemies suffer one damage.</indent>

• <indent=15>Next up is the ability to move up to four hexes as a jump. Note that ""Jump"" here is not another ability in itself, but rather a property of the Move ability. You can identify such properties and effects of abilities as they will be in a smaller font beneath the ability.</indent>

• <indent=15>Finally, there is another instance of damage to all adjacent allies and enemies. Notice that underneath is an option to consume the element Earth (See <b>Elements</b>) to augment this ability to deal two damage instead of one and gain XP. Note that this consume option only applies to the latter instance of damage that directly precedes it on the card.</indent>

• <indent=15>After all three of the abilities are complete, there is 1 XP to be gained from the floating symbol for it within the action, and due to the burned icon in the corner of the card, the card is burned instead of being discarded for choosing this action.</indent>"
COMPENDIUM_UsingAbilites_Title,"Using Abilities"
COMPENDIUM_UsingItems_1,"The icon to use an item glows to indicate when they can be used, according to the constraints of what is written on the item card. You can use the items from these equip slots by clicking on them at these times. Some items will only be usable from in the Take Damage UI, and will appear above it when applicable. There are also items that provide a constant passive effect for as long as they are equipped and thus do not require activation to apply.

Note that if an item affects an attack (e.g. adds a bonus, an effect, advantage, etc), it will only be available to be used before the attack is committed – i.e. before the attack modifier for the attack is drawn. If an effect is added to an attack, it functions exactly as if it had been written on the action card being used for the attack. There is no limit to the number of items a character can use on their turn or even during a specific ability, provided the item is still available to be spent. Any instance of applying the effects of an item card to a situation is considered a use.

There are three different things that can happen to an item card after it is used, denoted by the following:"
COMPENDIUM_UsingItems_2,"This symbol means that the item is <b>Spent</b> after use, and cannot be reused in this scenario until it is refreshed, by either a long rest or an ability's effect."
COMPENDIUM_UsingItems_3,"This symbol means that the item is <b>Consumed</b> after use, and can only be refreshed within a scenario by specific abilities. All items are refreshed between scenarios, and no item can be permanently consumed."
COMPENDIUM_UsingItems_4,"If a card depicts neither of these symbols, there are no restrictions on the number of times it can be used during a scenario, other than what is written on the text of the item card."
COMPENDIUM_UsingItems_Title,"Using Items"
CREATE_NEW_LOCAL_SAVE,"This save is owned by another user.  Do you want to create a new local save owned by you with the same state?  "
CREATE_NEW_LOCAL_SAVE_BUTTON,"Create New Local Save"
CREATE_NEW_SAVE_MESSAGE_TITLE,"Create New Local Save"
Campaign_SiegeCannon,"If an Archer reaches the three hexes to the rear of the cannon, it fires, damaging all mercenaries and their summons on the three columns of hexes in front of it."
CaptainoftheGuard,"Captain of the Guard"
Captive,"Captive"
Card,"Card"
CaveBear,"Cave Bear"
CaveBearElite,"Cave Bear Elite"
Chest,"Chest"
CityArcher,"City Archer"
CityArcherElite,"City Archer Elite"
CityGuard,"City Guard"
CityGuardElite,"City Guard Elite"
Command,"Command"
Condition,"Condition"
Consume,"Consume"
ConsumeItemCards,"Consume Item Cards"
ControlActor,"Mind Control"
ControlEnemy,"Mind Control"
CopperneckMountains,"Copperneck Mountains"
Corpsewood,"Corpsewood"
CovenofBones,"Coven of Bones"
Cragheart,"Cragheart"
Cragheart_ADVENTURE_DESCRIPTION,"Craghearts are Savvas who were exiled for being incapable of mastering an element. Their core is shattered to mark them for life.
They have a wide range of abilities and reasonable health meaning they can be used in a defensive melee role, as a ranged damage dealer or even a healer in a pinch. Prioritise using Earth Mana to get the most out of their abilities."
Cragheart_DESCRIPTION,"Craghearts are Savvas who were exiled for being incapable of mastering an element. Their core is shattered to mark them for life."
Cragheart_DIFFICULTY,"Medium"
Cragheart_ROLE,"Damage/Support"
Cragheart_SKIN_ALT,"Boulderfist"
Cragheart_STRENGTHS,"- <indent=%15>Can place and interact with obstacles</indent>
- <indent=%15>Versatile with melee & ranged options</indent>
- <indent=%15>Lots of direct damage abilities to dodge Shield and Disadvantage</indent>"
Cragheart_WEAKNESSES,"- <indent=%15>Doesn't quite excel in any one aspect</indent>
- <indent=%15>Some abilities require obstacles in specific locations to function</indent>
- <indent=%15>Hard-to-read facial expressions</indent>"
Create,"Create"
CrystalAltar,"Crystal Altar"
CrystalHollow,"Crystal Hollow"
CrystalHollow_DESCR,"An ancient Crystal tower once stood here, but all that exists now are the foundations: the structure has been dismantled and sold to pay for weapons of war."
Cultist,"Cultist"
CultistElite,"Cultist Elite"
CultistandVictim,"Cultist & Victim"
CultofThorns,"Cult of Thorns"
CultoftheBow,"Cult of the Bow"
Curse,"CURSE"
CurseShort,"CURSE"
CursedRetreat,"Cursed Retreat"
Cursekeep,"Cursekeep"
Cursekeep_DESCR,"This stone fortress sits at the northern edge of the Watcher Mountains, and is the main training camp to the Gloomhaven & Demonsgate City Guards."
DIFFICULTY_Blessed,"Blessed: Heroes start each scenario with +3 Blesses in their deck"
DIFFICULTY_Brutal_Enemies,"Brutal: Monsters, Traps and Gold will be 2 levels higher"
DIFFICULTY_CAMPAIGN_EASY,"Easy: -1 Scenario Level Modifier"
DIFFICULTY_CAMPAIGN_HARD,"Hard: +1 Scenario Level Modifier"
DIFFICULTY_CAMPAIGN_INSANE,"Insane: +2 Scenario Level Modifier"
DIFFICULTY_CAMPAIGN_NORMAL,"Normal: Standard Scenario Level Modifier"
DIFFICULTY_Cursed,"Cursed: Heroes start each scenario with +2 Curses in their deck"
DIFFICULTY_Deadly_Enemies,"Deadly: Monsters, Traps and Gold will be 3 levels higher"
DIFFICULTY_Easy_Enemies,"Easy: Monsters, Traps and Gold will be 1 level lower"
DIFFICULTY_HIGH,"High"
DIFFICULTY_Hard_Enemies,"Hard: Monsters, Traps and Gold will be 1 level higher"
DIFFICULTY_Healthy,"Healthy: Heroes have 50% more health"
DIFFICULTY_Insane_Enemies,"Insane: Monsters, Traps and Gold will be 2 levels higher"
DIFFICULTY_LOW,"Low"
DIFFICULTY_MEDIUM,"Medium"
DIFFICULTY_Peaceful,"Peaceful: 25% less enemies"
DIFFICULTY_VERY_HIGH,"Very High"
DIFFICULT_TERRAIN_TOOLTIP,"Difficult Terrain"
DLC1,"Jaws of the Lion"
DLC2,"Solo Scenarios"
DOOMCRUSHERS,"Doomcrushers"
DOORWAY_TOOLTIP,"Doorway"
DUNGEON_EXIT_DESCR_TOOLTIP,"Mercenaries must be placed on an Exit Tile to complete the Scenario.
Escape occurs when all Mercenaries are standing on an Exit Tile or become exhausted while standing on an Exit Tile."
DUNGEON_EXIT_TOOLTIP,"Exit Tile"
DaggerForest,"Dagger Forest"
Damage,"Damage"
DamageMine,"Trap"
DarkRider,"Dark Rider"
DecayingSepulcher,"Decaying Sepulcher"
DecayingTombs,"Decaying Tombs"
Decoy,"Decoy"
DeepTerror,"Deep Terror"
DeepTerrorElite,"Deep Terror Elite"
DemonSummonAltar,"Skull Altar"
Demonsgate,"Demonsgate"
Demonsgate_DESCR,"The major town of the area, Demonsgate's walls held firm in the war with the Valrath. Many came here for shelter in the war, and their families never left. A good place to find equipment for your travels, but expect to pay for it."
DemonspineHollow,"Demonspine Hollow"
DemonspineHollow_DESCR,"This area of the petrified forest is believed to be cursed with sighting of Demons, Imps, and even a Headless Horseman. It seems safe enough, but maybe it doesn't quite smell right."
DenofFiends,"Den of Fiends"
DenofRazors,"Den of Razors"
DesertedCamp,"Deserted Camp"
DestroyObstacle,"Destroy Obstacle"
DingleDell,"Dingle Dell"
Disadvantage,"Disadvantage"
Disarm,"DISARM"
DisarmAllEnemies,"<nobr>DISARM <sprite name=Disarm></nobr> all enemies."
DisarmShort,"DISARM"
DisarmTrap,"Disarm Trap"
DiseasedCopse,"Diseased Copse"
Do Nothing,"Performs no ability"
Doom,"Doom"
Doom_DiscardReminderText,"When this enemy dies or another <nobr><b><color=#39BEED>Doom</color></b> <sprite name=Doom></nobr> is played, discard this card."
Doom_MarkText,"Mark any one enemy as <b><color=#39BEED>Doomed</color>."
Doomstalker,"Doomstalker"
Doomstalker_ADVENTURE_DESCRIPTION,"Orchid Doomstalkers are tasked with keeping various Orchid settlements safe in the wilds around Gloomhaven. The calm mind of the Orchid makes the Doomstalker an excellent bow hunter. He never misses a shot."
Doomstalker_DIFFICULTY,"Medium"
Doomstalker_ROLE,"Ranged Damage/Support"
Doomstalker_STRENGTHS,"- <indent=%15>High ranged damage</indent>
- <indent=%15>Doom abilities allow wide array of secondary effects </indent>
- <indent=%15>Decent array of summons</indent>"
Doomstalker_WEAKNESSES,"- <indent=%15>Generally wants to focus on one enemy at a time</indent>
- <indent=%15>Casting a Doom often involves skipping movement</indent>
- <indent=%15>Every visit to Gloomhaven ends up with some poor merchant getting Doomed over the price of an item</indent>"
Door,"Door"
Doppelganger,"Doppelganger"
DrakeFireFarm,"Drake Fire Farm"
EARTHBRAND,"Earthbrand"
EMERALD MARAUDERS,"Emerald Marauders"
EMPTY_STRING," "
ENHANCEMENT_Air,"Air"
ENHANCEMENT_AnyElement,"Any Element"
ENHANCEMENT_Area,"Area"
ENHANCEMENT_Bless,"Bless"
ENHANCEMENT_Curse,"Curse"
ENHANCEMENT_Dark,"Dark"
ENHANCEMENT_Disarm,"Disarm"
ENHANCEMENT_Earth,"Earth"
ENHANCEMENT_Fire,"Fire"
ENHANCEMENT_Ice,"Ice"
ENHANCEMENT_Immobilize,"Immobilize"
ENHANCEMENT_Jump,"Jump"
ENHANCEMENT_Light,"Light"
ENHANCEMENT_Muddle,"Muddle"
ENHANCEMENT_PlusAttack,"Plus Attack"
ENHANCEMENT_PlusHeal,"Plus Heal"
ENHANCEMENT_PlusMove,"Plus Move"
ENHANCEMENT_PlusPierce,"Plus Pierce"
ENHANCEMENT_PlusPull,"Plus Pull"
ENHANCEMENT_PlusPush,"Plus Push"
ENHANCEMENT_PlusRange,"Plus Range"
ENHANCEMENT_PlusRetaliate,"Plus Retaliate"
ENHANCEMENT_PlusRetaliateRange,"Plus Retaliate Range"
ENHANCEMENT_PlusShield,"Plus Shield"
ENHANCEMENT_PlusTarget,"Plus Target"
ENHANCEMENT_Poison,"Poison"
ENHANCEMENT_Strengthen,"Strengthen"
ENHANCEMENT_SummonAttack,"Summon Attack"
ENHANCEMENT_SummonHP,"Summon HP"
ENHANCEMENT_SummonMove,"Summon Move"
ENHANCEMENT_SummonRange,"Summon Range"
ENHANCEMENT_Wound,"Wound"
ERROR_CHOREO_00001,"Could not process Players Exhausted"
ERROR_CHOREO_00002,"Could not process PlayerToSelectAbilityCardsOrLongRest"
ERROR_CHOREO_00003,"Could not process PlayersHaveSelectedAbilityCardsOrLongRest"
ERROR_CHOREO_00004,"Could not process MonsterClassesToSelectAbilityCards"
ERROR_CHOREO_00005,"Could not process MonsterClassesHaveSelectedAbilityCards"
ERROR_CHOREO_00006,"Could not process Start Turn"
ERROR_CHOREO_00007,"Could not process Action Selection"
ERROR_CHOREO_00008,"Could not process Long Rest"
ERROR_CHOREO_00009,"Could not process Short Rest"
ERROR_CHOREO_00010,"Could not process Start Ability"
ERROR_CHOREO_00011,"Could not process Start Second Merged Ability"
ERROR_CHOREO_00012,"Could not process Selecting Move Tile"
ERROR_CHOREO_00013,"Could not process Move"
ERROR_CHOREO_00014,"Could not process Move"
ERROR_CHOREO_00015,"Could not process Update Prop Transparency"
ERROR_CHOREO_00016,"Could not process Invalid Move"
ERROR_CHOREO_00017,"Could not process Teleporting"
ERROR_CHOREO_00018,"Could not process Teleported"
ERROR_CHOREO_00019,"Could not process Selecting Attack Focus Targets"
ERROR_CHOREO_00020,"Could not process Selected Attack Focus"
ERROR_CHOREO_00021,"Could not process ActorIsSelectingActiveBonusBuffTarget"
ERROR_CHOREO_00022,"Could not process Update Attack Focus After Attack Effect InlineSubAbility"
ERROR_CHOREO_00023,"Could not process Attacking"
ERROR_CHOREO_00024,"Could not process Target Ability Range"
ERROR_CHOREO_00025,"Could not process Has Attacked"
ERROR_CHOREO_00026,"Could not process Been Attacked"
ERROR_CHOREO_00027,"Could not process AttackAndKilled"
ERROR_CHOREO_00028,"Could not process Invalid Attack"
ERROR_CHOREO_00029,"Could not process waiting for Idle"
ERROR_CHOREO_00030,"Could not process waiting for Avoid Damage"
ERROR_CHOREO_00031,"Could not process Avoid Damage"
ERROR_CHOREO_00032,"Could not process Not Avoid Damage"
ERROR_CHOREO_00033,"Could not process Finish Avoid Damage"
ERROR_CHOREO_00034,"Could not process Attack Done"
ERROR_CHOREO_00035,"Could not process Killing"
ERROR_CHOREO_00036,"Could not process Healing"
ERROR_CHOREO_00037,"Could not process Healed"
ERROR_CHOREO_00038,"Could not process Invalid Heal"
ERROR_CHOREO_00039,"Could not process ActorIsRefreshingItemCards"
ERROR_CHOREO_00040,"Could not process ActorHasRefreshedItemCards"
ERROR_CHOREO_00041,"Could not process SelectRefreshItems"
ERROR_CHOREO_00042,"Could not process Selecting Target Focus"
ERROR_CHOREO_00043,"Could not process Actor Confirming Damage Ability"
ERROR_CHOREO_00044,"Could not process Has Damaged"
ERROR_CHOREO_00045,"Could not process Been Damaged"
ERROR_CHOREO_00046,"Could not process Looting"
ERROR_CHOREO_00047,"Could not process Selected Tile"
ERROR_CHOREO_00048,"Could not process Placing Trap"
ERROR_CHOREO_00049,"Could not process Disarm Trap"
ERROR_CHOREO_00050,"Could not process Destroy Obstacle"
ERROR_CHOREO_00051,"Could not process Destroy Obstacle By Push"
ERROR_CHOREO_00052,"Could not process Prevent Damage"
ERROR_CHOREO_00053,"Could not process Prevent Damage Triggered"
ERROR_CHOREO_00054,"Could not process Target Shield"
ERROR_CHOREO_00055,"Could not process Attack Buff"
ERROR_CHOREO_00056,"Could not process Target Attack Buff"
ERROR_CHOREO_00057,"Could not process Finish Aura"
ERROR_CHOREO_00058,"Could not process Pause Aura"
ERROR_CHOREO_00059,"Could not process Unpause Aura"
ERROR_CHOREO_00060,"Could not process Applying Condition Active Bonus"
ERROR_CHOREO_00061,"Could not process Shield"
ERROR_CHOREO_00062,"Could not process Add Target"
ERROR_CHOREO_00063,"Could not process Add Heal"
ERROR_CHOREO_00064,"Could not process Add Active Bonus"
ERROR_CHOREO_00065,"Could not process Add Range"
ERROR_CHOREO_00066,"Could not process Attackers Gain Disadvantage"
ERROR_CHOREO_00067,"Could not process Retaliate"
ERROR_CHOREO_00068,"Could not process Invisible condition"
ERROR_CHOREO_00069,"Could not process Strengthen condition"
ERROR_CHOREO_00070,"Could not process Advantage condition"
ERROR_CHOREO_00071,"Could not process Muddle condition"
ERROR_CHOREO_00072,"Could not process Poison condition"
ERROR_CHOREO_00073,"Could not process Bless condition"
ERROR_CHOREO_00074,"Could not process Curse condition"
ERROR_CHOREO_00075,"Could not process Stun condition"
ERROR_CHOREO_00076,"Could not process Poison Triggered condition"
ERROR_CHOREO_00077,"Could not process Immobilize condition"
ERROR_CHOREO_00078,"Could not process Wound condition"
ERROR_CHOREO_00079,"Could not process Wound Triggered condition"
ERROR_CHOREO_00080,"Could not process Disarm condition"
ERROR_CHOREO_00081,"Could not process Target Retaliate"
ERROR_CHOREO_00082,"Could not process Recover Lost Cards"
ERROR_CHOREO_00083,"Could not process Recover Discarded Cards"
ERROR_CHOREO_00084,"Could not process Select Recover Cards"
ERROR_CHOREO_00085,"Could not process Recovered Selected Cards"
ERROR_CHOREO_00086,"Could not process Player Is Disarmed"
ERROR_CHOREO_00087,"Could not process Player Is Stunned"
ERROR_CHOREO_00088,"Could not process Player Is Immobilized"
ERROR_CHOREO_00089,"Could not process Player Selecting Object Position"
ERROR_CHOREO_00090,"Could not process Invalid Spawn Position"
ERROR_CHOREO_00091,"Could not process Placing Spawn"
ERROR_CHOREO_00092,"Could not process End Ability Anim Sync"
ERROR_CHOREO_00093,"Could not process Show Element Picker"
ERROR_CHOREO_00094,"Could not process End Ability"
ERROR_CHOREO_00095,"Could not process Ability Start Update Combat Log"
ERROR_CHOREO_00096,"Could not process Override Item Used Update Combat Log"
ERROR_CHOREO_00097,"Could not process Ability End Update Combat Log"
ERROR_CHOREO_00098,"Could not process Actor Dead"
ERROR_CHOREO_00099,"Could not process UpdateObjectiveProgress"
ERROR_CHOREO_00100,"Could not process End Turn"
ERROR_CHOREO_00101,"Could not process End Round"
ERROR_CHOREO_00102,"Could not process Activate Prop"
ERROR_CHOREO_00103,"Could not process Deactivate Prop"
ERROR_CHOREO_00104,"Could not process Actor Selected Tile To Pull Towards"
ERROR_CHOREO_00105,"Could not process Selecting Pull Tile"
ERROR_CHOREO_00106,"Could not process Pulling"
ERROR_CHOREO_00107,"Could not process Pulled"
ERROR_CHOREO_00108,"Could not process Selecting Push Tile"
ERROR_CHOREO_00109,"Could not process Pushing"
ERROR_CHOREO_00110,"Could not process Pushed"
